CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
94	733	29	0.8732	2.018	281	0.02010742331412441	Pre-HV:Post-HV	-1.0	94	733
94	749	29	0.7699	2.015	282	0.31178434374906355	Pre-HV:Post-HV	-1.0	94	749
95	103	2	0.8943	-0.000	283	0.23691118130606184	Pre-HV:Post-HV	-1.0	95	103
95	118	2	0.8921	-0.000	284	0.9311297828554468	Pre-HV:Post-HV	-1.0	95	118
95	268	2	0.8782	-0.000	285	0.1642479290745568	Pre-HV:Post-HV	-1.0	95	268
95	463	2	0.8892	-0.000	286	0.4615001079965704	Pre-HV:Post-HV	-1.0	95	463
95	466	2	0.9084	-0.001	287	0.30624359324782646	Pre-HV:Post-HV	-1.0	95	466
95	577	2	0.8812	-0.000	288	0.0915290210387451	Pre-HV:Post-HV	-1.0	95	577
97	256	2	0.8963	0.000	289	0.414719970070201	Pre-HV:Post-HV	1.0	256	97
97	673	2	0.8874	-0.001	290	0.26034373941228633	Pre-HV:Post-HV	1.0	673	97
97	703	2	0.8787	-0.000	291	0.0682174719461547	Pre-HV:Post-HV	-1.0	97	703
100	458	3	0.8329	-0.000	292	0.09419866865909493	Pre-HV:Post-HV	1.0	458	100
101	448	17	0.8857	-0.000	293	0.18780155361336523	Pre-HV:Post-HV	1.0	448	101
101	575	17	0.8445	-0.000	294	0.09020458234403356	Pre-HV:Post-HV	1.0	575	101
101	684	17	0.8583	-0.000	295	0.23806392284564773	Pre-HV:Post-HV	-1.0	101	684
101	707	17	0.8501	-0.000	296	0.11250949737871928	Pre-HV:Post-HV	1.0	707	101
103	267	2	0.8826	56.026	297	0.3043398719603462	Pre-HV:Post-HV	1.0	267	103
103	347	2	0.8955	-0.000	298	0.18523380220546695	Pre-HV:Post-HV	1.0	347	103
103	420	2	0.9188	56.026	299	0.4129986893615052	Pre-HV:Post-HV	-1.0	103	420
103	463	2	0.8803	-0.000	300	0.22458892669050845	Pre-HV:Post-HV	-1.0	103	463
103	682	2	0.9188	56.026	301	0.21158814220816308	Pre-HV:Post-HV	-1.0	103	682
103	772	2	0.9188	56.026	302	0.2023112480007607	Pre-HV:Post-HV	1.0	772	103
105	439	35	0.8814	-0.000	303	2.421022525314826	Pre-HV:Post-HV	-1.0	105	439
105	440	35	0.9038	-0.001	304	0.4736144006659836	Pre-HV:Post-HV	-1.0	105	440
105	567	35	0.9038	-0.000	305	0.1266829422809344	Pre-HV:Post-HV	1.0	567	105
106	220	38	0.9251	-28.030	306	0.20576827683888863	Pre-HV:Post-HV	-1.0	106	220
106	275	38	0.9275	-0.002	307	0.06955264225748442	Pre-HV:Post-HV	1.0	275	106
106	721	38	0.9377	-0.000	308	0.19999873149360362	Pre-HV:Post-HV	1.0	721	106
107	441	2	0.878	-0.000	309	0.22802059098026692	Pre-HV:Post-HV	-1.0	107	441
108	110	38	1.0	0.000	310	0.06010859532959964	Pre-HV:Post-HV	-1.0	108	110
108	113	38	0.9493	0.000	311	0.09309993938806578	Pre-HV:Post-HV	-1.0	108	113
108	222	38	0.9453	-28.030	312	0.5990562255428453	Pre-HV:Post-HV	-1.0	108	222
108	728	38	0.9388	15.995	313	0.22875097480187487	Pre-HV:Post-HV	-1.0	108	728
109	446	2	0.887	56.026	314	0.20236254545568286	Pre-HV:Post-HV	-1.0	109	446
110	113	38	0.9493	0.000	315	0.03299134405846615	Pre-HV:Post-HV	-1.0	110	113
110	222	38	0.9453	-28.030	316	0.5389476302132457	Pre-HV:Post-HV	-1.0	110	222
110	728	38	0.9388	15.995	317	0.16864237947227526	Pre-HV:Post-HV	-1.0	110	728
112	187	38	0.9275	-0.002	318	0.2375348514273756	Pre-HV:Post-HV	-1.0	112	187
112	503	38	0.9293	28.031	319	0.6834654389099808	Pre-HV:Post-HV	1.0	503	112
112	582	38	0.9257	-28.028	320	0.4253233056860953	Pre-HV:Post-HV	1.0	582	112
112	721	38	0.932	-0.000	321	0.45950000566668214	Pre-HV:Post-HV	1.0	721	112
113	721	38	0.9478	-0.001	322	0.005204946177689897	Pre-HV:Post-HV	-1.0	113	721
114	758	2	0.8845	-0.001	323	0.22277983931424503	Pre-HV:Post-HV	1.0	758	114
116	129	15	0.7654	0.000	324	0.14870533531108546	Pre-HV:Post-HV	1.0	129	116
117	692	50	0.7565	-0.001	325	0.18543407388952932	Pre-HV:Post-HV	-1.0	117	692
120	167	4	0.987	-28.031	326	0.08990484562138538	Pre-HV:Post-HV	-1.0	120	167
120	616	4	0.9761	-154.099	327	0.15541708524907807	Pre-HV:Post-HV	-1.0	120	616
124	210	54	0.8135	0.000	328	0.25641162214685903	Pre-HV:Post-HV	-1.0	124	210
124	481	54	0.8443	-0.000	329	0.244682028282087	Pre-HV:Post-HV	-1.0	124	481
126	317	2	0.8987	0.000	330	0.613501517254913	Pre-HV:Post-HV	1.0	317	126
126	473	2	0.8803	2.014	331	0.5440949511026851	Pre-HV:Post-HV	1.0	473	126
132	469	2	0.8869	56.026	332	0.2502480521703625	Pre-HV:Post-HV	-1.0	132	469
132	472	2	0.8869	56.026	333	0.1268466593593104	Pre-HV:Post-HV	-1.0	132	472
132	475	2	0.8885	58.040	334	0.09115212813766857	Pre-HV:Post-HV	1.0	475	132
132	478	2	0.8976	-0.001	335	0.15368496077204816	Pre-HV:Post-HV	1.0	478	132
132	479	2	0.9081	-0.001	336	0.1324319880586	Pre-HV:Post-HV	1.0	479	132
132	482	2	0.9049	-0.001	337	0.014532984704292989	Pre-HV:Post-HV	-1.0	132	482
132	581	2	0.8918	-0.000	338	0.1817758089973113	Pre-HV:Post-HV	-1.0	132	581
132	774	2	0.9028	-0.000	339	0.020464436276308954	Pre-HV:Post-HV	-1.0	132	774
133	479	2	0.8845	-15.999	340	0.30189726195010563	Pre-HV:Post-HV	1.0	479	133
133	483	2	0.8954	-0.001	341	0.0997902795227814	Pre-HV:Post-HV	1.0	483	133
133	677	2	0.8874	-0.001	342	0.25933269375478296	Pre-HV:Post-HV	1.0	677	133
134	251	57	0.867	0.000	343	0.5690044658303028	Pre-HV:Post-HV	1.0	251	134
137	340	29	0.9272	0.002	344	0.25991011934160296	Pre-HV:Post-HV	1.0	340	137
137	528	29	0.7279	-12.001	345	0.04839396755462129	Pre-HV:Post-HV	-1.0	137	528
137	532	29	0.8157	-28.030	346	0.004335500367017472	Pre-HV:Post-HV	-1.0	137	532
137	533	29	0.8378	-14.014	347	0.1912757682983677	Pre-HV:Post-HV	1.0	533	137
140	193	4	0.9747	-2.015	348	0.5586546837885994	Pre-HV:Post-HV	-1.0	140	193
140	331	4	0.9747	-2.014	349	0.5772659381357288	Pre-HV:Post-HV	-1.0	140	331
141	248	59	1.0	-0.000	350	0.14108393359712249	Pre-HV:Post-HV	1.0	248	141
144	615	1	0.9814	-24.000	351	0.2503543680963479	Pre-HV:Post-HV	-1.0	144	615
144	617	1	0.9817	28.032	352	0.27915720469226607	Pre-HV:Post-HV	-1.0	144	617
144	652	1	0.9118	28.032	353	0.28741373334226705	Pre-HV:Post-HV	-1.0	144	652
144	657	1	0.9132	4.032	354	0.19284628578033752	Pre-HV:Post-HV	-1.0	144	657
165	584	25	0.8958	3.087	355	0.5573589722129259	Pre-HV:Post-HV	1.0	584	165
167	616	4	0.9757	-126.068	356	0.0655122396276927	Pre-HV:Post-HV	-1.0	167	616
170	172	12	0.6967	14.016	357	0.15278037370933473	Pre-HV:Post-HV	1.0	172	170
170	297	12	0.7309	32.026	358	0.43563346375803935	Pre-HV:Post-HV	1.0	297	170
170	357	12	0.8184	-148.037	359	1.5565604105881639	Pre-HV:Post-HV	1.0	357	170
170	377	12	0.767	-484.248	360	0.596560864899637	Pre-HV:Post-HV	1.0	377	170
170	378	12	0.6902	217.555	361	0.4987295967162906	Pre-HV:Post-HV	1.0	378	170
170	602	12	0.6835	170.596	362	0.009724619859944932	Pre-HV:Post-HV	1.0	602	170
170	613	12	0.7351	142.074	363	0.06305158510474781	Pre-HV:Post-HV	1.0	613	170
170	620	12	0.6711	25.979	364	0.05875968029639201	Pre-HV:Post-HV	-1.0	170	620
170	628	12	0.6543	142.074	365	0.055049801624068063	Pre-HV:Post-HV	-1.0	170	628
171	173	12	0.7205	-14.016	366	0.03591861312821891	Pre-HV:Post-HV	-1.0	171	173
171	191	12	0.853	32.026	367	0.2361348974396769	Pre-HV:Post-HV	1.0	191	171
171	334	12	0.8287	28.031	368	0.35493418564677237	Pre-HV:Post-HV	-1.0	171	334
171	620	12	0.9019	43.990	369	0.05798600641225345	Pre-HV:Post-HV	-1.0	171	620
171	753	12	0.7506	-148.037	370	0.8326848635498374	Pre-HV:Post-HV	1.0	753	171
172	297	12	0.7083	18.010	371	0.2828530900487047	Pre-HV:Post-HV	1.0	297	172
172	357	12	0.675	-162.053	372	1.4037800368788291	Pre-HV:Post-HV	1.0	357	172
172	597	12	0.8725	43.990	373	0.021125440620560328	Pre-HV:Post-HV	1.0	597	172
173	334	12	0.7728	42.047	374	0.31901557251855356	Pre-HV:Post-HV	-1.0	173	334
173	620	12	0.8457	58.005	375	0.02206739328403457	Pre-HV:Post-HV	-1.0	173	620
173	653	12	0.6514	-148.036	376	1.23643995255051	Pre-HV:Post-HV	1.0	653	173
176	181	8	0.8193	18.011	377	0.08727096802249056	Pre-HV:Post-HV	1.0	181	176
176	211	8	0.9425	0.000	378	0.8996370356237549	Pre-HV:Post-HV	1.0	211	176
176	214	8	0.8876	18.011	379	0.37983736957202574	Pre-HV:Post-HV	1.0	214	176
176	231	8	0.7233	36.021	380	0.09890980880292263	Pre-HV:Post-HV	1.0	231	176
176	515	8	0.7982	36.021	381	0.7032052661135026	Pre-HV:Post-HV	1.0	515	176
176	518	8	0.7746	36.021	382	0.9669546766660551	Pre-HV:Post-HV	1.0	518	176
176	535	8	0.6797	36.021	383	0.24753726168572762	Pre-HV:Post-HV	1.0	535	176
176	604	8	0.8898	-176.031	384	0.4332326924056677	Pre-HV:Post-HV	1.0	604	176
176	661	8	0.8891	-49.982	385	0.11125903966663875	Pre-HV:Post-HV	1.0	661	176
176	731	8	0.8072	2.016	386	0.36113895349321273	Pre-HV:Post-HV	1.0	731	176
177	730	8	0.9092	-49.982	387	0.037481116400061146	Pre-HV:Post-HV	-1.0	177	730
177	731	8	0.9315	18.010	388	0.18903745833332486	Pre-HV:Post-HV	1.0	731	177
177	738	8	0.8673	-49.982	389	0.05924708352275462	Pre-HV:Post-HV	-1.0	177	738
178	352	12	0.8399	28.031	390	0.6893320675427048	Pre-HV:Post-HV	-1.0	178	352
178	689	12	0.9387	43.990	391	0.09239353945103704	Pre-HV:Post-HV	-1.0	178	689
180	358	63	0.8751	17.027	392	0.2999722208869037	Pre-HV:Post-HV	1.0	358	180
181	211	8	0.8761	-18.010	393	0.8123660676012642	Pre-HV:Post-HV	1.0	211	181
181	214	8	0.911	0.000	394	0.29256640154953517	Pre-HV:Post-HV	1.0	214	181
181	231	8	0.8602	18.011	395	0.011638840780432015	Pre-HV:Post-HV	1.0	231	181
181	515	8	0.8233	18.011	396	0.6159342980910121	Pre-HV:Post-HV	1.0	515	181
181	518	8	0.8403	18.011	397	0.8796837086435645	Pre-HV:Post-HV	1.0	518	181
181	535	8	0.8314	18.011	398	0.160266293663237	Pre-HV:Post-HV	1.0	535	181
181	601	8	0.672	15.995	399	0.2748091121610194	Pre-HV:Post-HV	1.0	601	181
181	626	8	0.7448	0.001	400	0.025583443614642504	Pre-HV:Post-HV	1.0	626	181
182	611	41	0.8393	14.015	401	0.06794390168086366	Pre-HV:Post-HV	1.0	611	182
182	612	41	0.851	14.015	402	0.06794390168086366	Pre-HV:Post-HV	1.0	612	182
184	230	107	0.8761	-31.990	403	0.0810655729094378	Pre-HV:Post-HV	-1.0	184	230
185	217	4	0.9765	-26.015	404	0.2635242790498471	Pre-HV:Post-HV	-1.0	185	217
185	362	4	0.9765	-26.015	405	0.6489819699701368	Pre-HV:Post-HV	-1.0	185	362
185	501	4	0.9839	2.016	406	0.6152661574668689	Pre-HV:Post-HV	-1.0	185	501
185	505	4	0.985	2.017	407	0.0620620115541645	Pre-HV:Post-HV	-1.0	185	505
185	506	4	0.9805	2.017	408	0.2232891698359388	Pre-HV:Post-HV	-1.0	185	506
185	541	4	0.9869	0.001	409	0.2875539011396077	Pre-HV:Post-HV	-1.0	185	541
185	554	4	0.9808	2.016	410	0.5583046066199324	Pre-HV:Post-HV	-1.0	185	554
185	555	4	0.9808	2.016	411	0.5666016152390305	Pre-HV:Post-HV	-1.0	185	555
185	616	4	0.9771	110.146	412	0.2178164465716125	Pre-HV:Post-HV	-1.0	185	616
185	723	4	0.9767	26.016	413	0.11088852251539479	Pre-HV:Post-HV	-1.0	185	723
185	755	4	0.9787	-26.015	414	0.4395079625145331	Pre-HV:Post-HV	-1.0	185	755
186	556	22	0.8655	0.000	415	1.9965613116605105	Pre-HV:Post-HV	-1.0	186	556
187	721	38	0.9258	0.001	416	0.6970348570940577	Pre-HV:Post-HV	1.0	721	187
188	254	14	0.8721	0.000	417	0.1627493279076798	Pre-HV:Post-HV	-1.0	188	254
188	398	14	0.889	0.000	418	0.6021539620887996	Pre-HV:Post-HV	1.0	398	188
188	399	14	0.9265	-0.000	419	1.0123009508832648	Pre-HV:Post-HV	1.0	399	188
188	400	14	0.8625	-0.000	420	0.6288659343538422	Pre-HV:Post-HV	1.0	400	188
188	401	14	0.9038	-0.000	421	0.40837609781072093	Pre-HV:Post-HV	1.0	401	188
188	679	14	0.8853	-0.000	422	0.10252358969675375	Pre-HV:Post-HV	-1.0	188	679
188	699	14	0.9265	-0.000	423	0.502430840293782	Pre-HV:Post-HV	1.0	699	188
188	777	14	0.8968	0.000	424	0.578229268416971	Pre-HV:Post-HV	1.0	777	188
189	288	2	0.9356	-0.000	425	0.32985778998337467	Pre-HV:Post-HV	1.0	288	189
189	344	2	0.9534	0.000	426	0.2989177970271659	Pre-HV:Post-HV	1.0	344	189
189	409	2	0.9516	-0.000	427	0.4149942602238778	Pre-HV:Post-HV	1.0	409	189
189	410	2	0.9256	-0.000	428	0.3056513059303413	Pre-HV:Post-HV	1.0	410	189
189	411	2	0.9282	0.000	429	0.22833529641175898	Pre-HV:Post-HV	1.0	411	189
189	673	2	0.8895	-14.016	430	0.6843487007229825	Pre-HV:Post-HV	1.0	673	189
189	763	2	0.9158	-0.000	431	0.04392771227051388	Pre-HV:Post-HV	-1.0	189	763
190	546	4	0.9682	24.000	432	0.7004346165975065	Pre-HV:Post-HV	-1.0	190	546
191	334	12	0.7998	-3.995	433	0.5910690830864493	Pre-HV:Post-HV	-1.0	191	334
191	620	12	0.767	11.964	434	0.29412090385193046	Pre-HV:Post-HV	-1.0	191	620
191	689	12	0.702	25.979	435	0.2059542771838356	Pre-HV:Post-HV	-1.0	191	689
191	753	12	0.693	-180.063	436	0.5965499661101605	Pre-HV:Post-HV	1.0	753	191
192	397	6	0.8869	-0.000	437	0.4942151340621439	Pre-HV:Post-HV	-1.0	192	397
192	552	6	0.9089	-0.000	438	0.24394677551303368	Pre-HV:Post-HV	-1.0	192	552
192	553	6	0.9089	-0.000	439	0.4011632935357992	Pre-HV:Post-HV	-1.0	192	553
192	709	6	0.8645	-0.000	440	0.362444122089126	Pre-HV:Post-HV	-1.0	192	709
192	754	6	0.8954	0.000	441	0.3789003541321674	Pre-HV:Post-HV	-1.0	192	754
192	761	6	0.8843	-0.000	442	0.37199579165783747	Pre-HV:Post-HV	-1.0	192	761
193	217	4	0.9789	24.000	443	0.3577401863560874	Pre-HV:Post-HV	1.0	217	193
193	331	4	1.0	0.001	444	0.018611254347129364	Pre-HV:Post-HV	-1.0	193	331
193	362	4	0.9789	24.000	445	0.027717504564202317	Pre-HV:Post-HV	-1.0	193	362
193	406	4	0.9786	0.001	446	0.33371056426632684	Pre-HV:Post-HV	1.0	406	193
193	697	4	0.9779	23.999	447	0.6348250920183379	Pre-HV:Post-HV	1.0	697	193
193	755	4	0.977	24.000	448	0.18175650289140136	Pre-HV:Post-HV	1.0	755	193
194	640	32	0.9807	-14.015	449	0.019376809060393095	Pre-HV:Post-HV	1.0	640	194
194	642	32	0.9139	-2.014	450	0.06225960647598973	Pre-HV:Post-HV	1.0	642	194
194	732	32	0.9766	2.015	451	0.9254249205180249	Pre-HV:Post-HV	-1.0	194	732
198	764	2	0.8895	0.000	452	1.3419267740422547	Pre-HV:Post-HV	-1.0	198	764
204	509	79	1.0	0.000	453	0.07935255830637931	Pre-HV:Post-HV	1.0	509	204
206	573	2	0.8801	0.000	454	0.05300213149394467	Pre-HV:Post-HV	1.0	573	206
207	213	78	0.8827	-0.001	455	0.3561656653352144	Pre-HV:Post-HV	-1.0	207	213
207	278	78	0.8827	-0.001	456	0.15234224881653685	Pre-HV:Post-HV	1.0	278	207
210	477	54	0.8408	-0.001	457	0.43148109891009745	Pre-HV:Post-HV	1.0	477	210
211	214	8	0.9025	18.010	458	0.5197996660517291	Pre-HV:Post-HV	-1.0	211	214
211	231	8	0.8083	36.021	459	0.8007272268208321	Pre-HV:Post-HV	-1.0	211	231
211	515	8	0.8097	36.021	460	0.1964317695102521	Pre-HV:Post-HV	-1.0	211	515
211	518	8	0.8296	36.021	461	0.06731764104230022	Pre-HV:Post-HV	1.0	518	211
211	535	8	0.7198	36.021	462	0.6520997739380272	Pre-HV:Post-HV	-1.0	211	535
211	604	8	0.8025	-176.031	463	0.4664043432180871	Pre-HV:Post-HV	-1.0	211	604
211	661	8	0.8136	-49.982	464	0.7883779959571161	Pre-HV:Post-HV	-1.0	211	661
211	731	8	0.8148	2.016	465	0.5384980821305421	Pre-HV:Post-HV	-1.0	211	731
213	278	78	1.0	0.000	466	0.5085079141517512	Pre-HV:Post-HV	1.0	278	213
214	231	8	0.8259	18.010	467	0.2809275607691031	Pre-HV:Post-HV	-1.0	214	231
214	515	8	0.8659	18.011	468	0.3233678965414768	Pre-HV:Post-HV	1.0	515	214
214	518	8	0.8259	18.010	469	0.5871173070940293	Pre-HV:Post-HV	1.0	518	214
214	535	8	0.7732	18.011	470	0.13230010788629812	Pre-HV:Post-HV	-1.0	214	535
214	601	8	0.7129	15.995	471	0.017757289388515788	Pre-HV:Post-HV	-1.0	214	601
214	623	8	0.6744	18.010	472	0.26698295793489263	Pre-HV:Post-HV	-1.0	214	623
214	626	8	0.7298	0.000	473	0.26698295793489263	Pre-HV:Post-HV	-1.0	214	626
216	217	4	0.9741	-0.000	474	0.22946956918528602	Pre-HV:Post-HV	1.0	217	216
216	362	4	0.9741	-0.000	475	0.1559881217350037	Pre-HV:Post-HV	-1.0	216	362
216	501	4	0.978	28.031	476	0.12227230923173582	Pre-HV:Post-HV	-1.0	216	501
216	506	4	0.9745	28.032	477	0.2697046783991943	Pre-HV:Post-HV	1.0	506	216
216	541	4	0.9778	26.016	478	0.20543994709552546	Pre-HV:Post-HV	1.0	541	216
216	697	4	0.9784	-0.001	479	0.5065544748475366	Pre-HV:Post-HV	1.0	697	216
217	331	4	0.9789	-23.999	480	0.3763514407032168	Pre-HV:Post-HV	-1.0	217	331
217	362	4	1.0	0.000	481	0.3854576909202897	Pre-HV:Post-HV	-1.0	217	362
217	406	4	0.9769	-23.999	482	0.024029622089760574	Pre-HV:Post-HV	-1.0	217	406
217	697	4	0.9784	-0.001	483	0.2770849056622505	Pre-HV:Post-HV	1.0	697	217
219	522	29	0.6545	-61.996	484	0.6308065306490687	Pre-HV:Post-HV	1.0	522	219
219	526	29	0.8633	-14.011	485	0.03543396869091133	Pre-HV:Post-HV	1.0	526	219
219	527	29	0.8706	-14.010	486	0.16191706577015047	Pre-HV:Post-HV	1.0	527	219
219	529	29	0.7351	-14.011	487	0.510030086476577	Pre-HV:Post-HV	1.0	529	219
219	531	29	0.8973	-14.008	488	0.21796335106155512	Pre-HV:Post-HV	1.0	531	219
219	733	29	0.8185	2.021	489	0.2236800206830221	Pre-HV:Post-HV	1.0	733	219
219	749	29	0.7859	2.017	490	0.06799689975191714	Pre-HV:Post-HV	-1.0	219	749
224	490	53	0.7587	-0.000	491	0.12168363651280266	Pre-HV:Post-HV	-1.0	224	490
224	586	53	0.737	-0.000	492	0.27215161344580235	Pre-HV:Post-HV	-1.0	224	586
225	246	38	0.9166	2.014	493	0.4381343684291823	Pre-HV:Post-HV	1.0	246	225
225	283	38	0.9319	56.060	494	0.3300496813230974	Pre-HV:Post-HV	-1.0	225	283
225	503	38	0.9251	56.061	495	0.7517235780602869	Pre-HV:Post-HV	1.0	503	225
229	250	29	0.9146	-0.001	496	0.195608727060079	Pre-HV:Post-HV	1.0	250	229
229	516	29	0.6628	-14.017	497	0.14236678141108325	Pre-HV:Post-HV	-1.0	229	516
229	522	29	0.7802	-14.019	498	0.6084519066475924	Pre-HV:Post-HV	1.0	522	229
231	515	8	0.8203	0.000	499	0.60429545731058	Pre-HV:Post-HV	1.0	515	231
231	518	8	0.8185	0.000	500	0.8680448678631324	Pre-HV:Post-HV	1.0	518	231
231	535	8	0.8006	0.000	501	0.14862745288280504	Pre-HV:Post-HV	1.0	535	231
231	601	8	0.7027	-2.016	502	0.26317027138058735	Pre-HV:Post-HV	1.0	601	231
231	623	8	0.6546	0.000	503	0.01394460283421054	Pre-HV:Post-HV	1.0	623	231
231	626	8	0.7521	-18.010	504	0.01394460283421054	Pre-HV:Post-HV	1.0	626	231
237	712	11	0.8787	-0.000	505	0.2150215348830817	Pre-HV:Post-HV	-1.0	237	712
240	469	2	0.8897	-2.015	506	0.6064221545139413	Pre-HV:Post-HV	-1.0	240	469
240	470	2	0.8971	-2.015	507	0.36218991302970815	Pre-HV:Post-HV	-1.0	240	470
240	471	2	0.8971	-2.015	508	0.11855622744423942	Pre-HV:Post-HV	-1.0	240	471
240	472	2	0.8897	-2.014	509	0.4830207617028891	Pre-HV:Post-HV	-1.0	240	472
240	475	2	0.8853	-0.001	510	0.2650219742059102	Pre-HV:Post-HV	-1.0	240	475
240	476	2	0.886	-0.001	511	0.46553049052005313	Pre-HV:Post-HV	-1.0	240	476
240	479	2	0.889	-58.042	512	0.22374211428497895	Pre-HV:Post-HV	-1.0	240	479
240	688	2	0.886	-0.001	513	0.4093939241693939	Pre-HV:Post-HV	-1.0	240	688
240	715	2	0.8861	-2.015	514	0.16327842237371612	Pre-HV:Post-HV	-1.0	240	715
243	717	38	0.9487	-57.008	515	0.3232432086327682	Pre-HV:Post-HV	1.0	717	243
243	760	38	0.9502	-83.025	516	0.16307180027347368	Pre-HV:Post-HV	1.0	760	243
246	582	38	0.9194	-2.012	517	0.05544707640721911	Pre-HV:Post-HV	1.0	582	246
250	516	29	0.6671	-14.016	518	0.33797550847116237	Pre-HV:Post-HV	-1.0	250	516
250	522	29	0.786	-14.018	519	0.41284317958751343	Pre-HV:Post-HV	1.0	522	250
254	398	14	0.8709	0.000	520	0.7649032899964794	Pre-HV:Post-HV	1.0	398	254
254	399	14	0.891	-0.000	521	1.1750502787909447	Pre-HV:Post-HV	1.0	399	254
254	400	14	0.8709	-0.000	522	0.791615262261522	Pre-HV:Post-HV	1.0	400	254
254	401	14	0.8814	-0.000	523	0.5711254257184006	Pre-HV:Post-HV	1.0	401	254
254	679	14	0.8616	-0.000	524	0.060225738210926014	Pre-HV:Post-HV	1.0	679	254
254	699	14	0.891	-0.000	525	0.6651801682014619	Pre-HV:Post-HV	1.0	699	254
254	777	14	0.8985	0.000	526	0.7409785963246507	Pre-HV:Post-HV	1.0	777	254
255	273	6	0.8995	-0.000	527	0.09227076539170131	Pre-HV:Post-HV	1.0	273	255
255	396	6	0.9425	-0.000	528	0.42266085800657616	Pre-HV:Post-HV	-1.0	255	396
255	551	6	0.9368	0.000	529	0.3986690711696774	Pre-HV:Post-HV	1.0	551	255
255	552	6	0.8804	56.026	530	0.060466068277952895	Pre-HV:Post-HV	-1.0	255	552
255	553	6	0.8804	56.026	531	0.21768258630071835	Pre-HV:Post-HV	-1.0	255	553
255	678	6	0.9209	-0.000	532	0.5219755365570481	Pre-HV:Post-HV	-1.0	255	678
255	706	6	0.9101	-0.000	533	0.19362357353460807	Pre-HV:Post-HV	1.0	706	255
255	754	6	0.8955	56.026	534	0.19541964689708652	Pre-HV:Post-HV	-1.0	255	754
256	447	2	0.9022	-0.001	535	0.2803455557844239	Pre-HV:Post-HV	-1.0	256	447
256	572	2	0.8971	-0.000	536	1.4524933993256508	Pre-HV:Post-HV	-1.0	256	572
256	673	2	0.9078	-0.001	537	0.15437623065791475	Pre-HV:Post-HV	-1.0	256	673
265	407	22	0.8867	-0.000	538	0.4794654459994827	Pre-HV:Post-HV	-1.0	265	407
265	408	22	0.8999	-0.000	539	0.8728324709060687	Pre-HV:Post-HV	-1.0	265	408
265	664	22	0.8867	-0.000	540	0.7376508786439836	Pre-HV:Post-HV	-1.0	265	664
267	441	2	0.8834	15.996	541	0.30645628579734296	Pre-HV:Post-HV	-1.0	267	441
267	711	2	0.8943	15.996	542	0.22880267200309545	Pre-HV:Post-HV	-1.0	267	711
269	584	25	0.8936	-26.012	543	0.4082340879574316	Pre-HV:Post-HV	-1.0	269	584
269	587	25	0.8419	-26.011	544	0.02457083339023251	Pre-HV:Post-HV	1.0	587	269
269	589	25	0.846	-26.012	545	0.012355001366510285	Pre-HV:Post-HV	1.0	589	269
269	590	25	0.846	-26.013	546	0.2592050891875462	Pre-HV:Post-HV	-1.0	269	590
273	396	6	0.8919	-0.000	547	0.5149316233982774	Pre-HV:Post-HV	-1.0	273	396
273	397	6	0.8671	56.026	548	0.4030051922187643	Pre-HV:Post-HV	-1.0	273	397
273	551	6	0.8978	0.000	549	0.30639830577797617	Pre-HV:Post-HV	1.0	551	273
273	678	6	0.8868	-0.000	550	0.6142463019487495	Pre-HV:Post-HV	-1.0	273	678
273	706	6	0.8957	-0.000	551	0.10135280814290679	Pre-HV:Post-HV	1.0	706	273
273	767	6	0.9037	-0.000	552	0.3539527593161	Pre-HV:Post-HV	-1.0	273	767
274	382	29	0.8364	-2.013	553	0.03206743311471331	Pre-HV:Post-HV	1.0	382	274
274	528	29	0.709	14.017	554	0.1386104536746064	Pre-HV:Post-HV	1.0	528	274
274	530	29	0.756	-2.012	555	0.4613606699520497	Pre-HV:Post-HV	1.0	530	274
274	534	29	0.8341	-2.011	556	0.2377513540937682	Pre-HV:Post-HV	-1.0	274	534
276	430	27	0.7717	0.000	557	0.0708543707336835	Pre-HV:Post-HV	1.0	430	276
276	566	27	0.7689	-0.000	558	0.17135407114493723	Pre-HV:Post-HV	1.0	566	276
276	667	27	0.7322	-0.000	559	0.2566769948288298	Pre-HV:Post-HV	1.0	667	276
276	669	27	0.7687	-0.000	560	0.25217118299695546	Pre-HV:Post-HV	1.0	669	276
276	739	27	0.8064	-0.000	561	0.43567325788856154	Pre-HV:Post-HV	1.0	739	276
280	285	75	1.0	0.000	562	0.10710728313836612	Pre-HV:Post-HV	1.0	285	280
282	583	89	0.9385	25.071	563	0.5352820489584125	Pre-HV:Post-HV	1.0	583	282
287	428	19	0.8154	-0.000	564	0.2667322585905008	Pre-HV:Post-HV	1.0	428	287
287	775	19	0.7865	-0.000	565	0.2413291504503823	Pre-HV:Post-HV	1.0	775	287
288	344	2	0.9464	0.000	566	0.030939992956208653	Pre-HV:Post-HV	-1.0	288	344
288	409	2	0.9524	-0.000	567	0.08513647024050307	Pre-HV:Post-HV	1.0	409	288
288	410	2	0.9157	-0.000	568	0.024206484053033297	Pre-HV:Post-HV	-1.0	288	410
288	411	2	0.9121	0.000	569	0.10152249357161558	Pre-HV:Post-HV	-1.0	288	411
288	420	2	0.9117	-58.041	570	0.5005323574822408	Pre-HV:Post-HV	-1.0	288	420
