mtb_id	pval	padj	comparison
753	0.289131058506326	0.804755303167528	pre_vs_post
754	0.952983856201172	1	pre_vs_post
755	0.465316772460938	0.878931681315104	pre_vs_post
756	0.418041229248047	0.857705280698579	pre_vs_post
757	0.594886779785156	0.926590664848607	pre_vs_post
758	0.395462036132812	0.857705280698579	pre_vs_post
759	0.332065582275391	0.819829964538828	pre_vs_post
760	0.952983856201172	1	pre_vs_post
761	0.541217803955078	0.921497334914861	pre_vs_post
763	0.489967346191406	0.897017141488882	pre_vs_post
764	0.622562408447266	0.928382538912589	pre_vs_post
766	0.0204124450683594	0.282451274783112	pre_vs_post
767	0.352458953857422	0.838829184478184	pre_vs_post
768	0.70855712890625	0.96917584298671	pre_vs_post
770	0.962243757251052	1	pre_vs_post
771	0.760478502270913	0.974335172283116	pre_vs_post
772	0.70855712890625	0.96917584298671	pre_vs_post
773	0.70855712890625	0.96917584298671	pre_vs_post
774	0.541217803955078	0.921497334914861	pre_vs_post
775	0.738090515136719	0.973755779393232	pre_vs_post
776	0.650749206542969	0.930759081473717	pre_vs_post
777	0.70855712890625	0.96917584298671	pre_vs_post
778	0.0570833388248299	0.471360306990774	pre_vs_post
779	0.293498992919922	0.804755303167528	pre_vs_post
780	NA	NA	pre_vs_post
781	0.150785565027971	0.674567001440924	pre_vs_post
782	1	1	pre_vs_post
783	0.921714782714844	1	pre_vs_post
784	NA	NA	pre_vs_post
785	0.271898710819648	0.787634207652165	pre_vs_post
787	1	1	pre_vs_post
788	0.477659735127587	0.897017141488882	pre_vs_post
790	0.666137204488317	0.942330349297512	pre_vs_post
791	NA	NA	pre_vs_post
1	0.225322723388672	0.748977767688602	pre_vs_bd
2	0.740367478785491	0.991243374839005	pre_vs_bd
3	0.418041229248047	0.864593329516867	pre_vs_bd
4	0.275341033935547	0.790991600523604	pre_vs_bd
5	7.62939453125e-06	0.00113487243652344	pre_vs_bd
6	1.1444091796875e-05	0.00113487243652344	pre_vs_bd
7	0.144687652587891	0.677867348738543	pre_vs_bd
8	0.163434990101037	0.706554199481715	pre_vs_bd
11	0.515277862548828	0.931885496098945	pre_vs_bd
13	0.571288673599928	0.952147789333213	pre_vs_bd
14	0.37359619140625	0.823295310691551	pre_vs_bd
15	0.0204124450683594	0.379543900489807	pre_vs_bd
18	1.1444091796875e-05	0.00113487243652344	pre_vs_bd
19	0.921714782714844	1	pre_vs_bd
20	7.62939453125e-06	0.00113487243652344	pre_vs_bd
22	0.679428100585938	0.962523142496745	pre_vs_bd
23	0.663196958194977	0.962523142496745	pre_vs_bd
24	0.407978222352498	0.863868477935004	pre_vs_bd
25	0.594886779785156	0.962523142496745	pre_vs_bd
26	0.332065582275391	0.799915066614807	pre_vs_bd
27	0.635586122278767	0.962523142496745	pre_vs_bd
28	0.650749206542969	0.962523142496745	pre_vs_bd
29	0.465316772460938	0.890236268856134	pre_vs_bd
30	0.37359619140625	0.823295310691551	pre_vs_bd
31	0.37359619140625	0.823295310691551	pre_vs_bd
32	0.181865692138672	0.721819004968115	pre_vs_bd
33	0.859573364257812	1	pre_vs_bd
34	0.332065582275391	0.799915066614807	pre_vs_bd
35	0.828784942626953	0.994207743675478	pre_vs_bd
36	0.0798759460449219	0.557155609130859	pre_vs_bd
37	0.984321594238281	1	pre_vs_bd
38	0.293498992919922	0.790991600523604	pre_vs_bd
39	0.890567779541016	1	pre_vs_bd
40	0.576103543277185	0.95749052583778	pre_vs_bd
41	0.395462036132812	0.840356826782227	pre_vs_bd
42	0.441333770751953	0.866645523423802	pre_vs_bd
43	0.921714782714844	1	pre_vs_bd
44	0.622562408447266	0.962523142496745	pre_vs_bd
45	0.0323410034179688	0.418323848558509	pre_vs_bd
46	0.76800537109375	0.991243374839005	pre_vs_bd
47	0.738090515136719	0.991243374839005	pre_vs_bd
48	0.312408447265625	0.790991600523604	pre_vs_bd
52	0.210117340087891	0.748621660792185	pre_vs_bd
53	0.541217803955078	0.940303402974348	pre_vs_bd
54	0.0360679626464844	0.422819946523404	pre_vs_bd
55	0.538293635901243	0.940303402974348	pre_vs_bd
56	0.567760467529297	0.951598530084314	pre_vs_bd
57	0.827622518387147	0.994207743675478	pre_vs_bd
58	0.352458953857422	0.823295310691551	pre_vs_bd
59	0.890567779541016	1	pre_vs_bd
60	0.293498992919922	0.790991600523604	pre_vs_bd
61	0.241252899169922	0.767622860995206	pre_vs_bd
62	0.241252899169922	0.767622860995206	pre_vs_bd
63	0.930591460030879	1	pre_vs_bd
64	0.890567779541016	1	pre_vs_bd
65	0.257926940917969	0.782992499215262	pre_vs_bd
66	0.890567779541016	1	pre_vs_bd
67	0.489967346191406	0.913888937253563	pre_vs_bd
68	0.515277862548828	0.931885496098945	pre_vs_bd
69	0.679428100585938	0.962523142496745	pre_vs_bd
70	0.168792724609375	0.706554199481715	pre_vs_bd
71	0.37359619140625	0.823295310691551	pre_vs_bd
72	1.1444091796875e-05	0.00113487243652344	pre_vs_bd
74	0.210117340087891	0.748621660792185	pre_vs_bd
75	0.541217803955078	0.940303402974348	pre_vs_bd
77	7.62939453125e-06	0.00113487243652344	pre_vs_bd
78	0.0955123901367188	0.557155609130859	pre_vs_bd
79	0.0360679626464844	0.422819946523404	pre_vs_bd
80	0.133621215820312	0.668106079101562	pre_vs_bd
81	0.984321594238281	1	pre_vs_bd
83	0.984321594238281	1	pre_vs_bd
84	0.168792724609375	0.706554199481715	pre_vs_bd
85	0.921714782714844	1	pre_vs_bd
86	0.123188018798828	0.660332172840565	pre_vs_bd
87	0.0798759460449219	0.557155609130859	pre_vs_bd
92	0.489967346191406	0.913888937253563	pre_vs_bd
93	0.241252899169922	0.767622860995206	pre_vs_bd
94	0.631900275866177	0.962523142496745	pre_vs_bd
95	0.441333770751953	0.866645523423802	pre_vs_bd
97	0.650749206542969	0.962523142496745	pre_vs_bd
98	0.441333770751953	0.866645523423802	pre_vs_bd
100	0.352458953857422	0.823295310691551	pre_vs_bd
101	0.567760467529297	0.951598530084314	pre_vs_bd
102	0.679428100585938	0.962523142496745	pre_vs_bd
103	0.70855712890625	0.978170514383338	pre_vs_bd
104	0.441333770751953	0.866645523423802	pre_vs_bd
105	0.395462036132812	0.840356826782227	pre_vs_bd
106	0.798252105712891	0.991475901810774	pre_vs_bd
107	0.0728340148925781	0.555592805911333	pre_vs_bd
108	0.798252105712891	0.991475901810774	pre_vs_bd
109	0.921714782714844	1	pre_vs_bd
110	0.650749206542969	0.962523142496745	pre_vs_bd
111	0.0955123901367188	0.557155609130859	pre_vs_bd
112	0.798252105712891	0.991475901810774	pre_vs_bd
113	0.275341033935547	0.790991600523604	pre_vs_bd
114	0.0955123901367188	0.557155609130859	pre_vs_bd
115	0.312408447265625	0.790991600523604	pre_vs_bd
116	1.9073486328125e-05	0.0014185905456543	pre_vs_bd
117	0.168792724609375	0.706554199481715	pre_vs_bd
118	0.123188018798828	0.660332172840565	pre_vs_bd
120	0.921714782714844	1	pre_vs_bd
121	0.133621215820312	0.668106079101562	pre_vs_bd
122	0.000300719385520916	0.0191023798409624	pre_vs_bd
124	0.622562408447266	0.962523142496745	pre_vs_bd
125	0.541217803955078	0.940303402974348	pre_vs_bd
126	0.441333770751953	0.866645523423802	pre_vs_bd
129	1.9073486328125e-05	0.0014185905456543	pre_vs_bd
130	0.000419378902039934	0.0226845860648873	pre_vs_bd
132	0.465316772460938	0.890236268856134	pre_vs_bd
133	0.37359619140625	0.823295310691551	pre_vs_bd
134	0.738090515136719	0.991243374839005	pre_vs_bd
135	0.798252105712891	0.991475901810774	pre_vs_bd
137	0.567760467529297	0.951598530084314	pre_vs_bd
138	0.812703686128436	0.994207743675478	pre_vs_bd
140	0.168792724609375	0.706554199481715	pre_vs_bd
141	0.76800537109375	0.991243374839005	pre_vs_bd
144	0.70855712890625	0.978170514383338	pre_vs_bd
147	0.410198331513046	0.864593329516867	pre_vs_bd
165	0.70855712890625	0.978170514383338	pre_vs_bd
167	0.70855712890625	0.978170514383338	pre_vs_bd
170	0.441333770751953	0.866645523423802	pre_vs_bd
171	0.594886779785156	0.962523142496745	pre_vs_bd
172	0.418041229248047	0.864593329516867	pre_vs_bd
173	0.433095033362903	0.866645523423802	pre_vs_bd
174	0.0874290466308594	0.557155609130859	pre_vs_bd
175	0.365516535184542	0.823295310691551	pre_vs_bd
176	0.0229873657226562	0.402278900146484	pre_vs_bd
177	0.0602073669433594	0.484099774747281	pre_vs_bd
178	0.477659735127587	0.91092161025934	pre_vs_bd
179	0.0874290466308594	0.557155609130859	pre_vs_bd
180	0.0204124450683594	0.379543900489807	pre_vs_bd
181	0.0323410034179688	0.418323848558509	pre_vs_bd
182	0.378674693023085	0.830093600899515	pre_vs_bd
183	0.594886779785156	0.962523142496745	pre_vs_bd
184	0.70855712890625	0.978170514383338	pre_vs_bd
185	0.798252105712891	0.991475901810774	pre_vs_bd
186	0.312408447265625	0.790991600523604	pre_vs_bd
187	0.738090515136719	0.991243374839005	pre_vs_bd
188	0.360423995448255	0.823295310691551	pre_vs_bd
189	0.984321594238281	1	pre_vs_bd
190	0.133621215820312	0.668106079101562	pre_vs_bd
191	0.513591682337011	0.931885496098945	pre_vs_bd
192	0.952983856201172	1	pre_vs_bd
193	0.798252105712891	0.991475901810774	pre_vs_bd
194	0.181971177723054	0.721819004968115	pre_vs_bd
197	0.828784942626953	0.994207743675478	pre_vs_bd
198	0.257926940917969	0.782992499215262	pre_vs_bd
200	0.0545730590820312	0.482292170919446	pre_vs_bd
201	0.332065582275391	0.799915066614807	pre_vs_bd
204	0.0289306640625	0.40735828573864	pre_vs_bd
206	0.195632934570312	0.748621660792185	pre_vs_bd
207	0.921714782714844	1	pre_vs_bd
208	0.921714782714844	1	pre_vs_bd
209	0.489967346191406	0.913888937253563	pre_vs_bd
210	0.622562408447266	0.962523142496745	pre_vs_bd
211	0.040130615234375	0.442179927119502	pre_vs_bd
213	0.123188018798828	0.660332172840565	pre_vs_bd
214	0.144687652587891	0.677867348738543	pre_vs_bd
215	0.952983856201172	1	pre_vs_bd
216	0.168792724609375	0.706554199481715	pre_vs_bd
217	0.441333770751953	0.866645523423802	pre_vs_bd
218	0.650749206542969	0.962523142496745	pre_vs_bd
219	0.0591720678258595	0.484099774747281	pre_vs_bd
220	0.0955123901367188	0.557155609130859	pre_vs_bd
222	0.168792724609375	0.706554199481715	pre_vs_bd
224	0.275341033935547	0.790991600523604	pre_vs_bd
225	0.332065582275391	0.799915066614807	pre_vs_bd
229	0.012359619140625	0.262641906738281	pre_vs_bd
230	0.541217803955078	0.940303402974348	pre_vs_bd
231	0.0258216857910156	0.404313238043534	pre_vs_bd
234	0.738090515136719	0.991243374839005	pre_vs_bd
235	0.00945281982421875	0.224977111816406	pre_vs_bd
237	0.622562408447266	0.962523142496745	pre_vs_bd
239	0.441333770751953	0.866645523423802	pre_vs_bd
240	0.70855712890625	0.978170514383338	pre_vs_bd
243	1	1	pre_vs_bd
245	0.650749206542969	0.962523142496745	pre_vs_bd
246	0.0445594787597656	0.463996084782148	pre_vs_bd
247	0.622562408447266	0.962523142496745	pre_vs_bd
248	0.275341033935547	0.790991600523604	pre_vs_bd
250	0.046504242464804	0.463996084782148	pre_vs_bd
251	0.679428100585938	0.962523142496745	pre_vs_bd
254	0.76800537109375	0.991243374839005	pre_vs_bd
255	0.921714782714844	1	pre_vs_bd
256	0.859573364257812	1	pre_vs_bd
257	0.225322723388672	0.748977767688602	pre_vs_bd
265	0.76800537109375	0.991243374839005	pre_vs_bd
266	0.70855712890625	0.978170514383338	pre_vs_bd
267	0.210117340087891	0.748621660792185	pre_vs_bd
268	0.489967346191406	0.913888937253563	pre_vs_bd
269	0.195538859103995	0.748621660792185	pre_vs_bd
273	0.225322723388672	0.748977767688602	pre_vs_bd
274	0.0798759460449219	0.557155609130859	pre_vs_bd
275	0.036241709702006	0.422819946523404	pre_vs_bd
276	0.133621215820312	0.668106079101562	pre_vs_bd
278	0.859573364257812	1	pre_vs_bd
279	0.225322723388672	0.748977767688602	pre_vs_bd
280	0.890567779541016	1	pre_vs_bd
281	0.76800537109375	0.991243374839005	pre_vs_bd
282	0.679428100585938	0.962523142496745	pre_vs_bd
283	0.332065582275391	0.799915066614807	pre_vs_bd
284	0.679428100585938	0.962523142496745	pre_vs_bd
285	0.76800537109375	0.991243374839005	pre_vs_bd
287	0.567760467529297	0.951598530084314	pre_vs_bd
288	0.465316772460938	0.890236268856134	pre_vs_bd
291	0.395462036132812	0.840356826782227	pre_vs_bd
292	0.984321594238281	1	pre_vs_bd
293	0.394166404447896	0.840356826782227	pre_vs_bd
295	0.225322723388672	0.748977767688602	pre_vs_bd
296	0.542057255832271	0.940303402974348	pre_vs_bd
297	0.0467895211545023	0.463996084782148	pre_vs_bd
298	1	1	pre_vs_bd
299	0.689083746544796	0.973883204736707	pre_vs_bd
300	0.0559296803251122	0.482292170919446	pre_vs_bd
301	0.360423995448255	0.823295310691551	pre_vs_bd
303	0.0454587523438197	0.463996084782148	pre_vs_bd
304	0.952983856201172	1	pre_vs_bd
306	0.798252105712891	0.991475901810774	pre_vs_bd
307	0.293498992919922	0.790991600523604	pre_vs_bd
308	0.650749206542969	0.962523142496745	pre_vs_bd
312	0.0360679626464844	0.422819946523404	pre_vs_bd
313	0.0602073669433594	0.484099774747281	pre_vs_bd
314	0.257926940917969	0.782992499215262	pre_vs_bd
315	0.0258216857910156	0.404313238043534	pre_vs_bd
316	0.828784942626953	0.994207743675478	pre_vs_bd
317	0.181865692138672	0.721819004968115	pre_vs_bd
318	0.679428100585938	0.962523142496745	pre_vs_bd
320	0.76800537109375	0.991243374839005	pre_vs_bd
321	0.650749206542969	0.962523142496745	pre_vs_bd
324	0.338008390645332	0.810947550136986	pre_vs_bd
325	0.131904094905011	0.668106079101562	pre_vs_bd
331	0.176996409037473	0.721819004968115	pre_vs_bd
332	0.37359619140625	0.823295310691551	pre_vs_bd
333	0.266250586794457	0.790991600523604	pre_vs_bd
334	0.040130615234375	0.442179927119502	pre_vs_bd
335	0.00412805010171734	0.122809490526091	pre_vs_bd
336	0.0559296803251122	0.482292170919446	pre_vs_bd
337	0.861707167619045	1	pre_vs_bd
338	0.515277862548828	0.931885496098945	pre_vs_bd
339	0.679428100585938	0.962523142496745	pre_vs_bd
340	0.244293641331777	0.773163386129825	pre_vs_bd
341	0.441333770751953	0.866645523423802	pre_vs_bd
342	0.76800537109375	0.991243374839005	pre_vs_bd
344	0.650749206542969	0.962523142496745	pre_vs_bd
345	0.37359619140625	0.823295310691551	pre_vs_bd
346	0.629260787503937	0.962523142496745	pre_vs_bd
347	0.515277862548828	0.931885496098945	pre_vs_bd
350	0.312408447265625	0.790991600523604	pre_vs_bd
352	0.00198762456587179	0.073683587976974	pre_vs_bd
354	0.332065582275391	0.799915066614807	pre_vs_bd
356	0.201242620957724	0.748621660792185	pre_vs_bd
357	0.0955123901367188	0.557155609130859	pre_vs_bd
358	0.622562408447266	0.962523142496745	pre_vs_bd
360	0.727537666179043	0.991243374839005	pre_vs_bd
361	0.594886779785156	0.962523142496745	pre_vs_bd
362	0.144687652587891	0.677867348738543	pre_vs_bd
364	0.921714782714844	1	pre_vs_bd
366	0.798252105712891	0.991475901810774	pre_vs_bd
367	0.979373483767223	1	pre_vs_bd
368	0.88708754228948	1	pre_vs_bd
371	0.952983856201172	1	pre_vs_bd
372	0.395462036132812	0.840356826782227	pre_vs_bd
375	0.738090515136719	0.991243374839005	pre_vs_bd
376	0.828784942626953	0.994207743675478	pre_vs_bd
377	0.624834867127387	0.962523142496745	pre_vs_bd
378	0.184235113180511	0.725959551936452	pre_vs_bd
379	0.650749206542969	0.962523142496745	pre_vs_bd
380	0.622562408447266	0.962523142496745	pre_vs_bd
381	0.00714492797851562	0.184836180313774	pre_vs_bd
382	0.0934924836898357	0.557155609130859	pre_vs_bd
383	0.567760467529297	0.951598530084314	pre_vs_bd
384	0.679428100585938	0.962523142496745	pre_vs_bd
386	0.289131058506326	0.790991600523604	pre_vs_bd
387	0.0360679626464844	0.422819946523404	pre_vs_bd
388	0.312408447265625	0.790991600523604	pre_vs_bd
389	0.567760467529297	0.951598530084314	pre_vs_bd
392	0.859573364257812	1	pre_vs_bd
395	0.285881444542875	0.790991600523604	pre_vs_bd
396	0.441333770751953	0.866645523423802	pre_vs_bd
397	0.489967346191406	0.913888937253563	pre_vs_bd
398	0.156402587890625	0.706554199481715	pre_vs_bd
399	0.144687652587891	0.677867348738543	pre_vs_bd
400	0.952983856201172	1	pre_vs_bd
401	0.104156494140625	0.590220133463542	pre_vs_bd
402	0.241252899169922	0.767622860995206	pre_vs_bd
403	0.859573364257812	1	pre_vs_bd
404	0.890567779541016	1	pre_vs_bd
405	0.312408447265625	0.790991600523604	pre_vs_bd
406	0.489853845560898	0.913888937253563	pre_vs_bd
407	0.567760467529297	0.951598530084314	pre_vs_bd
408	0.571288673599928	0.952147789333213	pre_vs_bd
409	0.515277862548828	0.931885496098945	pre_vs_bd
410	0.952983856201172	1	pre_vs_bd
411	0.218401125676539	0.748977767688602	pre_vs_bd
413	0.76800537109375	0.991243374839005	pre_vs_bd
419	0.312408447265625	0.790991600523604	pre_vs_bd
420	0.695092793077638	0.978170514383338	pre_vs_bd
421	0.210117340087891	0.748621660792185	pre_vs_bd
422	1	1	pre_vs_bd
423	0.138683310508103	0.676365325838698	pre_vs_bd
424	0.798252105712891	0.991475901810774	pre_vs_bd
427	0.316508711379909	0.794610477936902	pre_vs_bd
428	0.601249670135047	0.962523142496745	pre_vs_bd
429	0.798252105712891	0.991475901810774	pre_vs_bd
430	0.332065582275391	0.799915066614807	pre_vs_bd
431	0.798252105712891	0.991475901810774	pre_vs_bd
432	0.984321594238281	1	pre_vs_bd
433	0.76800537109375	0.991243374839005	pre_vs_bd
434	0.0728340148925781	0.555592805911333	pre_vs_bd
435	0.275341033935547	0.790991600523604	pre_vs_bd
436	0.541217803955078	0.940303402974348	pre_vs_bd
437	0.890567779541016	1	pre_vs_bd
438	0.0493659973144531	0.466234419080946	pre_vs_bd
439	0.622562408447266	0.962523142496745	pre_vs_bd
440	0.312408447265625	0.790991600523604	pre_vs_bd
441	0.465316772460938	0.890236268856134	pre_vs_bd
442	0.622562408447266	0.962523142496745	pre_vs_bd
443	0.293498992919922	0.790991600523604	pre_vs_bd
444	0.828784942626953	0.994207743675478	pre_vs_bd
445	0.828784942626953	0.994207743675478	pre_vs_bd
446	0.890567779541016	1	pre_vs_bd
447	0.890567779541016	1	pre_vs_bd
448	0.0602073669433594	0.484099774747281	pre_vs_bd
452	0.828784942626953	0.994207743675478	pre_vs_bd
454	0.255908620519372	0.782992499215262	pre_vs_bd
456	0.921714782714844	1	pre_vs_bd
457	0.828784942626953	0.994207743675478	pre_vs_bd
458	0.622562408447266	0.962523142496745	pre_vs_bd
459	0.332065582275391	0.799915066614807	pre_vs_bd
460	0.541217803955078	0.940303402974348	pre_vs_bd
461	0.293498992919922	0.790991600523604	pre_vs_bd
462	0.123188018798828	0.660332172840565	pre_vs_bd
463	0.887068694211825	1	pre_vs_bd
464	0.465316772460938	0.890236268856134	pre_vs_bd
465	0.41849223344682	0.864593329516867	pre_vs_bd
466	0.418041229248047	0.864593329516867	pre_vs_bd
467	0.541217803955078	0.940303402974348	pre_vs_bd
468	0.275341033935547	0.790991600523604	pre_vs_bd
469	0.332065582275391	0.799915066614807	pre_vs_bd
470	0.123188018798828	0.660332172840565	pre_vs_bd
471	0.418041229248047	0.864593329516867	pre_vs_bd
472	0.241252899169922	0.767622860995206	pre_vs_bd
473	0.859573364257812	1	pre_vs_bd
474	0.0289306640625	0.40735828573864	pre_vs_bd
475	0.541217803955078	0.940303402974348	pre_vs_bd
476	0.984321594238281	1	pre_vs_bd
477	0.257926940917969	0.782992499215262	pre_vs_bd
478	0.921714782714844	1	pre_vs_bd
479	0.515277862548828	0.931885496098945	pre_vs_bd
480	0.828784942626953	0.994207743675478	pre_vs_bd
481	0.00823211669921875	0.204087893168132	pre_vs_bd
482	0.650749206542969	0.962523142496745	pre_vs_bd
483	0.332065582275391	0.799915066614807	pre_vs_bd
484	0.0545730590820312	0.482292170919446	pre_vs_bd
485	0.828784942626953	0.994207743675478	pre_vs_bd
486	0.176996409037473	0.721819004968115	pre_vs_bd
490	0.210117340087891	0.748621660792185	pre_vs_bd
501	0.352458953857422	0.823295310691551	pre_vs_bd
502	0.257926940917969	0.782992499215262	pre_vs_bd
503	0.859573364257812	1	pre_vs_bd
505	0.0874290466308594	0.557155609130859	pre_vs_bd
506	0.0874290466308594	0.557155609130859	pre_vs_bd
508	0.679428100585938	0.962523142496745	pre_vs_bd
509	0.352458953857422	0.823295310691551	pre_vs_bd
510	0.622562408447266	0.962523142496745	pre_vs_bd
514	0.00333335402513658	0.110185869164237	pre_vs_bd
515	0.622562408447266	0.962523142496745	pre_vs_bd
516	0.064865178868529	0.51459708569033	pre_vs_bd
518	0.0451433426811758	0.463996084782148	pre_vs_bd
520	0.0741697860492422	0.557155609130859	pre_vs_bd
521	0.168792724609375	0.706554199481715	pre_vs_bd
522	0.361310428526179	0.823295310691551	pre_vs_bd
524	0.012359619140625	0.262641906738281	pre_vs_bd
525	0.012359619140625	0.262641906738281	pre_vs_bd
526	0.29450739368011	0.790991600523604	pre_vs_bd
527	0.893903721815722	1	pre_vs_bd
528	0.0787915035643527	0.557155609130859	pre_vs_bd
529	1	1	pre_vs_bd
530	0.0414910873877316	0.44885812719455	pre_vs_bd
531	0.789268026134281	0.991475901810774	pre_vs_bd
532	0.622562408447266	0.962523142496745	pre_vs_bd
533	0.0874290466308594	0.557155609130859	pre_vs_bd
534	0.286320596793059	0.790991600523604	pre_vs_bd
535	0.0289306640625	0.40735828573864	pre_vs_bd
536	0.18144920772142	0.721819004968115	pre_vs_bd
538	0.422678074170635	0.866645523423802	pre_vs_bd
540	0.167253563317042	0.706554199481715	pre_vs_bd
541	0.753610350301361	0.991243374839005	pre_vs_bd
542	0.379471360411207	0.830093600899515	pre_vs_bd
545	0.88708754228948	1	pre_vs_bd
546	0.0180816650390625	0.358619689941406	pre_vs_bd
547	0.921714782714844	1	pre_vs_bd
548	0.295926599541194	0.790991600523604	pre_vs_bd
551	0.979373483767223	1	pre_vs_bd
552	0.70855712890625	0.978170514383338	pre_vs_bd
553	0.650749206542969	0.962523142496745	pre_vs_bd
554	0.168792724609375	0.706554199481715	pre_vs_bd
555	0.156402587890625	0.706554199481715	pre_vs_bd
556	0.144687652587891	0.677867348738543	pre_vs_bd
557	0.138683310508103	0.676365325838698	pre_vs_bd
558	0.567760467529297	0.951598530084314	pre_vs_bd
559	0.257926940917969	0.782992499215262	pre_vs_bd
560	0.650749206542969	0.962523142496745	pre_vs_bd
561	0.952983856201172	1	pre_vs_bd
564	0.727537666179043	0.991243374839005	pre_vs_bd
565	0.622562408447266	0.962523142496745	pre_vs_bd
566	0.395462036132812	0.840356826782227	pre_vs_bd
567	0.952983856201172	1	pre_vs_bd
569	0.679428100585938	0.962523142496745	pre_vs_bd
570	0.293498992919922	0.790991600523604	pre_vs_bd
571	0.984321594238281	1	pre_vs_bd
572	0.921714782714844	1	pre_vs_bd
573	0.679428100585938	0.962523142496745	pre_vs_bd
574	0.293498992919922	0.790991600523604	pre_vs_bd
575	0.76800537109375	0.991243374839005	pre_vs_bd
576	0.738090515136719	0.991243374839005	pre_vs_bd
577	1	1	pre_vs_bd
578	0.275341033935547	0.790991600523604	pre_vs_bd
579	0.040130615234375	0.442179927119502	pre_vs_bd
580	0.515277862548828	0.931885496098945	pre_vs_bd
581	0.00391769409179688	0.122685683401007	pre_vs_bd
582	0.0289306640625	0.40735828573864	pre_vs_bd
583	0.738090515136719	0.991243374839005	pre_vs_bd
584	0.225322723388672	0.748977767688602	pre_vs_bd
586	0.679428100585938	0.962523142496745	pre_vs_bd
587	0.0874290466308594	0.557155609130859	pre_vs_bd
589	0.225322723388672	0.748977767688602	pre_vs_bd
590	0.921714782714844	1	pre_vs_bd
594	1	1	pre_vs_bd
595	0.293498992919922	0.790991600523604	pre_vs_bd
596	0.679428100585938	0.962523142496745	pre_vs_bd
597	0.984321594238281	1	pre_vs_bd
598	0.979373483767223	1	pre_vs_bd
600	0.0519129649350183	0.482292170919446	pre_vs_bd
601	0.679428100585938	0.962523142496745	pre_vs_bd
602	0.394166404447896	0.840356826782227	pre_vs_bd
603	0.00522300384127411	0.143778832234875	pre_vs_bd
604	0.368426844468365	0.823295310691551	pre_vs_bd
605	0.0229873657226562	0.402278900146484	pre_vs_bd
606	0.890567779541016	1	pre_vs_bd
607	0.849816607389808	1	pre_vs_bd
608	0.952983856201172	1	pre_vs_bd
609	0.0294393382970782	0.40735828573864	pre_vs_bd
610	0.37359619140625	0.823295310691551	pre_vs_bd
611	0.799846105662473	0.991475901810774	pre_vs_bd
612	1	1	pre_vs_bd
613	0.316508711379909	0.794610477936902	pre_vs_bd
614	0.133621215820312	0.668106079101562	pre_vs_bd
615	0.622562408447266	0.962523142496745	pre_vs_bd
616	1	1	pre_vs_bd
617	0.798252105712891	0.991475901810774	pre_vs_bd
618	1	1	pre_vs_bd
619	0.489967346191406	0.913888937253563	pre_vs_bd
620	0.187311701267768	0.733226725357381	pre_vs_bd
621	0.984321594238281	1	pre_vs_bd
622	0.0894202463007291	0.557155609130859	pre_vs_bd
623	0.306556273379373	0.790991600523604	pre_vs_bd
624	0.371093369522698	0.823295310691551	pre_vs_bd
625	0.952983856201172	1	pre_vs_bd
626	0.610298655976554	0.962523142496745	pre_vs_bd
628	0.0894202463007291	0.557155609130859	pre_vs_bd
630	0.000584658962712894	0.0267593909857055	pre_vs_bd
631	0.979373483767223	1	pre_vs_bd
633	0.906329390836487	1	pre_vs_bd
634	0.0010970505857231	0.0435163399003498	pre_vs_bd
635	0.76800537109375	0.991243374839005	pre_vs_bd
636	0.000482402936961704	0.0239191456243512	pre_vs_bd
637	0.0493659973144531	0.466234419080946	pre_vs_bd
638	0.371093369522698	0.823295310691551	pre_vs_bd
639	0.00210524537077069	0.073683587976974	pre_vs_bd
640	0.208412803684149	0.748621660792185	pre_vs_bd
641	0.650749206542969	0.962523142496745	pre_vs_bd
642	0.0167287003897047	0.343226783857734	pre_vs_bd
645	0.0258216857910156	0.404313238043534	pre_vs_bd
646	0.789268026134281	0.991475901810774	pre_vs_bd
648	0.0302764098686474	0.409419633451027	pre_vs_bd
649	0.000321048400688444	0.0191023798409624	pre_vs_bd
651	0.104156494140625	0.590220133463542	pre_vs_bd
652	0.952983856201172	1	pre_vs_bd
653	0.00531619211624748	0.143778832234875	pre_vs_bd
654	0.000726513880057952	0.0308768399024629	pre_vs_bd
656	0.849816607389808	1	pre_vs_bd
657	0.96526282458649	1	pre_vs_bd
659	0.138683310508103	0.676365325838698	pre_vs_bd
661	0.181865692138672	0.721819004968115	pre_vs_bd
662	0.218401125676539	0.748977767688602	pre_vs_bd
663	0.541217803955078	0.940303402974348	pre_vs_bd
664	0.679428100585938	0.962523142496745	pre_vs_bd
665	0.225322723388672	0.748977767688602	pre_vs_bd
666	0.541217803955078	0.940303402974348	pre_vs_bd
667	0.395462036132812	0.840356826782227	pre_vs_bd
668	0.225322723388672	0.748977767688602	pre_vs_bd
669	0.418041229248047	0.864593329516867	pre_vs_bd
670	0.984321594238281	1	pre_vs_bd
671	0.890567779541016	1	pre_vs_bd
672	0.679428100585938	0.962523142496745	pre_vs_bd
673	0.984321594238281	1	pre_vs_bd
674	0.594886779785156	0.962523142496745	pre_vs_bd
675	0.650749206542969	0.962523142496745	pre_vs_bd
677	0.156402587890625	0.706554199481715	pre_vs_bd
678	0.0662879943847656	0.51896521919652	pre_vs_bd
679	0.76800537109375	0.991243374839005	pre_vs_bd
680	0.921714782714844	1	pre_vs_bd
