row ID	s1_BD6_01_51095.mzXML Peak area	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
698	29095.8790000003	45766.8215	46448.0970000003	122995.73	21887.4429999998	10669.1455000001	119130.621500001	4955.29899999987	1306.68150000001	0	61368.3885	15217.6259999997	13247.6125	21999.06	22707.8295000001	3964.02700000003	233656.1465	9303.86249999991	865.708499999984	7435.758	67130.6220000006	17035.2290000003	0	18031.3885000001	18351.09	26373.9225	0	2986.27349999998	1237.95	174155.174	5807.19350000005	111536.207	10245.6270000003	5852.98200000015	7678.6949999998	31353.9870000001	15233.3610000001	5181.6884999998	0	0	8880.52999999996	9930.26400000002	3155.48999999998	12357.7305000001	43799.9709999998	36688.8475000002	99601.2269999998	6209.69800000003	21372.958	27989.9134999998	2958.73800000001	20631.2019999998	82947.362	3699.044	17565.8960000001	14684.6515000002	193625.232000001	5013.32499999991	15971.786	2414.46300000005
699	247895.5555	887495.290000002	472515.533500001	795857.723000003	424665.852500001	3347615.578	1443871.7935	237562.049500001	479617.9305	1079910.148	135256.428499998	184365.044499999	164795.955500001	1720742.203	202091.895	299908.981999999	119723.736	580423.982	327205.818500001	171436.88	28072.2359999999	135108.4275	147554.103999999	133941.2415	286086.021499998	152537.4265	1050930.81	204606.580000002	185628.088000001	322183.999999999	810969.063499996	255468.157	155550.422500001	30754.2890000003	2781197.9965	127729.572500002	109774.1725	399244.404999998	541433.660499999	1312468.153	56111.5650000009	266208.265	90362.7530000034	74027.1069999973	518601.799500001	115058.955500002	82144.6599999972	425505.3425	295626.888	159088.687500001	492843.580499999	155727.997499999	851960.164	243179.714999999	137315.334500001	160557.5015	161914.536499999	222604.649499999	144205.450999997	488527.7625
700	29154.9339999998	135777.673000002	82006.3799999998	195313.954999999	46028.6824999998	68311.9979999986	128526.150999999	0	65876.1409999999	195474.703000002	110631.313999999	51209.7669999993	75986.601999999	803799.163	60768.9740000003	0	0	127824.900500003	0	42249.265	65042.7349999992	48526.7739999999	119945.554999999	28486.9430000004	147479.067999999	133518.767	1619325.852	29790.0894999996	56469.2305000006	113321.2815	207989.397999996	0	28228.5084999997	44682.1434999997	547233.871499998	53589.3254999995	58109.3435000002	108816.868500001	1367822.3355	741391.589499997	90182.8839999998	162016.528499999	0	66051.3129999977	978055.660999998	0	65991.8910000035	96265.9845000004	39331.7844999997	116830.304	76746.5825000016	70951.3469999997	202428.159999998	48994.6920000001	43273.4039999997	46498.1580000002	43043.3099999994	0	111530.0965	54593.1419999999
701	51463.4134999997	820591.780000003	72216.351	263367.040999999	34289.6315000007	882693.974500001	515842.276499998	82593.3349999996	95426.6385000007	55040.8950000011	113871.8685	126381.539999999	218327.116999999	497431.721000004	111110.995	135240.3895	130946.6135	1053571.3085	65311.2904999994	84804.7475000008	56352.9769999998	229858.58	45392.8455000006	95388.6974999996	143493.603	52075.2655000008	666940.233000001	102267.079499999	185985.479	64650.5320000008	893128.597500002	166346.841999999	114656.5565	77881.7530000004	58682.9804999987	33414.5389999992	85274.8990000007	33853.8240000005	839629.920499999	669700.51	298385.2345	153129.714500001	65082.3114999997	53926.9020000005	950711.101000002	82178.373499999	604942.040499997	100203.9695	164267.630999999	52771.9925000001	35311.7605000002	48762.7790000001	436217.704500002	170046.112	36480.5419999993	24700.7725000004	48965.5574999999	103649.1745	184875.991	49046.1375000006
702	93091.4285000007	478153.4945	238234.857000001	672754.844000001	247138.973500001	56600.4065000003	297466.860000002	150048.474499999	197141.503500001	52576.7099999992	102534.936999998	95719.9045000009	217131.744000001	370817.331999999	51737.7605000017	173668.524499999	79221.8520000002	821088.193499998	288739.913000001	146067.1025	143354.140999999	221346.35	223353.796500001	69669.9959999988	101690.609999998	571399.113000002	554127.239	150904.649000001	166878.309000001	141800.921	112882.916000002	446847.998999999	120654.778	152200.6465	208079.255000001	262300.574500001	241521.472500001	150234.771999999	317184.049000002	211395.807499998	223620.085999998	330306.519999999	180833.117000001	51142.2939999976	945884.8065	151864.0875	779561.711	148212.371500001	146299.726500001	196359.258999998	438899.090499998	320325.271499999	623097.6635	161155.308500002	97056.6054999989	206265.479499999	391633.060500001	283875.6635	95618.0385000004	151125.240000002
703	69534.3730000005	197203.515500002	231449.641	39162.7695000014	96030.1194999996	40332.4740000008	177536.031499999	116701.2945	98717.9755000005	338472.804499999	82763.8555000008	55176.6660000003	127470.896000001	237083.697999998	57753.2314999998	39868.061999999	116944.6935	37796.0309999982	99402.7460000005	180862.615499999	36520.3089999996	137034.724999999	140019.69	159161.3275	221455.946000001	99150.0525	421410.564999998	90443.3214999992	129731.307500001	125958.804000001	395964.57	141300.394	90693.6290000008	117164.130000001	84087.6955000014	71627.5525000014	164474.939500001	182795.816999999	891359.025500001	393211.529000001	131267.819999999	150965.4135	76504.5669999997	74952.4579999997	37566.4769999977	96952.6220000006	82582.1064999989	150617.3635	109136.953499999	103360.185999999	61762.4159999984	92051.0644999996	78724.4679999996	38135.9639999989	279999.042	118121.434	94419.8739999998	40906.6805000002	134385.300500002	37838.9069999996
706	68801.4959999993	2174141.7835	330559.985999999	97907.1915000017	371291.971999999	1079890.182	1786191.1875	70774.5959999984	633779.492000001	1227720.8465	189652.045999999	328188.1625	69526.0979999984	2055067.575	1101536.189	590685.886499999	72014.1059999997	1119108.7675	733263.501500001	463935.166499998	316534.921	1147105.883	100032.647	232583.876	476485.2415	328991.160499999	1750120.59	782002.219	101718.999499998	394381.386500001	1197322.537	372736.081000002	633333.217	570476.739499999	913310.141999999	199216.276	71023.1140000016	412057.0765	1705134.4525	1900956.007	484919.571500002	248637.4675	182436.648999999	2375826.36450001	99210.311999998	105649.813999999	4078283.17	140102.873999999	204958.8725	367112.371000002	215273.457500003	368788.571499998	3698868.5555	285388.873999999	563291.885999999	144452.851999999	207069.270000003	223792.517999998	137456.387999998	199538.158999999
707	83738.7545000008	350478.809999999	91512.7865000001	174381.969000001	120635.161000001	83110.2574999999	206291.068000001	119998.3525	133555.042499999	39157.7070000009	97466.6645000005	65263.3754999996	132539.7275	424884.084499998	132812.528	144357.9305	194368.3295	71045.4969999998	94897.5504999993	32443.1999999993	117477.3595	138150.284000001	46848.7464999998	33343.0200000011	87711.6909999996	70117.0510000005	136352.006	52446.9739999995	124103.569499999	194977.3935	81494.4769999977	90780.3649999998	115343.436499999	127371.484	444405.736999998	78158.4984999993	63673.7084999993	218405.1025	196072.7975	79118.5375000003	68039.7070000002	33817.1859999996	88366.2285000002	519743.979999997	36801.5999999997	66636.2160000003	40586.2079999987	177220.155999999	61888.3814999991	92907.0255000005	120124.548999999	128702.571	312389.134999999	196535.178	50753.1390000002	205184.155000001	115066.577999999	173759.354500001	102960.419	66414.6020000013
709	206681.940499999	1916501.018	280239.736999999	943995.575499998	361931.110999999	671306.304999993	96498.1150000051	118956.495000001	150822.358999999	95123.4824999995	226487.144499999	264468.076	179334.644000001	2299000.9475	145547.591500002	152843.432000001	91157.8554999989	856887.385500001	368683.6575	462243.557000001	301518.691	249322.492999998	85927.6039999985	624988.083500001	189989.244	209978.189499999	740777.942499996	276031.715000002	551758.127000001	205267.936500001	395726.292999995	220574.457	118139.2175	215471.018500001	206539.959999998	168335.388999999	300838.573500001	123212.835499999	1441153.5275	4634974.47699999	296753.085000002	247953.069	212266.102499999	1321582.7315	2586954.663	645468.028499999	97416.4235000006	246236.7255	200751.3705	198870.506000001	207748.509	177509.992499999	3009594.1305	537668.914499999	173048.040000001	277733.473999999	152272.081999999	245115.907999997	124511.715499999	152963.300499999
711	149690.1065	428398.7215	58985.5870000006	897301.337500002	131029.0815	343117.8335	40384.6599999992	110806.6285	146141.337500002	42887.5980000004	191462.2185	69154.833000001	190241.369	469055.089999999	179270.2505	35895.7894999997	144633.7125	229956.284	192633.800000001	149494.748500001	73647.5189999989	90470.5094999998	79443.4319999999	34997.6924999983	73063.3539999989	74413.8425000006	232843.584000002	178040.450499999	72052.2174999992	175258.815000001	639443.083999999	170221.3745	119663.913500001	163720.979000001	90170.5065000007	132532.8495	124602.313	141602.314999999	186542.922000001	87941.8895000003	141427.982999999	275156.219000001	73277.8154999996	237063.739000001	1329702.5365	139458.135000001	45352.4639999986	159796.996	69996.9975000001	245432.355	55592.3670000005	158023.918499999	412032.391499998	165824.026	103053.309	55053.2445000007	69889.4519999987	98998.8589999996	36166.2920000003	55139.8805000005
712	0	90434.6159999997	151902.936	849834.133499999	53643.6695000005	44913.5505000016	123715.3545	127965.0755	123085.552499999	42770.7824999998	168323.0135	46243.819000001	84935.9555000001	619074.211999999	191777.894	137851.035	107105.056999999	80226.6059999972	169927.556	113244.0025	134721.780999999	0	167755.472000001	191966.275999999	142768.326999999	208874.387999999	80633.0024999996	0	171055.560499999	106946.491	306478.243	352442.256000001	214935.92	121553.586999999	134613.348999998	0	134498.017500001	76490.0074999995	426655.424999999	355884.287499998	202910.948499999	152394.313500002	153394.768499999	437952.968000003	877132.972500001	122935.134	89169.5770000002	53076.3060000009	159524.461	186883.9335	45195.9095000008	165404.001999999	892967.3545	181757.3445	136153.786499999	169603.8	0	82008.611499999	169491.167000001	85481.5604999987
713	55156.7700000003	228402.842499998	35537.0209999994	71245.9839999993	68789.0560000009	40643.2999999997	36436.6999999997	35638.0309999992	67562.0900000003	398908.436000001	82041.7615000005	113910.936999999	56356.7834999997	305817.091000002	81868.1329999996	57574.7669999998	59501.9775000003	37661.7150000008	68120.4380000001	33526.4615000004	33787.8500000006	45095.2375000005	41284.6429999994	52252.5435000009	56121.9994999995	37169.1109999989	71838.5765000005	59608.8344999996	65467.0239999995	32222.7885000006	421098.312499998	61583.8990000004	103425.5885	32552.883	41364.6869999991	93199.4984999996	66732.7755000006	95616.0160000001	471815.841499999	416721.227	44749.9064999999	52721.4599999997	79596.0654999999	140287.308000004	318141.883499999	41984.7089999995	37976.8500000001	72829.3549999995	32632.3559999996	25666.6715000004	57132.9195000005	46699.4315000005	186671.1075	72270.1549999998	44310.0465000003	83383.8185000007	57450.2529999999	53057.0840000004	47271.8754999995	73531.4454999997
715	35420.3089999995	119594.4085	49745.0625000005	28342.5600000001	73283.8140000004	288300.180499998	108464.333999998	73018.0764999998	106127.8595	30041.4845000007	61607.7570000006	78629.4820000003	92501.2615000003	350664.672500001	35809.8444999993	78053.0895000008	73583.4739999994	246327.787	87367.6729999995	23396.3484999995	34152.5694999997	48795.6400000005	44685.1945000003	65525.4394999999	92604.1865000003	94349.3950000003	272102.264	118054.0215	23762.7555000003	24322.3270000006	265462.460999998	74315.3020000002	23129.6124999992	38791.9960000006	88821.0550000003	69560.7464999991	47721.9225000007	90067.4765000006	291233.316	238038.783	45840.7165	90862.144	102085.0665	295901.763999998	277803.1195	35505.8665000005	29624.8800000011	135209.562500001	33359.7284999997	74599.8830000003	50236.1635000001	69780.5020000001	29711.4604999991	35306.0419999999	122480.5065	69371.1230000001	71418.4814999995	82370.2305000002	46430.454	91482.9975000005
717	9864.20750000003	9356.37999999995	3154.66600000001	3898.9435	3949.50000000012	8983.49299999994	121450.2945	2288.80099999997	1948.90650000004	122141.390000002	13543.8399999998	10912.2915	8234.73700000002	7271.37100000006	4535.1765	1353.82000000001	120721.5705	40806.2980000002	458.397000000007	3372.56250000003	4192.71600000003	6716.18799999998	281982.124500002	10387.0780000001	4684.16250000003	6042.48500000005	197125.281499999	919.432000000004	3833.77100000002	158454.8885	5258.972	7603.55100000006	9039.38849999993	4130.80650000003	3381.78350000003	0	8015.14899999989	9184.75599999995	806185.1545	1213.63100000001	886.679999999996	3600.97300000002	1266.63949999999	10295.5535	15386.8795	6925.66150000015	33459.9119999997	1024.928	10998.541	13915.6374999999	2399.71399999997	2634.37050000001	4328.18550000003	631.977500000001	5925.56499999991	12414.9035	167309.046499999	1635.96350000002	5729.38599999991	793.217499999995
718	2634.12500000002	64394.2660000001	0	2188.66900000002	0	32190.3564999999	1119.55199999999	0	0	6483.93600000001	1632.444	854.581999999982	1502.126	5537.4585	1275.05700000001	0	0	0	0	0	3408.84400000001	0	814.334500000005	571.661999999998	878.236000000005	0	1219.85100000001	5709.51750000004	713.182500000007	0	0	0	0	0	106755.67	0	0	0	1738.47300000001	1101.542	0	861.117999999982	0	1502.10550000001	1778.315	4637.57400000001	38046.1025000002	0	0	4562.73400000003	1975.2555	0	8394.58600000003	0	734.339500000007	1090.21150000001	0	4497.507	989.522999999991	0
719	14186.28	172421.122	3935.0085	15067.4800000001	3245.45149999998	86273.7414999999	3306.02649999997	0	3852.39649999996	10953.201	73026.1120000001	604.791	0	13282.359	6136.43650000004	4237.92000000002	1195.37600000003	1389.872	2766.83550000001	0	3980.50249999999	1236.93800000002	4285.28299999997	1064.385	2807.78750000001	2763.56400000001	2407.6735	11015.3239999999	1594.27100000001	0	965.398500000002	886.982999999998	2291.9445	1957.02949999997	251162.0945	1352.98799999999	4104.83199999999	1088.62800000001	9424.83950000002	637.65	4979.17999999997	2797.2045	1657.6325	8838.63400000005	4650.61400000003	8207.42750000003	87379.8565000001	976.248000000012	3155.75099999997	12246.8875	4093.09450000003	2286.91799999999	19356.959	1155.97999999998	3646.022	5446.63850000002	6517.14050000004	10316.1665	0	4404.63200000001
720	2051.56400000003	17330.622	0	2206.33749999999	0	6134.50749999997	0	0	1212.754	0	0	0	420.227500000003	1037.2725	664.199999999992	557.203499999999	0	654	1070.92500000002	0	631.689000000009	0	1030.67999999999	0	0	0	570.893999999999	1865.92749999999	0	467.037999999999	0	0	0	603.152	25503.4345000001	0	470.105999999998	751.639999999997	0	0	755.365000000008	737.836000000003	571.724999999992	3191.50199999998	418.687999999997	0	5875.99149999999	441.180000000005	0	0	0	0	2643.67600000001	483.750000000008	0	651.641999999995	1078.48	694.942500000007	742.29	0
721	4509.73699999999	0	4072.97299999994	3072639.82649997	7042.72750000007	4474.18800000017	195034.7845	7119.4735	1600.94999999999	170316.480500002	0	4029.74499999986	5064.55749999984	0	10886.6790000001	3920.5615	47559.1834999997	22971.301	1410.40000000003	5377.31100000016	0	9470.44300000002	214211.969000001	12864.3950000001	8434.71149999993	10101.2965000001	61903.9965000006	1381.72200000001	8024.088	393457.392	5613.45500000014	5784.91099999998	19293.6705000001	10731.572	3940.03700000001	0	13766.242	6775.757	282100.088	876.652499999998	5682.39549999993	7694.97150000005	8380.36200000003	0	0	0	63595.4799999992	0	5186.48899999998	11982.8595	3312.67049999996	3512.51999999999	8033.95349999988	1704.73800000006	7897.7874999999	9378.53600000012	286161.89	3281.15549999997	8644.09450000002	1768.5289999999
722	222922.481000002	754776.381999998	364388.025500001	71177.6520000015	172116.1935	81716.0565000038	2259846.081	733988.1795	272929.650000001	76768.3379999989	153461.821499997	225752.404	539832.052999999	2216695.678	525552.4745	271831.172499999	173055.192999999	889057.915499998	305305.386499998	173373.329999999	172804.388999998	711176.657999998	440150.790999999	174786.116000001	1104504.9925	263673.836000002	2281511.4285	415345.424000001	256333.073500001	583961.903000002	4396466.276	79302.8115000024	257029.326500001	335677.896999999	83499.2670000034	159822.566500002	272981.3315	409421.650999998	572098.802000001	673604.0505	401558.622000001	366451.961500001	390486.702499998	2024041.2955	688735.559999998	445084.7845	1060251.598	276157.417999998	266502.1375	601589.688	443598.007499999	239037.410000001	889593.286999999	575697.173500001	547272.002999999	247568.227999999	454637.922999999	808999.530500001	588204.548499999	414918.243499998
723	0	1162.48500000002	0	725372.187000002	2414.63450000002	455.364000000005	6079.44150000004	650.370000000008	0	3285.25999999989	2081.5	897.340499999976	1100.17049999998	710.892000000008	0	0	11740.711	0	0	0	6191.84300000008	739.21200000001	9033.52150000004	1052.55900000001	0	1243.11999999998	3167.24550000001	0	0	8194.73949999998	0	0	675.461499999996	0	919.379000000008	1015.72600000001	0	0	8156.55399999997	732.318999999976	0	0	0	0	2671.10700000008	0	1207.40800000004	0	673.629000000022	1052.91250000004	0	767.752999999994	3077.90149999995	0	837.888000000012	558.728500000012	6371.44949999992	0	961.968000000004	0
724	0	330495.551499999	131997.4375	130880.708000003	173898.336500001	139661.899999999	65292.0899999996	200495.908499997	0	66786.7229999981	236029.941	160046.440000002	148686.0385	942991.381	139617.464500001	232300.954500001	102595.154499998	993880.305000002	216230.340000001	0	147834.354499999	0	42374.6565000015	0	216439.2765	303304.113000003	1313414.1385	217318.611000001	0	249247.221499999	69683.7840000034	143161.527999997	206987.336000001	255921.006	69999.5349999998	0	219716.662999997	324293.336999999	1003184.7795	405454.564499996	173234.639000001	124785.7005	0	630319.328500004	653494.528000001	331351.617500001	261758.3955	0	139188.239999999	81904.8069999977	226105.6	219852.599499999	67117.8690000014	248683.181999999	0	0	0	309143.9665	195275.402499999	258884.192000002
726	33929.8549999998	56737.7699999997	75791.4809999993	100612.217000002	99965.4275000001	598325.648500001	1308648.683	38931.6739999995	167366.4875	54327.1135000003	159593.64	47639.9654999998	144517.434999999	493273.000499996	92014.4505000001	82653.1044999992	58460.6499999998	49786.9680000007	121385.3955	80953.7309999992	50999.388000001	129798.109500001	49375.9890000007	80628.2035000014	73416.0975000009	38438.334000001	783350.626999995	91016.8550000002	97256.8355000012	85867.6329999996	57089.077499999	100241.334	83248.2799999989	53811.1629999997	56227.6839999989	67538.5114999999	104046.302	76302.2615000004	906097.109999997	772301.435000001	88972.0135000005	84493.6219999999	0	493105.444000001	406140.989999998	34765.8799999995	417764.4715	87168.3999999996	84290.7129999998	58812.5485000003	53286.5685000008	86518.185000001	54478.3399999995	125623.669	34440.0669999992	74598.5914999986	103664.016	65748.045000001	112282.946500001	98210.5515000011
728	0	0	0	71432.4399999996	0	3649.50599999998	0	0	0	1504.70799999996	0	0	0	0	0	0	0	0	0	0	5709.34399999997	0	627.545500000014	0	0	0	0	0	0	0	1543.47999999999	0	0	0	2794.51200000005	2148.59500000004	0	0	460.137499999986	0	0	0	0	0	0	0	0	0	3771.38100000005	11531.9950000002	0	0	0	0	0	0	0	0	0	0
730	54410.0685000001	98218.5634999996	12385.318	33724.3099999999	20962.273	5397.43799999998	9236.39500000001	2160.04950000002	4909.36300000004	36414.6224999998	79491.3964999999	42525.0675	2869.99999999996	40994.5945	29284.4329999999	23334.8989999998	1433.02949999998	3597	11783.445	39196.8020000002	3187.90200000004	3050.88699999997	13414.7105000001	9496.77300000009	44199.6829999996	19455.7444999998	91466.2930000001	10530.819	17347.0639999997	2121.40499999999	192282.966500001	29698.8229999998	3692.15400000004	4990.05000000003	578549.720000004	15102.695	7947.04199999994	4693.04850000001	34401.6990000001	113421.364	4714.44450000004	2203.5915	14207.073	22689.7244999999	46115.8794999997	29407.617	75059.8859999998	23213.4530000001	33847.6154999999	34025.5074999998	33002.404	16577.6630000004	54884.4410000006	11130.3704999999	28997.3199999999	31102.8009999997	96575.3165000001	2894.34599999999	13290.581	2090.88
731	25929.0214999999	53346.2270000001	8249.03699999999	13750.0615	7490.66499999998	10332.675	10856.0125	906.001999999987	1406.11499999998	12458.8575	21448.4584999999	37184.4424999997	4276.05299999994	27184.0260000001	12065.584	13513.4725000001	4067.23999999999	14434.6929999999	23493.422	30135.63	2428.25700000001	2461.27799999998	25414.6654999996	19834.3250000001	36870.1585000002	15490.7359999999	57080.997	11851.9754999999	12754.5559999999	3380.31699999998	151803.926999999	24781.9065000001	2820.27600000001	3289.51000000005	444192.111999999	10037.2869999999	8303.81999999989	10882.9230000001	21767.0850000001	34925.5020000001	1568.52299999997	946.185999999992	13447.7525	6584.28749999995	10613.4690000001	18013.2835	45636.42	14317.4624999999	30567.3010000001	48158.8140000003	30808.4344999996	5650.69499999998	16414.5480000001	3655.3545	3590.90300000002	4073.58899999999	13277.254	3711.44800000003	13550.315	2894.04600000002
732	84184.8304999994	24969.338	4480.163	7539.69599999993	0	0	0	0	0	0	0	0	0	0	2951.57250000002	1704.28049999998	0	3499.9785	1444.275	0	0	0	0	0	0	0	0	4664.80950000003	0	5429.41149999999	375603.110499998	5679.04099999994	26720.4299999999	0	324426.1845	1338.505	19454.6029999999	16744.4690000001	0	0	0	0	3301.32000000001	0	0	0	12294.6115	0	0	0	0	0	0	1607.47249999998	0	0	0	0	3748.88800000002	0
733	64299.2819999998	107284.7755	44471.3805000001	17960.1834999999	9805.35000000002	119261.4475	15489.4749999999	6341.13600000002	27240.7159999998	23282.6849999998	110070.3975	33894.155	25189.3914999998	13478.214	51073.4480000005	25400.822	17376.1335000002	8206.3800000001	19241.5455000001	22519.0360000001	23038.3025	27288.5274999999	29611.7870000001	20392.2644999999	21936.329	24486.5079999997	24358.6979999997	39447.0029999996	27126.5250000003	9036.40000000003	72978.7785000005	12199.1939999999	18782.1385	8337.17749999998	171290.054000001	0	24580.7784999997	15240.024	15454.1865000003	55699.6279999998	16436.0749999999	25288.7434999999	42947.462	6765.72100000005	11260.5419999999	40367.8900000003	69067.4969999997	27592.4349999998	27943.426	41957.9674999999	34080.603	34850.1874999999	11114.06	21058.632	24977.7825000002	40844.7000000006	38864.6175000004	21534.9680000001	6510.92550000006	32211.2694999999
734	850.871999999999	1034.268	7179.0665	0	0	2869.01050000001	4032.83950000001	842.960000000003	5686.787	2400.237	46225.379	5772.7875	7970.79099999999	3808.5465	1084.025	2375.292	3343.984	5352.0245	6130.192	1097.3105	743.697500000001	611.753999999998	773.136	1736.997	5507.9395	3625.27550000001	2719.69850000001	2593.5855	1054.8415	3503.424	170283.022	15477.163	18979.003	8562.99899999999	414255.3295	19804.329	3172.213	5111.3985	1518.023	825.804000000001	942.425	587.683	1987.8975	3813.681	3991.48800000001	1325.142	1719.4975	1468.61250000001	6748.73249999999	13501.941	1775.718	3183.838	1295.1435	3384.4855	718.423499999998	951.097	650.429999999998	10294.0125	3855.34550000001	9343.23600000001
735	3401.23900000003	2341.11600000001	9683.73699999997	5736.20750000001	0	14924.3895	3218.66399999998	1825.32000000001	4553.69399999999	8678.87399999993	32623.4304999999	3313.38499999996	7344.56199999997	9746.62249999997	2701.08600000002	7961.80550000003	7099.62050000004	10788.9055	9813.102	0	4683.73349999997	5698.01400000002	8875.30350000001	2283.633	5828.42250000002	4077.96649999996	3152.89599999996	1071.576	3425.90550000004	1631.8665	22109.9385	5086.96849999996	730.994000000012	3116.71800000001	63309.0625000001	3358.92150000003	3868.55199999999	3307.78199999998	5388.15699999997	922.421999999994	1298.53749999998	5738.31799999999	3781.80500000002	2394.54250000001	4560.63000000002	1285.896	895.98	3810.675	3625.037	13638.2920000001	6997.37699999995	8145.67749999992	8271.691	7431.11199999999	5995.93749999998	12136.025	6653.7545	3539.03800000002	760.960000000003	5928.61850000002
736	9101.04199999997	4889.99999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96570.9509999995	3895.00000000008	5241.59999999998	0	142697.2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	6050.71250000008	7431.31750000001	23525.7985	10339.3664999999	3937.84749999989	26964.6730000004	10556.3355	7518.33699999998	16561.3520000001	16891.1359999998	115781.448500001	4591.70849999999	10323.8010000001	14385.5665000001	14734.6455000001	17742.225	5982.99449999992	12669.1824999999	10133.4155000001	7637.05899999996	9608.9214999999	17128.282	12873.2490000001	12386.0875	10581.16	20223.186	1274.91000000001	16515.6420000002	14003.113	11079.0795000001	22409.925	17284.9754999998	15695.7905000001	9653.97750000024	131351.778	10078.9844999999	11038.4455	10406.6104999999	9280.09799999992	2171.63299999997	8780.42899999986	18638.5834999999	25475.7305000001	9364.25449999997	22823.3840000002	12341.99	23264.9815000001	8113.15550000017	5375.75550000001	23699.7879999999	12367.144	12819.9234999999	13779.276	13522.523	12703.7079999998	9587.26549999999	31296.5635	15601.0920000002	13545.288	10706.7195000001
738	396.287500000001	1940.23499999999	2820.38650000001	2152.99199999998	0	508.485	1777.3605	0	674.841999999997	500.505	0	4103.778	656.236499999999	5129.19399999999	1219.106	2309.3185	617.391999999997	1260.18700000001	667.276499999996	1167.224	0	270.8475	0	713.835000000005	413.154000000004	305.838500000003	0	2115.25999999999	2259.92199999999	0	9207.37199999984	2874.69000000003	0	1648.834	71068.8774999996	2151.35050000001	429.418	0	0	820.519000000005	0	0	2059.6975	0	919.362500000006	7410.60849999998	15962.949	3003.22899999999	1122.71499999998	1254.9825	2406.7805	399.305999999999	1832.01750000001	0	379.203999999999	0	428.894000000003	0	545.786999999991	0
739	329127.0355	519655.6045	108681.071	559929.233499998	102455.0675	725412.314499997	185553.280499998	65046.0500000001	190188.766499999	501965.564500003	424115.3985	112844.583999999	179274.290500001	679462.469999999	125033.489999999	83869.3155000012	365371.419999999	47385.9220000023	184433.956	81121.8040000001	145565.012999999	83940.3329999985	73453.5300000002	115402.982000001	171104.691000001	84572.2195000005	315674.536500001	103407.461500001	139015.0255	96819.0884999998	54305.0625	238808.8355	133762.694999999	188835.644	55829.945499999	73292.3969999994	192710.067500001	82414.0049999992	221344.684	686437.749999998	61235.29	138300.7775	137941.351500001	699194.581500001	378873.998499997	242895.1305	1553587.6755	200098.439000001	137106.396	207096.568500001	86047.2599999989	155208.7255	53794.9519999989	67418.7059999998	41715.4855000011	213214.6645	99891.8839999996	87028.8819999998	166286.5485	97908.4520000008
