row ID	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
624	0	0	0	0	0	0	0	0	0	0	0	10446.5080000001	0	0	0	0	0	0	0	0	4078.15800000006	0	28417.4284999998	0	12011.7149999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	5408.05950000021	26801.6735000003	10494.9615000001	29426.9905	6922.27500000006	12522.2045000001	12730.9625000001	5286.27450000007	12431.758	16938.5309999998	19110.473	13669.9209999997	16644.5545000001	8526.19750000004	26437.7554999998	13335.5680000001	16079.5670000002	1935.108	22529.3165000002	9337.08250000014	33016.4334999998	18669.2249999999	143998.118500001	11555.5155	28798.9724999996	17314.6909999998	0	23133.3890000002	26221.9719999997	21943.9275	37042.4835	17125.7395	37520.7344999997	22605.7984999999	14263.3779999999	7678.43150000005	10856.68	29239.8155000003	26418.1100000002	13258.7575000001
626	0	807.112499999989	655.982999999999	0	0	0	0	472.954499999991	0	0	0	13421.8730000001	7169.17250000002	0	0	5782.24149999998	0	0	421.223	193.048000000001	209.279999999997	183.680000000001	11096.1925	0	0	177.996999999999	0	0	0	0	525.797999999998	0	355.012999999994	0	0	0	0	0	0	0
628	0	859.995000000008	22674.718	7235.42200000001	6240.08950000002	16723.8009999998	403.968500000004	273.212000000001	3514.98799999998	0	26088.7804999999	26024.0584999997	907.364499999991	187.7375	21841.0585000004	14975.3095	9052.69900000001	1178.902	0	492.586500000003	879.60600000001	7237.99200000002	88521.9264999998	4506.46199999999	19550.3399999999	0	0	3123.573	0	275.352	229.319999999999	5146.19400000003	36920.8440000001	405.727999999995	27221.5934999997	0	4830.85150000002	6687.63750000002	293.380999999995	16149.8694999998
630	287.671999999997	3059.78999999998	12295.7144999999	1894.776	2910.48400000001	8691.34349999996	1401.8155	243.242500000001	7668.66349999996	168.920000000001	8652.61199999999	13513.0435	717.9045	319.117499999999	8805.94150000002	6505.9295	9061.42600000001	2691.56	185.1505	5545.79799999998	2169.29900000001	8427.98749999996	34211.4600000001	5926.83850000001	6220.54299999998	0	0	6198.37449999999	306.773499999997	17386.2105	741.475000000003	3241.35099999999	11260.9665	0	8309.05100000003	1081.481	2901.5225	11769.2185	316.230499999997	9768.381
631	0	5426.14849999998	1529.865	541.291500000001	8935.921	2113.5905	0	254.1225	10669.751	178.5965	8134.14399999998	6859.5785	235.728	232.808999999998	4900.83249999998	12084.744	10028.793	2555.7035	0	0	5246.0655	9054.12999999998	23773.72	14866.9905	1869.08750000001	0	0	11509.025	0	0	166.667999999999	1586.15049999999	7656.37999999999	220.387500000001	18101.1989999999	1005.828	28726.542	21013.1705	323.729999999997	18056.935
633	0	1761.88100000001	703.05	553.306	784.714999999999	1858.11300000001	0	0	1035.3675	0	15760.7135	3835.497	260.601	196.98	20336.878	174.731000000001	10935.552	0	0	0	573.067499999995	969.895999999999	34368.157	4378.3245	1528.5065	0	0	12638.049	0	0	250.384499999999	506.368499999997	2046.9745	0	11088.6415	497.309999999996	1503.022	5904.0965	0	12734.7305
634	0	1581.48900000001	12374.3755	1573.8345	871.704499999999	4899.729	650.432000000005	273.212000000001	6738.67199999999	193.460999999999	6279.35999999999	15210.123	1933.9935	176.202	4397.1305	5229.666	4851.97649999998	1399.6325	0	3912.89500000001	1992.07699999999	8414.39749999999	69892.5580000001	6528.959	2664.07199999999	0	0	2980.05100000001	0	18232.5505	431.131000000004	926.572999999994	12311.3275	184.924500000001	8353.58399999999	857.086499999993	1643.785	12485.921	522.823500000001	10041.4735
635	4248.42199999986	23887.3710000002	10447.922	25409.7105000004	4012.34599999999	11590.362	16060.2565000001	5296.05100000003	10615.7774999999	14408.0699999999	15093.0389999999	8756.51649999993	11160.5145	4518.33849999993	15534.9755	8598.78099999999	13660.4779999999	1439.4195	11234.4605000001	7637.52000000002	21436.7125000001	12895.3810000001	112388.898499999	8820.71800000001	8982.96600000002	6498.75050000001	1674.1445	17107.9674999999	16896.59	21520.7225000001	23104.2104999999	7521.98650000005	20748.3360000002	12905.9579999999	11929.3415	11624.04	9699.12300000004	28770.2704999997	20830.113	9172.90649999993
636	650.830000000001	17843.5025	27558.437	8643.469	1949.6595	19017.3955	7312.589	1384.056	14275.1025	4571.005	23336.862	14567.0745	2072.667	3978.2635	27749.5945	9576.811	10294.007	1246.11	408.375000000001	11967.6625	6797.2025	0	519858.8875	2201.7145	11444.2355	0	243.093500000001	16536.2155	0	20681.9905	4927.6615	6900.949	54139.374	0	26520.4755	19818.038	29205.895	721.496999999999	2555.335	7384.321
637	55611.5734999998	47001.226	25808.7035000001	79597.1939999997	5025.34449999991	7438.85050000008	57475.5744999997	31105.1679999999	5174.53950000018	9376.2360000002	18651.481	34426.438	45112.1670000001	42622.4324999998	48083.1849999999	10339.3835	9319.28250000014	15824.8415000001	27128.0919999999	9435.88350000011	16295.495	29168.2964999999	87271.7614999999	4862.02149999997	9453.19349999983	25825.757	57374.8600000001	21873.2385	12331.6840000003	31476.2450000001	13600.7309999999	19550.7405	10741.443	51400.3340000002	16905.0989999999	50065.3060000001	38253.7489999999	8833.55350000007	33710.8315	15521.8905000002
638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3612.19600000003	0	0	0	13388.6859999997	0	0	0	0	0	0	0	12588.958	0	0	0	0	0	0	0
639	287.671999999997	2528.16300000001	7655.67149999999	1750.018	1500.2975	5505.57450000001	1333.72900000001	0	3619.68600000002	168.920000000001	5045.76549999999	6356.98299999999	717.9045	186.503999999999	1779.39049999998	2783.06099999999	5329.41350000001	1124.07699999999	168.817	3400.6585	254.981999999997	4607.64100000001	19748.6400000001	2391.48	3138.3005	0	0	2554.86299999999	0	10470.195	0	694.662499999999	4820.04250000002	0	3989.99699999998	705.027000000002	0	7059.224	268.713999999999	5324.27749999999
640	7026.92999999997	19252.5645000001	19097.8089999999	0	0	0	5667.29400000004	4399.076	5882.09500000007	8244.28299999995	15987.2525000002	5088.65000000001	11307.6599999999	0	0	0	0	5097.45599999998	6601.74549999993	0	8565.57700000011	0	490807.951500001	2976.94599999999	7674.30349999989	4395.63900000006	0	0	3145.52000000001	0	0	0	29402.6100000001	7659.28799999997	0	0	0	0	0	0
641	17247.9465000001	24919.4394999999	34885.9700000001	23256.2595	0	5428.96799999989	31546.7060000001	3712.92749999999	2675.64499999996	6836.42699999996	9878.42299999996	5272.80549999999	4801.36400000002	6297.60399999997	6364.14900000003	0	14830.505	5099.72099999999	7573.98050000007	5017.63999999998	15978.2600000001	6802.67650000003	257586.477999998	6766.09349999995	6459.07949999997	23855.7755	21053.3105	10057.173	4406.80399999996	35284.267	62495.5025	8916.89100000007	23364.3555	28764.2094999999	10203.1559999999	20035.8595	4928.50799999997	16452.9690000001	27033.6835	11166.661
642	0	0	0	24784.7795	6405.55	2150.03249999998	2551.37999999998	2951.01500000002	6533.16099999996	5328.25649999998	6268.45049999994	5676.82799999999	16821.543	0	0	650.683	0	0	6857.03750000002	0	49926.7909999996	17706.7599999998	386819.2335	6180.32799999999	3231.011	0	0	0	3146.16100000003	0	153382.411000001	38594.2140000001	14033.8350000004	12860.0215	2312.81749999998	6414.08000000004	0	0	26492.1395000001	2180.12150000002
645	493.738499999997	2161.209	5211.14000000002	783.789500000002	730.771000000004	7377.00900000001	1026.5765	490.360000000002	5385.96699999999	508.710000000004	19055.231	2645.87400000002	416.670000000002	435.395000000003	16066.404	6364.63699999999	11684.7805	1005.21750000001	271.991000000002	396.638000000003	0	17257.8375	999.189999999996	9467.53350000001	4122.797	0	536.279999999996	2963.01500000001	539.385000000003	0	431.244000000004	2506.844	1345.96699999999	854.059000000004	10984.1905	531.380000000002	701.759999999997	16528.107	0	11639.471
646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22872.3039999999	21897.115	1068634.1625	32589.0445000001	0	0	0	0	0	0	0	0	9221.67749999998	0	0	0	0	0	0	0
648	0	0	327.700000000002	210.528000000001	0	3897.07400000001	0	0	3731.44649999999	0	12728.675	2815.1715	0	0	7427.44849999999	6057.94600000001	8087.31399999998	384.577499999999	0	0	223.9265	8775.60999999998	526.949000000001	3135.7035	1518.76749999999	0	232.661	2020.185	0	184.9245	0	2101.151	4428.8325	0	7090.31999999998	185.0375	771.988000000001	25847.9295	0	11499.101
649	333.948	8152.183	7609.78749999995	2757.73500000001	758.625500000004	7495.85099999996	2982.54400000001	173.840000000001	6857.35599999998	1413.967	5123.3685	4137.41400000004	3046.91849999999	1349.01900000001	7075.43950000003	2820.128	3552.82	1426.491	188.4275	3090.98299999998	2442.54199999999	5108.813	180280.5495	1054.657	2615.563	0	0	3490.66199999999	307.850000000001	6231.26249999999	3066.11800000001	1513.42599999999	10775.258	241.373999999999	6692.76700000001	6358.3805	6712.61099999995	7909.99	1235.38800000001	5890.34149999998
651	6035.92749999997	10970.9830000001	90578.5710000003	62459.6400000003	4274.84649999996	18711.408	72563.2484999997	1975.50600000002	18746.379	3885.22300000002	21905.328	2898.75600000004	15225.507	32325.6480000001	20570.0464999996	9305.06450000003	7287.25199999999	25646.4055	0	17592.1025	6845.57999999999	22884.9565	58914.3004999999	32242.7325000002	19807.6080000001	83247.6405000005	11926.8600000001	3069.37500000002	72839.2695000001	83381.0614999998	7422.70049999992	10779.5805000001	2374.38200000002	10732.3599999999	2982.42800000001	6253.55400000001	21571.9825000002	58505.9965000004	93002.8160000005	33582.2934999999
652	47346.4175000001	45911.9994999997	28001.2745000003	18937.3795000001	0	8472.72000000004	25127.5715	48124.3219999999	24737.5855000001	15800.8934999999	18826.8379999999	9615.94	2184.06000000001	51474.8400000003	32633.6590000002	26368.1044999999	31605.2209999999	14284.6695	22462.5274999999	37914.8875	38950.5994999999	24260.23	20396.5950000003	12128.7635	15570.3765000001	44538.852	4913.72600000007	35071.4870000002	74265.9890000005	45471.8590000004	47672.0289999997	13193.684	18054.0925	44479.5049999996	5661.28000000002	6941.67599999994	3175.23999999999	71724.6489999995	44892.6440000002	20402.8829999999
653	413.275499999997	0	0	288.156000000001	0	730.412999999999	0	0	9725.1855	241.741500000001	2036.08200000001	260.601000000002	0	246.507500000002	901.299499999997	1007.888	8071.18000000001	0	0	0	279.139999999999	11750.5715	0	30851.1155	168.611	0	0	8055.722	0	311.315000000002	0	311.219999999999	592.357499999998	0	6814.233	0	224.595000000001	42283.6565	168.3535	9020.85850000001
654	268.796000000001	8928.72650000001	15058.54	1319.853	1380.739	5552.475	2363.9585	233.948	4262.88700000001	297.4735	7671.662	5774.58099999999	1356.441	540.283500000001	12252.796	2845.487	2828.4245	2109.7875	0	2685.335	4299.604	316.616499999999	131539.5575	1874.558	6622.646	230.817	0	7339.574	0	3361.09800000001	1186.2165	2782.6735	1426.377	0	7280.563	11007.265	12217.1205	6571.93900000001	1202.2895	8376.254
656	6319.01150000002	4115.09900000001	0	0	356.647999999996	0	6846.90049999996	5580.70749999997	0	3505.48350000001	4234.61849999998	2142.44799999997	813.340499999985	2175.021	2365.3715	0	3128.72699999999	0	0	1473.58549999999	5380.34500000007	3516.40450000001	32381.3779999999	1421.14500000003	1021.8	0	2814.81200000001	0	0	8836.297	6746.85200000001	1302.10599999999	4749.62199999999	4798.97249999995	938.860500000005	665.637000000017	1946.80599999999	7168.30700000001	3653.24800000003	2579.786
657	2786.465	6347.73550000007	4612.88049999999	2892.06450000002	0	3185.91000000001	2713.9155	4420.383	2133.99600000003	1189.532	2951.30450000002	1354.14499999997	2086.17499999997	3732.35100000002	2085.285	4054.99899999999	3122.712	1406.18300000001	2146.7625	4765.05199999996	11698.814	4070.50049999998	48839.1449999999	5500.84499999995	0	0	8351.37399999991	1543.94999999998	10986.7285	6184.54449999997	10651.327	1298.08799999998	3169.826	10574.8375	1791.36999999999	743.242499999989	1476.77999999999	11315.473	8141.75149999998	4100.085
659	230.605499999999	635.299999999999	9245.82299999997	3421.50100000001	524.738499999999	5617.72749999999	429.025000000001	0	1212	0	5207.81049999999	4134.512	0	188.4275	4081.5735	3377.41699999999	1260.578	332.311	473.589999999999	0	564.046499999997	2028.2375	16769.482	528.912500000001	1184.1025	238.563999999999	258.014000000002	193.107	189.834	397.642499999998	0	795.400000000003	27406.5325	278.715	1798.75600000001	286.300000000001	664.898999999999	4092.7855	191.411999999999	2881.704
661	205444.5485	11315.3439999999	26143.753	2322.12600000002	0	6931.15400000004	41301.5854999999	35290.8764999999	1754.29800000002	60520.8869999996	49219.6779999998	0	3833.621	63909.6215000004	6527.67999999999	16176.9195000001	16446.6485	90813.1355000004	21193.6805	6592.08499999996	32010.1564999997	2356.47599999998	118549.083499999	3258.68000000001	10823.0504999999	45866.1544999995	340429.844999999	14956.1805	26694.995	33271.4485	24860.171	48257.55	29990.2515000001	31257.9445000001	9125.28399999997	42265.1060000001	21597.1575000001	61442.2149999997	13503.563	2195.51200000004
662	92688.9039999999	0	0	0	170.560000000001	0	196.259999999999	23596.8575000001	0	296.568500000002	211.120000000004	0	196.559999999999	203979.035999999	152595.235	0	2373.7955	19334.347	0	0	64585.1554999996	58654.5329999998	258.488000000001	504.921999999999	79426.6575000002	71600.5149999999	234198.435499999	147096.711	0	0	0	0	81320.6115	88255.4219999999	204.187500000004	0	0	264.935999999997	30101.211	49563.6425
663	80033.9379999984	266739.4315	129814.153	389842.827999996	420864.786500001	228948.994999999	958891.089000001	102237.007500002	187582.666500001	146526.311000002	214228.8255	149858.805999999	255972.7765	232919.997499999	85104.2039999998	232572.9685	461144.1995	63076.9249999998	442958.115	104043.3515	97241.2704999993	127728.566000001	3207154.8155	197698.7885	268128.5945	769703.488999995	78615.7049999996	303124.150500002	438125.233499999	377873.526000005	77449.8759999984	114464.225499999	102221.796999999	464444.168999998	179586.933999999	836908.951499998	347792.158499999	369044.202	56659.2389999989	128541.8495
664	713808.453999999	382075.704	66878.3799999994	506296.9135	206317.146000001	166191.549000002	70916.5099999986	202909.485000001	74294.6230000017	101133.609000001	234711.132	245333.4485	166940.5425	180126.781000001	99565.656	158720.329499999	76762.4279999997	64110.9240000007	96484.0579999997	96581.6955	55297.9360000006	228047.941500002	305728.512000003	67693.2644999997	293444.160500002	674036.714999998	149477.225999997	120503.048500002	95754.6809999989	134023.096499998	72308.7539999973	73465.6370000009	132418.518000001	72572.8709999989	139867.618499999	74031.1154999962	202933.9025	70048.4105000009	305307.643000001	178459.0685
665	552116.0075	60134.4139999998	796385.908	217223.497499998	116866.225499999	58794.9564999991	105979.895499998	56189.9119999992	85799.0535000001	58415.9609999993	59676.0425000002	102885.233999999	97173.0324999998	71193.3035000001	46189.1309999999	107815.8945	46976.6645000004	413422.534000001	31100.5390000007	169600.078	61345.1975000006	117975.109	681930.348000003	55523.609	96470.5464999994	500825.361	57924.7999999995	176440.995	116857.299	217756.696999997	649445.309499999	150104.791999999	151002.5965	124614.582	42678.3995000002	318269.932	89811.7889999998	84903.1404999997	72697.2340000008	123289.814000001
666	57079.3399999998	60134.4139999998	54522.4679999973	173029.634000004	87725.3814999992	56708.536	209735.633500002	103495.432000001	132159.512	121600.721999999	54091.0085000003	28726.0269999996	54735.9460000005	122229.057	114413.2705	159660.031	58826.1364999999	108449.705999999	126450.9125	80464.9745000008	138329.3515	64935.7519999995	59338.5379999988	51525.4319999989	71397.5855000002	453592.701499999	57837.8810000005	148343.056	98970.9124999998	217756.696999997	381989.338999998	158293.5335	136547.4825	124614.582	97098.9499999997	553624.945999997	140114.505	39774.1349999992	71369.4955000015	26182.9379999993
667	54109.4799999999	51056.0644999991	97065.2939999977	54271.6649999998	68443.1125	53886.0184999996	52469.3384999994	83125.5494999994	47544.0144999983	77955.8520000001	92719.9155000011	36122.9414999999	60504.8770000005	88297.1469999997	31862.7614999991	86187.6810000004	93453.7194999994	95951.0969999988	132314.919500001	63172.26	35921.9245000005	98686.6375000009	169814.687	97983.5544999999	49400.1055000002	268634.568	110100.104000002	120523.299999999	78472.9794999999	190569.456999998	53195.9520000019	48749.768500001	53673.3765	93941.1540000009	44489.8494999993	108474.490000001	109865.938	102261.524500001	30489.7319999994	88014.650000001
668	532626.195499995	144532.5415	700608.910500003	642070.016000003	54016.0400000002	187475.074499999	968748.428499997	229327.022500001	219294.868499999	171196.456000001	58531.0999999992	130184.560999999	95465.1584999999	132436.787	135936.0715	125476.8855	77428.0449999992	690374.051999998	114752.013499999	147618.3855	218682.934000001	109125.082000001	543831.163000001	149392.079499999	92967.0410000001	382915.492999999	55766.1030000026	218318.505999999	76484.4134999994	806302.4355	682128.091499999	100614.874	136667.5435	38727.4274999994	36838.0985000008	53963.5949999998	116680.283000001	131847.166000001	60977.8230000004	127606.0035
669	209138.124000001	30861.5820000002	558590.078	997129.197999999	40994.2364999997	77647.0530000002	493806.866500002	37501.7489999997	163560.297000001	131656.030999999	73158.6674999991	172204.323499998	58697.2775000008	127069.830500001	59126.9910000007	169341.1505	60341.8044999982	48418.9919999985	118208.210999999	160469.1705	63532.6270000018	136220.764999999	326582.931499998	86209.8660000001	114553.345	979473.4265	108739.184	57613.2344999992	58964.6319999995	49318.1779999991	52808.256000002	201813.186	150049.4465	91792.4229999983	108093.571	153743.830000003	39817.9350000004	119787.105999999	94764.8594999992	55381.2400000001
670	90230.883999997	96757.0064999995	81920.6649999986	175702.401999998	31369.6480000003	60461.2864999998	1140905.286	57743.373500001	56739.7279999985	151379.0015	82717.5384999998	62677.8394999999	74856.7035000002	72250.3870000003	46947.3209999992	69125.9664999994	189498.19	41957.9470000015	44611.3494999995	86062.0765000001	33263.8260000006	72711.9949999995	178829.919	53049.8425000003	30397.4615000008	620711.726000001	136725.709499998	74728.7449999998	29518.8119999995	39861.4300000004	44699.6639999986	84721.1160000008	95606.3225000002	30359.9745000009	45021.6800000009	43808.4999999996	64614.7609999989	28298.6065000007	53546.2829999999	45967.132
671	20560.897	25727.7649999996	40673.1184999999	29953.255	3059.50999999999	8492.80500000002	36047.1605000002	31889.9974999999	12397.18	11916.8245	7518.23549999992	6663.25999999996	4616.05000000006	21705.7305000001	14290.0820000001	8362.10450000002	15219.2545000002	12123.5314999999	7305.93100000006	10352.7575	29880.6675000002	17924.392	47334.9024999999	18574.2720000001	8311.77949999998	11826.2495	9889.44800000009	15053.4380000003	20960.012	30450.2049999998	49866.1114999997	6581.85450000004	21535.5075	22019.6835000001	10103.7974999999	13297.037	0	24699.1665000002	18177.81	13813.7579999999
672	40888.9525000002	97780.0110000005	38071.2960000014	629906.440500001	34255.0704999994	102778.1525	296434.469499999	123317.8775	51396.7974999992	193854.285	66564.0914999987	80816.8174999983	129581.190499999	238324.800500001	132398.398000001	78431.9215000005	236831.979000001	279550.261000001	81348.1274999993	79812.0770000009	171593.407000001	80665.7224999998	317351.378999999	67516.5105000002	50320.2130000007	444747.8655	41239.0080000016	80618.610999999	34138.6469999994	431544.948000002	190191.319500002	50220.5159999998	50711.7539999998	35166.7035000001	184538.0515	78696.0165000006	199861.615499999	127273.347999999	103005.407	115295.895
673	41071.1999999998	75661.7405000001	179955.107500002	710601.898999999	46129.0220000014	101217.7225	38986.8570000008	27553.4210000002	70555.8684999999	74784.9415000011	180421.087499999	151152.904000001	110973.409	92392.5369999996	71518.8344999995	52825.6219999998	76686.1020000004	36569.0499999999	168908.2445	27543.2290000008	137742.75	128866.353	278925.77	153162.596	56844.0890000001	484521.277500001	40871.9670000018	139850.231000001	97807.5929999996	437616.172	114723.346000002	131019.714999999	60653.5589999995	28936.8200000012	93418.4249999998	758229.670499999	58561.5699999995	110065.7165	97619.1440000009	40742.0944999999
674	340349.519999998	46438.2929999994	214023.812999999	378463.874499999	69458.3099999996	133673.55	37800.9560000003	41590.6479999999	72097.803	59010.7320000009	28985.1539999996	70728.0380000004	90261.7329999993	54926.8055	161095.7735	110134.618	89496.5009999993	308754.0955	137432.1165	28486.4215	120702.4975	43785.4954999993	150499.4475	93305.724	142340.693499999	131498.431499999	38822.0160000015	58537.0709999996	44256.5600000006	36566.2045000019	358885.542499999	75975.7449999995	106710.739500001	57927.1075000003	44182.0895000005	614179.170500001	44126.4734999996	39365.6844999997	29895.9450000007	43297.1140000005
675	34719.1919999993	64980.0475000007	372480.138500001	294402.666500001	176428.511499999	131548.881000001	258513.889999997	60098.0110000007	31202.48	75193.5639999997	107963.1665	44316.9744999994	160015.959	76746.293	46134.5035000003	30038.7720000005	135276.973499999	120562.447500001	59752.5244999994	31050.9075000004	92975.4894999993	176216.0735	35054.8380000007	79308.7340000003	114234.377000001	347717.021500003	34544.5799999994	146544.0845	147723.8165	250249.659000001	327547.560999999	108408.6755	107894.810999999	44807.3984999991	69843.3669999996	415982.371499999	78488.6120000005	101759.9355	65387.8700000007	29256.4560000005
677	189954.534	69771.2455000004	46184.485	287242.8935	77889.4694999993	61804.1685000002	46146.9250000008	65095.9009999999	47070.1129999999	50833.1545000003	49482.8669999997	30750.2830000003	93511.6235	20297.6475000009	48506.9935000007	62022.139	121955.4135	199889.1635	51757.241	27266.6770000001	33040.3060000003	47395.2274999999	191326.44	28262.6924999999	69241.1785	233945.622	25330.6199999998	48001.564	38593.6095000003	318290.762999999	24352.25	61251.89	86436.9684999996	40265.6035000005	58161.4489999996	114470.824999999	49794.0035000004	20326.4865000003	38762.5505	57113.2225000004
678	102726.893999998	340253.411000001	1521350.321	3841748.0945	206561.239500002	264582.313	1633927.4995	137569.882000001	198595.250000001	403083.469500001	174414.754999999	286419.013500001	86200.0584999995	83947.1615000011	476919.673499999	163644.017500001	155743.666999998	2270202.96150001	207307.493999999	113749.871	378585.673999998	106588.355999998	2994812.48599999	159625.156000001	349533.994999999	1744255.5145	3071067.7345	259440.195500001	118938.642999999	99186.6484999966	2150809.39	86857.3425000006	189094.3335	373155.2995	494068.411000002	1662591.652	328383.728500001	330534.128000002	369602.597000001	108610.134000001
679	83519.4359999983	353662.235000001	1478502.33550001	2942926.9455	117776.018999999	335299.694500001	78529.6359999984	156815.689500001	109928.864	305149.988499999	189597.312499999	227530.833000002	218394.8595	105831.020499999	142856.28	185077.509499999	120103.435999999	773026.0935	329426.985500001	156162.694	162736.678499998	202543.170999999	173612.142999999	317772.650000001	283932.9445	351163.804999999	990715.762999997	237936.848499999	58926.3419999997	153216.7645	243319.7925	223773.248500001	123309.051499999	335077.632000001	357897.089999997	542120.225999997	94828.5929999999	161914.536499999	115140.828000002	378821.976000001
680	2371865.229	214944.037	972282.534000002	79749.8454999977	292669.967499998	383199.377999999	76399.7299999998	317550.193500001	401229.9665	50428.7760000026	73988.9874999996	225342.901000001	195474.522000001	97865.8140000012	77328.8544999983	186067.5455	214422.687	1375245.636	355470.617	123332.4935	446685.173500001	137070.2935	81992.625	112413.669500001	181582.001499999	203098.920999997	707896.936500001	119556.218	102188.371999999	1062300.4565	997835.940999997	77968.7645	278565.471999998	225762.079999998	166406.2985	837775.285999998	129575.2865	96843.1530000001	206894.328999999	167398.274499999
681	1940758.813	100135.507999998	134211.221499999	151120.379999999	124718.35	96612.1674999997	74400.5114999987	64024.6199999997	110123.15	153314.729	44771.3835000002	0	172467.260000001	88411.6679999991	48017.0175000003	84220.9494999994	225628.6805	131796.134500003	97082.6950000004	92528.1269999993	49546.3760000002	84575.5704999986	2021109.027	150282.133	161571.035000001	1647269.0075	591399.384999996	88087.1835000005	48297.0779999992	133463.2275	856683.150500001	119066.448499999	80337.3770000006	77631.1190000019	69355.0259999998	1013991.143	69820.9445000002	84403.7375000013	174812.001000001	44325.8160000003
682	566253.653999999	78929.4014999986	635130.424500004	232109.618000003	128249.483500001	92122.5415000002	56334.0780000007	67039.5614999988	36104.9230000002	54870.4190000009	91667.3889999991	76149.6335000004	82274.0285000009	35674.3215000004	157796.233000001	52196.9020000006	118290.7825	159889.124499998	57289.1570000002	53888.6959999993	168222.1525	114462.11	1677431.134	116012.450500001	123477.048500001	502099.549499999	559542.114999999	51987.0900000003	91702.3245	106942.740000001	387766.305500002	74694.5244999996	41207.4199999997	95789.2335000001	51989.5220000001	330780.539499998	153438.285	51506.204500001	135422.122500001	68050.0210000009
683	191047.199999998	167356.943499999	498168.145999999	646638.030999998	46473.0574999999	73153.0934999999	338702.621000001	83678.6934999999	126148.4015	85058.9049999997	98677.6970000002	116392.7735	161210.8135	88147.0010000001	46333.4155000003	179560.076999999	129107.490000001	344248.322500001	87854.4869999993	58653.0415000006	108299.3595	136358.008999999	41785.7609999994	28155.9374999988	59341.7355000004	273243.902	195235.245999999	144700.629000001	122007.583	533391.837	39334.8875000009	48171.2604999999	191211.312499999	58444.5535000005	43928.3755000001	38603.9849999998	90083.5525000002	97066.4835000011	88292.2450000002	90202.5020000001
684	41622.1949999998	81967.118000001	278719.758499999	160371.946499999	98171.2570000009	64760.9869999995	691127.102499999	95798.2129999997	31060.4039999999	107631.4355	165126.51	48230.9744999998	30589.5385000005	212206.194000001	213185.569999999	113463.8715	143699.02	135581.451500001	245430.8145	75530.0144999997	82643.553499999	90230.1760000003	121386.328499999	72897.5789999996	108365.032	65609.0999999983	197312.751500001	134874.202000001	32085.8780000003	36097.5299999998	40405.3190000009	91595.036499999	151332.029999999	183895.012499998	72641.6139999997	41202.3324999979	228015.4655	118837.463	57981.0334999993	114058.092
685	34986.9150000011	50452.8799999995	65673.0489999993	69689.8349999998	25861.0369999997	49380.2789999999	67537.7324999996	35272.1889999997	45382.3875000002	52993.8420000002	64652.1525000001	35737.8364999995	38841.0405000003	69498.3449999998	25050.6419999999	59847.3345	112537.7785	96302.1549999985	50385.6310000002	79477.0494999995	84799.6190000009	46313.2075000001	204153.8635	22646.9720000003	60091.431	426467.143000001	237914.300000001	49784.8455000003	62902.182	65053.0769999991	264586.633500001	84739.4124999996	27996.5469999998	35662.5045000006	80875.7515000002	200165.126000001	25610.0795	57657.9990000004	98064.0194999996	68905.8400000008
