row ID	s2_BE6_01_51119.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area
410	148682.506500001	72296.1199999994	109377.571999998	127761.229	67705.9110000014	163917.2935	88013.1615	63625.8770000001	137668.327000001	69327.9114999999	57820.2239999997	96427.4745000006	170619.5645	89930.6444999994	149094.4125	46166.2680000001	122670.6535	147608.127999999	68957.6240000012	144462.942
411	0	71040.8890000025	0	44504.4069999998	138452.293499999	0	45576.6019999996	245955.019	224222.650999999	152478.253500001	176339.328000001	132110.435	313176.699500003	259954.593	230319.647500002	141052.612	285575.093999999	194808.0215	134300.302000003	0
413	52422.7629999993	1372540.0635	112879.513500001	128266.4855	65240.0199999995	93128.4179999991	169467.7545	171615.699500001	97138.5075000012	55470.5569999995	64950.8285000011	137851.054000001	226938.478500001	92320.4074999996	129449.386499999	78445.6524999995	240888.2185	132230.541	39804.3945000003	76520.3279999992
419	22417.4805	340315.966	22934.0445	20554.5965	341155.714000001	17373.153	17417.0005	23571.1835	22560.5150000001	24415.1970000001	22228.5845000001	26654.1115	24837.8665	20085.7224999999	24616.8215	19209.509	20287.9199999999	22357.3870000002	24716.4170000001	21209.5695000001
420	53081.0915000003	510200.184499995	56922.8894999998	172335.245	1300606.2595	0	167154.6175	0	189095.196	39650.6269999991	129227.825	0	209158.366000002	61975.716999999	182757.191	0	38257.5579999997	152047.9495	269521.789	87987.069000001
421	121653.896	1058897.5315	97929.6839999994	83061.6485000004	55296.8079999972	41524.1405000011	42605.0349999997	54722.6015000002	174105.2365	122662.078999999	78812.8495000003	184140.916	468477.786000001	104682.5035	159314.658	202110.400500001	215156.306500001	119671.945	165526.901000001	176455.5175
422	111995.9255	896043.796999997	94801.2390000016	109937.522	1719783.667	41446.7009999991	110923.952	147353.066	116170.595500001	76171.5239999996	37641.8369999998	165212.307	41708.7704999988	190196.4285	109904.112500001	100680.141	144238.389499999	127157.432000001	121408.947499998	92616.8890000006
423	28403.8535000006	1174304.619	0	40163.2924999997	160805.343500002	0	40724.7380000005	155518.208	156741.904000001	90023.463999999	78137.8620000006	131633.305999999	0	157823.109500001	146451.4525	47283.141999999	0	0	141635.978499999	155574.6475
424	81448.3754999997	449000.324999995	56096.0344999996	80241.7725000007	111494.564999998	0	40394.762	27217.1165000005	60300.7479999997	86431.8560000006	76327.2880000004	94367.7175000009	89510.5899999994	0	29347.4099999994	47283.141999999	41248.3769999997	52198.4259999998	45829.7074999997	79555.0980000003
427	0	165034.776500001	56597.8079999994	0	247437.243000003	171163.773	168350.230500002	183256.368000001	244249.580500001	174927.296999999	49842.2510000008	0	114261.6315	238605.738	177634.343499999	0	0	0	291328.183999999	59233.2859999994
428	211713.328000001	110086.199500001	175899.6675	0	103628.934500003	67855.5924999993	257283.240500001	79728.3450000017	135886.325000001	302860.926500001	0	453859.8925	67332.751	95941.794	285626.174	343034.8855	0	102251.3975	444719.709	211566.538500001
429	415329.336499999	49940.9819999976	184024.453500001	65342.5294999997	96030.6015000007	191266.413499999	88377.0989999997	130835.257	171722.078999999	90128.4364999999	101257.738999999	182661.636499999	66761.1330000014	131959.768000001	243917.011499999	236599.333500001	249109.653000001	67139.8040000009	115208.301	191177.7365
430	37251.9365000007	53841.6430000013	55885.7299999997	0	49097.7225000017	43330.4065	139719.366000001	0	160078.575999999	61974.064500001	62904.3435000005	308185.963	261102.001500002	154040.066500001	160110.812500002	119371.729500002	120079.962000001	155167.927	105840.170500001	161702.929500001
431	142353.3545	649141.747000001	153354.088000001	108405.109500001	246632.400999999	57997.8084999997	54101.8870000003	53550.0350000004	191102.2855	129868.105999999	86674.7875000001	41287.1324999991	60354.7175000009	142535.018500001	54090.1849999991	162611.350000001	97241.64	111817.690000001	101355.291	113636.6995
432	29259.5729999999	102660.609999998	32120.6755000004	0	49266.9980000009	159575.341	142481.367500001	146523.9955	0	142729.2875	39965.6675000005	122186.4635	51265.8080000003	141724.078500001	192307.131500002	0	81355.9695000003	127622.1465	153321.771499999	42829.0724999992
433	59034.7235000004	392616.621499999	88396.8849999993	83578.5345000001	48045.2640000018	74720.8774999999	42902.1109999993	43791.7055000005	46665.7830000002	90053.7945000005	39405.0209999994	99915.8960000009	114914.7975	103784.996	29676.6520000003	107844.646	120056.5605	42940.8080000009	31473.4640000007	41405.3420000005
434	109753.85	146999.812000002	80735.6560000007	104520.451500001	42035.9854999988	56375.3774999996	102241.143	53323.1000000007	195272.5325	82810.2199999998	50729.5295000008	106879.510499999	61424.3774999998	36970.2285000006	111092.206	58928.5579999998	112347.261	72076.2389999996	105360.6995	130094.679499999
435	0	373267.738000002	241408.064500001	147926.5415	246587.197999997	0	0	215445.752499998	240868.854500002	61809.2805000005	0	110149.178000001	370913.389500001	61179.6330000004	244351.909500001	236125.438000002	0	309502.982500001	99480.2365000002	180029.8725
436	109971.144499999	326517.934000001	93136.9519999993	53585.8645	42765.7439999986	39188.6369999991	136531.831	141855.690500001	94403.6590000009	77544.9129999996	115565.5105	169752.7685	144258.746499998	130582.770499999	147652.5715	121552.631	36288.5399999997	91743.2615000014	102657.972999999	56849.4890000004
437	110746.953	47608.0525000017	172499.832000001	36869.6750000005	42997.4420000015	39188.6369999991	54550.8399999997	126621.233	153378.381	119477.890499999	169425.082	125007.846999999	144258.746499998	127130.547500001	92501.6085	119987.0445	169216.796000001	168938.843000001	184762.529	132332.845499999
438	111473.651	45309.9374999997	54822.9310000004	122771.869	833981.636499999	280262.0595	87450.0290000002	69507.6375000001	37817.6784999991	202819.122500001	140683.209	89551.0284999998	132122.731	90347.6200000008	157056.340999999	75803.2824999998	269002.614000001	105872.92	112135.908	193539.120999999
439	141042.531	90421.6644999986	137776.914	69319.5875000009	44383.0439999991	262059.082	125985.652999999	111477.766999999	24045.5729999995	247355.989999999	0	71394.1685000006	195939.2475	146019.501000001	115726.481000002	171385.072	164574.387500001	44629.2269999994	169221.5905	188157.899500001
440	61812.5139999994	743592.718499997	99268.8975000003	165951.2755	213964.641	92181.7274999989	76783.5909999999	49611.2904999995	24603.4629999997	40139.3599999999	57042.4969999999	40590.1899999998	83046.1029999992	100089.643999999	39288.9210000011	66686.5494999999	52805.54	112201.206	64318.9025000005	50142.6005000004
441	94374.3430000004	378932.875500002	129746.288000001	95364.473	310116.7145	33894.8350000002	140872.519	62736.5719999999	84471.3274999995	33099.7905000003	104971.303500001	103253.666499999	252333.3845	33085.8720000005	157099.038999999	152068.7205	65246.5955	65938.4155000006	34076.6689999995	49709.1699999994
442	31178.9170000007	473541.606000001	45800.1219999997	105730.058000001	39975.8400000015	97177.6709999996	58260.6234999997	58540.4860000012	79926.4525	115836.614500001	55685.4074999994	37742.9160000006	113658.891	64372.2515000007	119411.4835	114953.736999999	77362.1639999999	31950.9730000007	83486.7100000013	58337.9464999988
443	73407.7034999997	81993.7189999984	62857.9560000002	89894.6939999995	204968.353499999	129262.3985	43654.4965	75285.4384999997	49360.7925000004	65494.4199999992	113221.1465	134245.363	82962.8234999991	62194.986	44018.1060000006	93956.5199999998	47862.41	76992.4505000011	67403.8955000007	71749.0690000005
444	58608.0664999998	78687.0905000017	60834.8015000001	84328.421000001	38061.3870000008	64968.6529999996	35767.7439999998	62754.4155000007	52016.9754999997	52471.3464999999	114665.489500001	67499.3384999998	52983.9689999992	40438.0899999993	34465.9940000003	26541.7614999992	91956.2430000001	102361.020999999	55279.4929999999	71772.0254999988
445	231808.304	319750.972000002	164506.932	93152.5109999999	285568.9315	217526.5685	0	96591.8624999979	110361.011500001	132184.981	152046.308499999	80801.0585000004	165636.402000002	99900.6560000009	189670.409000001	270961.850500001	262229.4425	76063.4315000007	65336.5820000004	127522.270000001
446	61876.2010000006	858116.016000001	52112.611500001	62249.3774999998	582150.3065	38700.4179999998	24074.1060000006	62754.4155000007	86876.6880000001	37502.7539999995	47727.4474999995	27427.1099999998	93192.4269999998	84322.1919999994	96692.7535000002	51513.5340000002	81160.8444999998	61908.5035000002	53101.4085	84378.3315000001
447	54352.2850000004	120219.838500002	97607.7854999996	55866.6614999998	479015.611500001	82296.6630000004	90024.8939999991	50210.3175000007	96841.1969999998	28190.2815000007	84316.9924999998	80909.5780000006	29384.6260000002	39117.8115000001	94340.628500001	98227.3970000004	72522.4419999997	107704.3285	42525.6050000006	81844.3720000003
448	28313.8869999995	474578.5965	85058.3565000011	43313.1845000011	102319.361499998	64027.1280000008	93980.2820000004	127448.755	45707.7884999994	0	94351.9540000001	83874.8699999991	0	32155.9950000001	44018.1060000006	45449.8580000001	61232.8255	0	75605.414499999	72532.1714999985
452	27070.891999999	181148.347499998	81922.7890000005	39564.7909999989	34365.4940000014	42250.7025000002	27046.7850000007	52231.2405000004	40180.4355000003	73843.6144999997	115185.618	107860.6725	73193.5610000002	42111.9864999999	69263.5000000008	61227.7500000002	43495.4404999999	53235.3719999992	44432.118499999	81526.8075000005
454	65243.7420000003	0	354423.734500004	736804.8435	98756.4905000008	47475.2100000001	187027.19	6828.04200000006	1047.64050000001	89080.8814999994	0	170934.9515	182634.662	12224.3745	40466.9114999999	47294.1544999996	267931.056	1694.8125	0	66471.1819999997
456	62461.3249999994	335343.331499999	73658.7819999991	37280.8985000009	107669.817	40606.2540000002	82562.6975000001	47957.5440000009	68875.1544999994	53507.2235000004	35514.3265000006	44475.4490000004	56288.2904999991	38349.9090000001	47861.7125000004	40613.6994999997	53214.2809999995	51003.1605000008	40373.6374999999	37443.1715000003
457	137754.331	258462.928999999	163924.0805	177668.0295	36542.9610000008	167193.092999999	232404.988499999	105029.337	72431.211999999	126929.151000001	67417.8469999992	227299.047500001	34900.3615	90906.5890000005	100073.427000001	107120.835000001	141682.093999999	52638.291500001	136092.5685	135949.297999999
458	0	38699.6505000009	97170.4204999997	44267.0774999999	37715.9189999986	128174.271999999	92969.2420000005	105962.9655	39993.7899999989	139087.7455	42215.4230000001	62625.5955	35854.5799999993	127430.562000001	63464.3819999994	146405.4355	100882.9745	45994.8035000011	160936.4605	23781.2274999994
459	113869.443499999	37925.2739999986	26027.5519999998	62990.4109999992	314739.791	108946.578500001	59327.7155000002	62513.8899999998	26805.9279999995	91795.0039999995	105795.669499999	59627.3245	42750.9659999998	87303.5139999996	64612.5445	54476.2194999998	53214.2809999995	74864.6135000004	108765.362999999	37714.0455000001
460	102772.892500001	74413.7250000016	68230.8215	26262.9809999999	263904.747500001	45281.3919999999	27512.0810000002	95963.9639999988	56233.5119999996	77816.9469999994	25008.1020000004	61961.5140000005	153449.954	117637.460499999	42315.8414999996	41867.6550000004	60191.9754999998	0	166501.7865	76840.2245000003
461	54067.8220000005	38705.2239999986	60442.1209999993	67510.9754999999	266321.966	73882.1255000009	53782.5209999992	41674.3699999996	127806.0835	30960.2974999997	40913.3735000005	80051.2959999991	46278.8810000012	72586.5480000002	72260.4605	136539.7445	75270.6175	87020.7240000007	90446.4765	43692.7394999994
462	77466.4069999992	242952.839	60144.2410000005	132602.406	129545.3815	275723.348999999	206541.179499999	86802.1999999994	113572.727999999	75537.1619999988	56223.0489999994	62512.1684999997	280938.349500001	140793.797499999	217791.241499999	59891.0904999999	121276.573499999	368319.123	156025.762500001	204671.284499999
463	129807.727500001	36107.1974999989	92672.4214999999	104073.087999999	714622.7805	65470.5250000006	95111.5070000005	53582.5315000011	133910.475000001	0	77186.4605000002	47021.0729999994	101556.846499999	137340.812	105003.773499999	134607.126499999	41316.0429999996	0	0	0
464	123840.829	35828.7734999992	78279.4775000002	100110.465499999	187029.6455	92747.9275000008	41855.9349999998	98988.5710000001	66449.5284999998	64569.5029999999	48371.8119999995	124781.946	70383.4270000012	65558.3520000002	115453.64	76823.0480000002	97425.9300000003	64345.2444999997	81863.8089999996	39105.5494999994
465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50026.9925000003	0	0	0
466	111767.991999999	67351.9385000017	37190.0465	85947.6825	32911.5149999984	51160.5459999999	27375.4159999994	72244.6879999997	40008.5795000001	64523.1750000011	60398.5219999994	55678.0480000006	104860.433999999	51049.8780000001	48493.3915000004	64596.1079999998	26063.9199999998	36478.0615000002	80397.2564999999	39105.5494999994
467	36093.0709999998	34899.1469999992	62383.2010000002	72274.0925000003	96445.0689999993	36798.1279999992	49870.0055000001	58771.8360000001	75492.2159999997	38320.9889999987	66558.0884999999	65034.0019999998	62920.6515000002	60220.1729999999	50363.4165000005	75487.3370000002	67126.1649999996	86127.833999999	90418.5950000006	59566.0515000003
468	21289.7155000004	30293.2840000004	29499.7749999997	58861.9165000003	282401.405	20721.4425000002	29244.1319999998	37601.8299999999	43307.5175	37682.9555000005	46000.6384999998	31810.2770000003	33048.2825000001	51317.8329999998	30617.2184999997	52283.1309999994	21809.9729999998	75247.8814999997	44030.8445000003	55837.5049999997
469	45972.866	62090.8244999996	75443.2744999999	92411.4340000003	114509.795999999	128962.107499999	67698.1729999998	56095.2745000004	28622.6234999998	59492.0395000005	27703.7530000004	0	110149.5855	89198.2325000003	30617.2184999997	123089.509	87970.6995000002	108497.9995	116719.189000001	84138.8570000002
470	110895.852999999	172762.471999999	43518.4050000005	107581.403	217964.707999999	116261.5385	32409.5319999998	30872.9725000005	73670.0865000001	42229.487	50917.4104999997	109723.114	53657.0885000001	32620.6580000003	61491.092999999	31380.9619999995	44468.2055000004	43503.5015000003	22516.459	108289.4645
471	38019.9429999996	60568.5060000007	43518.4050000005	70793.5574999995	29958.2009999985	20721.4425000002	81181.4455	76444.4755000001	98904.0109999996	31956.0065000006	36377.2590000002	62885.5204999999	42693.7779999999	53234.5224999999	61491.092999999	53545.3309999998	22217.1559999998	29869.4610000004	34094.0905000002	40083.0819999997
472	107425.655	61135.4709999989	83136.6574999999	170398.5235	114509.795999999	148495.1105	36775.1800000001	105581.676499999	71630.985999999	51618.5900000013	107424.059499999	113477.167	144051.7375	144726.6905	87551.4820000012	163679.6015	43433.6034999994	58806.6064999995	63078.2095000012	90198.287
473	32606.1754999986	316866.173999999	53039.2564999994	66696.1670000003	55327.5189999997	147604.5885	34898.9890000013	79230.3644999997	96647.3350000005	65369.8789999989	90701.1329999997	160339.695000001	152480.566	125093.889	90110.8835000012	157919.8025	37241.1095000002	147191.6165	38134.6724999996	110828.103
474	22793.8965000004	30728.8554999995	32954.7885	76108.2295000002	85847.5314999996	79544.7229999994	63657.4925000002	34244.9725000003	44153.4134999998	98781.5644999995	32802.7044999997	73490.2200000002	48580.2575000006	31860.8150000006	87347.3429999996	44379.3240000003	104870.748000001	110706.333	106181.523499999	0
475	32433.6905000006	29319.6790000003	29043.2909999998	61138.4065000002	376732.446000001	54204.6125000005	42206.8985000001	60708.7384999994	59454.4850000001	96904.5019999996	35401.1335000004	33130.4040000003	92150.1409999997	61335.999	63226.3890000001	79790.358	32443.8365000001	51788.2154999994	27338.3309999999	90038.5889999999
476	35326.7505	29580.9784999986	42162.8420000007	48287.5270000003	83838.0069999996	30909.1134999998	73377.7980000002	19341.3950000003	73625.6369999998	52636.1064999999	55650.4510000001	85791.0200000004	54778.471	19942.3849999995	73224.0964999992	31402.1189999998	22872.4655000005	31005.0545000004	46195.5155000002	61271.6109999999
477	34085.0165000002	53417.0370000005	65032.5949999997	76287.3014999997	193569.172	46283.6660000007	50259.8624999997	54221.8050000003	42937.9250000008	82334.1409999996	63420.2850000005	78536.2929999995	24022.5554999991	92699.1010000005	60845.957500001	34886.9085000004	22659.8709999998	92775.2349999997	0	42118.1709999992
478	38440.9194999996	52807.6999999996	40916.346	57576.731	50363.7360000007	21094.8330000003	31921.734	49515.1244999996	30615.6795000001	50063.0909999999	49518.8285000005	51787.6734999994	84718.1414999999	51797.4015000002	77287.7305	89033.3419999998	51483.3034999996	30768.3069999995	40300.903	20432.2874999995
479	77258.7540000005	26202.2499999999	61345.9314999994	58631.678	166195.869999999	97702.4014999998	59469.2725000007	53824.6194999999	99454.7450000009	68314.2150000001	88390.8055000003	24817.3640000008	57777.4030000004	79358.7920000006	57833.5055000002	23935.1350000008	88391.7079999994	102766.070999999	25416.2200000005	24420.6180000007
480	101743.9645	129208.334	93684.9475000003	42471.6209999993	194117.2625	90173.264	71785.2845	52908.6765000003	112394.3905	69856.4415	96401.3824999995	49491.7509999991	35417.3095000009	23261.8174999997	34785.6000000011	127347.179	49381.0425000004	142819.578	46505.220500001	99234.8615
481	53024.6059999998	156167.554000001	0	139697.315	123672.430999999	85441.6545000003	99872.2544999993	104800.813999999	80207.2890000001	93886.6859999989	124220.165	137087.840500001	108653.583500001	51501.4210000003	43876.0954999994	112005.0965	149667.427000001	81500.0454999995	98947.382	87702.6330000004
482	45777.7514999995	203890.134000001	19947.2835000005	19165.3875000001	433663.177499999	28446.5459999998	46933.2115	19296.3919999994	31785.1709999998	79049.6100000003	35712.4345000004	40155.7125000002	31057.7824999995	52205.9289999998	66601.6119999997	30389.6115000001	50689.3454999999	35893.0860000006	59596.9045000007	29385.2224999994
483	19207.5775000004	286100.443499999	27640.3359999995	55480.0280000007	112174.110500001	47019.702	18629.8900000001	18740.5959999995	28271.5289999996	47660.4620000006	26879.4050000004	20771.77	39643.8214999994	37162.4665000003	29066.7620000001	38936.738	53251.4184999996	56623.3459999995	50192.7695000007	63568.8399999999
484	104322.542499999	49591.1185000006	130126.8675	105945.6825	23272.8869999991	71003.9144999999	32242.5275000004	28512.5969999993	109496.764500001	57732.853499999	59883.2375000001	59447.6670000004	153742.8245	56037.5400000001	101642.556000001	101215.734500001	58743.0074999999	55567.8850000004	112685.930500001	132608.119000001
485	5052.204	0	7429.543	0	7030.41900000006	10962.0365000001	7752.96450000007	4975.21750000006	11127.933	563.988000000006	13274.9525	25427.8420000001	9030.83450000015	24546.0680000001	0	8691.2925	2692.45599999998	3559.29	18186.6574999999	7715.9320000001
486	63056.6329999998	1093.87999999999	61086.8035	13453.1715000001	0	2429.01450000004	2014.12499999997	8791.63149999999	1516.07500000005	1681.12799999999	0	178169.467	30154.2565000005	4049.85999999994	2988.07900000001	0	1982.27250000002	1613.42599999997	35966.5239999999	54264.8765000006
490	49894.9660000003	47548.8880000001	93288.1315	40827.2534999997	145214.853000001	26659.8185000005	29205.2254999994	36478.8160000004	62345.7029999995	19095.0564999996	59632.1624999998	77392.4599999994	25625.0635000004	48280.8655	19286.1175000003	20150.8065	60561.3959999994	40237.4599999997	86026.9289999996	111541.5995
501	10679.2785000001	23507.4905	96371.5824999999	12629.9055000001	2619.23999999999	5183.90000000011	7808.97700000002	3168.78599999999	246.847999999997	5542.59500000005	5736.62200000004	12627.9995	41506.3639999993	0	3628.19049999995	11477.4794999999	16916.9989999999	198.676999999996	18111.5859999997	6061.08749999994
502	3137.68750000004	22606.5479999999	60532.4319999993	6804.52300000002	3334.4175	2197.135	1882.94399999998	709.687999999992	0	2683.00400000003	3011.93150000007	6289.234	34601.5529999998	0	875.578499999991	7812.36099999997	4109.07799999996	298.107000000007	15567.1250000002	1956.85999999999
503	30481.9890000005	0	34011.5855	192161.566500001	29303.8789999998	32990.2615000002	0	2836.97899999997	0	32556.0644999997	54004.4180000001	82020.5760000004	0	1743.9375	7086.56649999996	306090.991	0	2366.23949999996	56270.4845000002	0
505	38409.5019999999	2239.52850000004	16782.2809999999	6896.1360000001	1070.59199999999	12059.2620000002	1411.14500000002	9883.71149999993	2455.78149999999	5878.25049999999	16605.5165	23406.3460000003	5094.344	1727.27099999995	2511.99199999997	36077.8659999996	13109.525	2216.91549999999	12489.8169999999	22951.2019999999
506	31033.4295	2445.61850000003	5502.12299999984	21925.3269999999	1070.59199999999	7119.89199999999	2116.68700000001	6057.49049999993	1822.32300000001	8733.23850000003	12275.2054999999	30307.4804999998	23029.3265	2072.22600000004	1648.38150000001	56492.4050000001	16899.4655	1086.168	4074.62299999999	15545.4939999998
508	456491.025500003	327849.009000001	472438.967999999	67466.0639999979	0	142107.194000004	489592.684000002	462425.150999998	407732.894	474737.167000005	523047.395999996	464251.566500001	490922.407000002	137896.888500002	456797.603999995	600181.614000005	450097.513000001	470290.604500003	479215.554499997	457588.478999996
509	155842.746500002	0	154999.480999999	30674.255999999	180767.278999999	57832.3370000015	184543.263000001	87855.2499999998	87169.6494999993	31878.5500000002	175207.745000001	61785.0259999988	30088.9049999998	88406.3280000009	159603.237499998	192473.7645	199645.868	86760.7714999997	196452.624499999	174671.179
510	117718.937000001	635.284499999978	128180.718	24658.2525000016	2824.20349999997	32001.5190000008	597.678000000024	64061.4009999997	1109.82549999997	9018.51300000011	160185.589500001	262584.795499998	133528.676	6631.28649999999	262.683000000001	196008.4235	58030.4734999999	1295.64049999997	85193.0404999992	90395.0349999985
514	7713.69100000003	26250.666	35162.3890000001	26318.362	42296.5685000001	17194.4285	159844.023	245893.642	173229.54	25382.9529999999	8845.62850000001	26394.9434999999	35041.0345000001	29381.3305	3070.565	21323.6035000001	18078.108	24894.599	24234.525	24676.4295
515	1820.62799999999	27891.3005000002	1841.5175	417.448999999997	791.833999999989	2912.38350000002	1491.51	229046.706500003	981.545999999996	2358.727	5857.20400000003	2382.57050000001	19518.5884999999	1070.81649999999	1140.07	3389.80650000002	10720.7045	447.99	868.053499999996	2273.08149999999
516	26055.2710000001	0	3226.46399999996	3948.44399999997	0	9839.56899999992	0	14644.1669999999	0	0	0	4362.18	20170.5564999999	2839.22799999998	0	13269.2595	0	5683.05900000007	4619.38749999993	3695.53200000003
518	0	9830.95849999986	347.328000000002	1363.34049999997	0	6735.56350000002	1050.0275	1621848.16850001	2023.39600000001	266.595999999999	11808.0565000002	3557.71650000002	15893.0084999999	2171.88049999999	379.32	1479.117	4223.483	330.067999999993	168.578499999997	617.956000000006
520	0	4734.9145	1258776.1415	622737.445	368682.078499999	0	348823.054	56541.638	2634.90050000005	0	234442.477	108642.709499998	79774.7579999997	2754.36549999995	27430.9505000001	376419.6775	248340.592	1282.12249999999	866502.024999999	0
521	9920.93349999991	0	16627.7020000001	9615.13450000003	812.200000000028	3807.61700000012	1181.16000000004	15488.1535	2523.39850000001	1839.91150000008	17632.6405	10617.3599999999	23321.3505000002	1883.54449999995	1492.39999999998	18593.5309999998	8085.47950000005	1588.92549999999	12625.9890000001	9546.44299999976
522	0	0	0	0	0	0	0	0	0	0	0	0	0	2839.22799999998	0	0	0	0	0	0
524	154670.855	6435.75100000001	27205.6945000001	14826.6	20403.751	18261.4165	3095.48249999998	24473.349	4813.38399999997	8046.67500000001	3200.28999999999	24568.5110000001	27908.151	12967.435	2135.95200000001	14550.7015	7832.26800000002	25659.0965	12081.4805	23193.8785
525	6941.165	11719.087	11501.4295000001	5392.30350000012	8871.9969999999	5647.5614999999	6448.80549999998	6242.29800000005	16652.2634999999	12737.4794999999	5930.85099999995	5213.93200000002	11438.379	5891.40000000008	16053.5495000001	6059.3099999999	6222.78000000005	5143.11150000005	9262.34099999992	13586.0839999999
526	25010.6855	8900.92799999989	9955.6630000001	0	20277.212	15374.035	4223.54799999996	205775.630999998	14976.212	0	25684.4769999999	11269.6265000001	5328.37499999997	0	11484.4914999999	33621.0135000003	5588.50349999996	5753.93400000008	10774.5959999998	0
527	25010.6855	8900.92799999989	5351.3500000001	0	20277.212	4733.325	0	93581.5290000008	14976.212	5526.35449999996	25684.4769999999	5448.036	0	0	11484.4914999999	26497.2580000004	6518.65199999996	5753.93400000008	10774.5959999998	0
528	18456.083	7507.20000000003	0	0	12181.9840000001	5065.31550000003	0	38715.5615000003	6253.05299999996	0	20597.1274999998	9996.51000000012	12130.9749999999	0	0	17164.2520000002	0	0	12895.1209999998	0
529	0	5192.25199999994	4709.84700000007	0	0	0	4223.54799999996	38103.3840000001	5210.47800000006	0	0	0	0	0	4861.58399999998	10882.626	0	0	5449.7800000001	0
530	6600.49500000011	6901.58349999998	6339.49999999992	6482.77499999989	5953.89199999997	0	6554.72099999996	16439.2305000002	6295.50900000001	13546.7319999999	6188.61450000004	6153.98349999991	13905.413	0	0	6932.01600000008	7093.6499999999	0	6245.15500000005	0
531	5233.40999999989	0	0	0	4006.15499999999	0	0	0	0	0	0	0	0	0	0	3943.26900000001	0	0	0	0
532	32072.9815000002	36926.1535000001	10613.885	0	13126.294	15307.6894999999	10968.105	94782.7119999999	26016.1545000002	11814.54	21458.0204999998	13562.6400000002	26622.1029999999	13330.3745	12434.7149999998	21147.7860000001	13615.6089999999	5086.64200000006	20934.2870000003	13920.0005
533	21608.109	22506.6570000001	4588.74599999991	7743.52249999995	4656.262	11165.9799999999	3547.39949999998	28092.4990000007	5479.03899999995	4629.33900000001	15644.2044999999	26409.4385000002	21182.5255000001	5849.5909999999	3772.29250000001	21331.9570000001	4202.24000000001	4956.33599999992	29471.415	10633.1584999999
534	62898.0614999999	0	0	0	33814.9194999998	0	15486.8849999999	20794.116	39330.4074999998	13483.2479999999	0	0	20284.7824999998	0	0	51149	8464.73849999994	0	32212.7550000005	0
535	7192.55649999993	47243.6395000002	4975.45500000002	4447.44350000002	1393.03100000001	17361.328	2230.7985	65787.9235000001	1850.51500000003	5518.31899999995	7691.83299999997	8531.93549999998	9782.87050000011	6305.85900000002	2755.699	20378.3015	1505.22149999999	2844.7195	5439.27050000003	2273.08149999999
536	0	0	0	0	0	0	0	0	0	0	3837.59250000005	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	1774691.308	0	0	0	0	0	0	0	0	0	0	0	0
540	1174403.6395	62363.4420000001	1170663.1755	834726.055999998	0	0	0	0	0	120950.833500001	0	120809.790000002	120476.334000001	0	0	252353.4795	0	0	2846492.0095	2765042.7925
541	0	849.751000000028	0	0	13105.0294999999	15919.0905	5603.93600000002	0	11952.9024999999	236849.012000001	0	0	0	41532.972	3976.52499999998	0	0	21282.2585	0	0
542	1793286.6405	110193.503	1788936.83650001	1576711.819	0	0	0	0	0	0	0	373671.834500002	380442.082499999	0	0	251884.850999996	0	0	245264.944500004	3384247.144
545	0	1093.87999999999	0	3447.65699999999	0	1296.449	2014.12499999997	10641.9324999999	0	5302.02350000003	0	0	10705.4955000001	5411.97199999989	0	56292.1754999997	1982.27250000002	0	0	0
546	67877.1074999998	0	80103.1279999996	90347.4830000004	31533.1210000004	21885.7135	3186.26899999996	47579.1535000001	6822.46799999997	0	80639.9124999997	107210.969999999	144898.6335	101444.125500002	3139.3535	189687.136499999	6184.88100000008	21586.3830000004	11120.8050000001	96047.0170000001
547	25603.4484999999	1250.30400000001	17371.4864999998	23377.9575	48969.6015000002	10236.7349999998	3627.98999999993	9831.40350000016	8709.9155	0	20714.401	68971.3104999997	68501.7120000001	0	1158.288	92796.1665000003	2669.254	130337.171	10931.9330000001	29958.9570000001
548	37435.4224999997	0	68915.6785000002	40115.0124999995	24954.4389999995	51195.1845	17115.185	157501.7465	22770.8124999999	1986204.398	26015.8990000005	194302.33	60180.7500000001	0	1138.25250000001	25309.214	3155.48000000008	78665.5230000005	17098.1504999999	192221.099
551	95899.9570000018	407065.372499996	61681.9345000008	0	97855.3580000009	0	0	0	300348.855499999	355194.475499999	79571.1805000012	444980.3475	0	102263.427	95008.0454999991	454836.698	0	143092.501000003	424218.341499999	0
