row ID	s47_repeat_BB5_01_51298.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
297	5771.42749999995	225184.709999999	16617.9644999999	330523.192499996	159426.799999999	8157.98049999997	108797.375	53251.9150000001	420084.415999997	0	513625.150499996	594150.156999992	22604.563	963577.987500005	318.922499999998	17489.1635000001	483.812000000003	139990.836500002	2307740.36349998	298437.916
298	0	0	0	0	0	0	0	0	0	0	0	0	0	541355.67	0	0	0	0	0	0
299	389.368000000002	0	0	273.1285	0	318.548000000001	381.292	0	0	0	0	321.799500000003	322.685999999999	329628.432500001	0	0	268.785	0	116791.015500001	0
300	54250.1800000019	351183.534999997	0	245043.512	0	915328.1435	0	242767.252499999	716575.987999995	4380053.0635	0	0	486570.896499999	0	167906.702000003	608961.637999996	0	361042.541500003	0	244800.093500005
301	33095.4795000002	51101.5244999997	31934.969	50863.6015000003	88406.6684999996	47674.4815000001	82201.3655	47511.2840000002	34353.4839999995	339.790500000001	30710.0409999997	55943.9679999998	42626.2380000002	63185.9599999999	284.576999999998	17456.3035	20971.28	90896.7329999993	72054.8830000002	99181.2705
303	21377.8745000001	32504.3319999998	21974.8045	29529.4320000002	60434.6859999997	30607.656	48373.7795	27409.8010000001	60708.3695000003	0	44446.4180000003	58768.4225	30239.2235000001	40661.7174999999	0	10514.0295	11450.3365	64604.7404999995	79907.2455000001	59188.6735
304	60988.6305000001	48090.1174999996	71730.7399999998	87506.2505000002	104908.399	76978.7240000009	117587.804499999	56408.1750000001	82370.8520000004	62136.4835	60101.8845000005	40384.3134999997	82917.274	111462.387999999	91884.0955000001	55735.4045000004	114222.758000002	74537.1994999993	144723.650999999	73488.7075000011
306	9907.31200000001	7716.50200000006	5342.29399999997	9174.08549999985	14054.1345000001	4520.85249999995	10838.8129999999	4350.40049999996	5752.35000000001	4398.67399999998	2572.89750000004	4447.24200000005	0	17195.4635000003	1519.16000000002	10139.526	11522.3879999997	8599.1415	15246.5165	22743.2084999995
307	1557.75500000001	15480.1455	7014.3915	13956.1995000001	30816.8590000002	17613.987	23793.4219999999	13286.766	26781.009	302.937500000001	23420.6855000001	22775.2085000001	14865.1035	14223.6215	0	5453.862	7446.31950000001	30803.9339999998	29821.8574999999	30777.3635
308	16904.6099999999	9379.54500000005	13013.0909999999	23177.5814999999	23727.6	15672.7030000002	30135.1055000001	24951.8809999999	6145.95300000005	9983.63650000002	12777.2475	13830.3309999998	7619.51000000001	10085.3085	20278.4225	25262.3495000001	16229.6849999998	13645.4364999999	62288.761	32818.3984999998
312	409955.7375	146091.629	215094.822999999	13865.5429999999	39503.5130000002	302334.2	55320.4449999999	10833.559	342545.1275	14719.704	8094.604	2156.22	191416.185000001	0	320649.444	18729.0390000001	530546.898999998	15451.4680000001	2120.25600000001	15292.91
313	400325.679	148562.886	182480.098999999	8659.7484999999	30314.7855000002	303347.1735	30044.158	10384.5755	333699.079	7459.16699999998	112431.4305	2009.205	187094.203500001	4893.599	331078.0365	11298.1235000001	546096.965499998	13303.8520000001	1685.08000000001	10802.331
314	96525.2494999996	8125.184	49859.9465000001	52609.234	79063.3379999999	61517.4224999998	33192.0930000003	29617.1505	12832.738	43018.641	61548.7794999999	59996.8955000005	61714.1804999998	83606.8270000009	19495.0799999998	24050.5020000001	14644.1805	102604.083499999	121378.792500001	93889.0969999996
315	243799.0235	85356.974	124265.598	4893.99199999994	16785.1915000001	175911.4825	36057.482	6638.36049999998	208788.5285	6858.10249999999	50876.9630000001	2393.774	104596.4825	2366.317	201531.2985	1756.9755	355945.314499999	11727.4995	2561.04250000001	7152.50599999999
316	38393.4479999997	14732.7470000002	59940.1940000005	50296.5060000003	86236.8605000007	80968.4069999998	41654.5395000003	41482.1005000001	62456.1860000001	27397.243	47192.2160000002	29790.4285000002	65134.0750000003	78276.1275	88851.0655	40057.8579999997	91777.0374999998	50553.2109999995	85876.4260000009	64975.6675
317	29152.6399999998	99725.6085000003	162442.818000001	59042.8429999997	137170.4275	131270.7175	49272.5479999993	143535.651999998	50522.008499999	124708.562	132781.142500001	34841.182499999	18742.8150000004	113379.700499999	28723.2519999994	37748.0330000009	59056.4360000007	97314.3265	133801.290499999	134148.413499999
318	8936.91999999995	0	0	11003.0739999999	12479.4945000001	5170.34500000009	18509.143	1927.92600000009	9419.1690000001	0	0	0	7070.66800000001	6852.29249999989	43586.2929999997	0	23106.2825000003	2470.48499999996	29053.1105	9436.65600000012
320	24598.3675	1924.98350000002	5265.12149999994	4447.72899999996	9468.48600000002	7036.37199999997	11680.366	4217.95450000004	10558.595	7829.93749999994	8223.57850000008	8683.81699999995	6412.88849999989	6476.30999999997	29321.5325000001	4955.595	4313.94749999998	6173.42299999995	20891.3899999999	7309.96350000002
321	10630.8230000001	12314.8739999996	117486.5795	55214.2694999997	61403.8764999998	66772.1519999999	88430.5785	23746.9679999999	190057.8955	26276.6460000002	43481.0015000004	2545.17099999993	86446.7350000003	86312.6960000001	65234.2180000002	35034.0865	71452.3125000005	68968.9479999999	39499.1670000003	70376.2265000001
324	1357.88000000005	1736.28000000008	1471.94999999994	29664.0430000004	0	198133.673500002	10680.7950000003	22971.0260000001	8478.54600000037	347336.569499998	99422.6605000001	2939.96300000003	20979.7230000001	1858.6865	14848.3359999997	1143.4285	84323.3100000009	3422.10200000003	218276.548499998	0
325	273490.038000001	240258.1635	0	121845.891000006	0	232313.443000004	0	3470714.9405	121006.128500002	2683613.1065	125076.042000001	0	117914.577000001	0	153520.663	119767.479999996	0	120465.330000004	0	1310143.33999999
331	0	422980.192500002	2602.60649999997	0	259338.0415	6141.12300000014	0	0	1820794.9455	9551.75549999997	118173.329999999	656403.085499997	150380.824500001	349884.532	0	152983.035999996	910667.2185	0	19752.178	4906.96399999997
332	725668.576000001	664097.948499999	272475.5025	293805.746999999	661335.684999999	334422.658499999	32691.1814999993	264483.017	452085.655500001	148070.297499999	646630.275999997	459474.510500001	326283.736499997	64101.6880000006	302943.640499997	421405.7175	456748.518499999	92491.3799999983	120893.379000001	273154.817500002
