row ID	s2_BE6_01_51119.mzXML Peak area	s97_BG2_01_51481.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s45_BA7_01_51160.mzXML Peak area	s50_BG5_01_51487.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s58_BD10_01_51248.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s70_BC2_01_51061.mzXML Peak area	s75_BE11_01_51277.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s80_BC12_01_51222.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s85_BB10_01_51052.mzXML Peak area	s5_BC6_01_51069.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s100_rerun_BA6_01_51158.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s88_BD7_01_51242.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s93_BE3_01_51259.mzXML Peak area	s10_BE10_01_51275.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s15_BA3_01_51149.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s110_rerun_BB12_01_51140.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s20_BD8_01_51244.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s25_BE7_01_51121.mzXML Peak area	s30_BB2_01_51174.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s35_BA7_01_51021.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area	s40_BE8_01_51123.mzXML Peak area
636	13146.214	0	5710.69749999999	29454.276	6160.034	7914.161	8561.07950000001	25340.53	20944.4525	12421.801	7360.6405	17772.4325	4621.67449999999	244770.1595	2215.81049999999	39280.335	3200.0635	382.590000000002	8250.99250000001	9675.97750000001	12434.5945	5948.00099999999	27068.4745	5918.6955	37535.548	31589.511	4047.0785	6904.583	1826.0725	4312.2165	5736.35750000001	561.034500000002	16599.7595	0	9087.823	22931.0945	22066.4345	11624.791	0	8551.4725
637	13568.7840000001	24272.1144999998	11649.9544999998	13580.2164999999	8159.28300000002	10659.1425000001	28655.3150000002	29013.1524999998	18904.6680000001	10388.8040000001	10240.304	5665.85849999995	34211.3920000002	28227.0565000001	42992.6229999999	27866.7190000002	18311.8680000002	7970.99100000001	28024.8345000001	7299.63699999995	19691.3175000001	44741.2279999999	40145.1330000001	12472.585	53719.666	18903.4824999999	59487.8859999999	40101.8455	17653.1505	13719.8295000001	23029.334	32804.1159999996	37116.6115000001	31886.5415	4953.61999999994	29731.503	28370.943	44191.3709999999	19160.6705000002	13433.5354999999
638	0	21624.3779999999	6005.96749999999	5287.50999999995	0	0	0	0	0	0	0	0	0	91492.3195000001	0	0	0	0	0	3226.75949999997	0	0	0	0	0	0	0	0	0	0	4461.91199999998	0	0	0	0	0	0	0	0	0
639	3109.2325	0	4795.6405	5644.82000000001	1972.66399999999	7017.77300000002	3169.8515	7408.48500000002	5046.38849999999	2198.676	4936.19649999999	4380.88300000001	3780.071	29187.6884999999	1241.835	11008.044	3315.5635	493.770000000004	6075.42699999999	3633.08800000001	2898.92200000001	4580.9965	5323.56449999999	4602.28	11388.5305	4434.91250000001	1172.0085	1643.95049999999	2175.399	2020.02799999999	2762.8615	3067.2715	3904.72600000001	170.092	2016.16999999999	3661.81299999999	6052.05749999996	5043.82699999999	4785.65950000001	4633.76499999999
640	5600.463	12035.0219999999	9459.17649999985	14752.4720000001	10322.285	0	0	0	1875.73499999998	7056.91999999991	8829.286	6768.23999999996	10551.6295	27978.643	0	0	0	0	0	3618.912	0	5100.73200000006	4752.72000000002	5852.83499999992	11694.416	5793.07600000002	0	0	0	0	3027.94800000002	0	5613.72000000011	19360.6649999998	0	0	0	0	0	0
641	9602.931	49158.6145	31805.1304999998	13252.6875000001	23432.1055000001	4417.96099999999	2570.66350000004	13951.4375	8574.22249999985	4918.67700000004	9162.35550000001	5372.22300000003	12158.2479999999	29224.1639999998	8002.42899999994	9522.52100000002	640.197000000005	4775.53300000009	23239.472	16512.973	8287.46350000004	11165.9485000001	14142.446	11565.5309999999	28431.3145	19645.494	13345.2475	13113.739	24723.6494999998	7487.82849999997	23984.0204999999	22672.2885000001	6496.37800000004	10038.8015	24475.9770000001	13264.943	14621.4640000001	13551.0030000001	14061.5959999999	12249.0085
642	0	0	0	0	0	32715.7174999997	16416.1305	0	644.386999999996	3737.76599999999	6695.24900000002	4228.79199999998	8839.26750000002	28097.7840000003	0	0	0	0	924.904999999992	0	586.403999999997	40845.3635	53191.4109999999	11774.185	0	0	0	0	0	0	61977.5630000001	66823.2304999999	10527.2245000001	18628.7100000001	3566.02599999997	2970.83499999999	657.897499999999	0	6631.10249999999	1627.527
645	1441.3025	0	594.593999999997	11452.421	31593.8305	2758.38149999999	19099.5795	8710.28500000001	8866.95749999999	4050.09	0	19773.993	5288.61700000001	58751.9910000001	9455.32000000005	5812.48900000001	5908.854	9295.11699999996	11537.0715	591.498499999999	429.155999999998	9822.09849999999	19323.4755	4415.6895	3216.62400000002	8680.52500000002	8057.67550000001	5966.34400000001	1024.8225	394.998999999997	5634.98199999997	8344.64449999998	2312.15850000001	9940.43350000002	16581.0045	7821.58300000001	11512.55	10766.249	9901.75449999999	4556.9045
646	0	82564.985	58899.3785	0	0	0	0	0	0	0	0	0	0	77019.565	0	0	0	0	0	0	0	46727.2775	47901.899	38188.8335	0	0	0	0	0	0	0	0	0	9299.094	0	0	0	0	0	8125.808
648	880.152499999995	0	0	5285.9185	28918.1125	474.15	8769.43250000001	1912.741	6518.743	1347.919	0	11501.411	1279.171	37720.1545	4396.682	1362.95	5892.15200000001	7180.42699999999	7508.56150000001	0	0	1953.15699999999	5535.18949999999	1331.0705	1005.4285	2843.981	5612.6425	2065.053	0	0	3300.421	10080.19	8367.35600000003	12000.407	9988.06900000001	1584.2985	19857.2525	11838.6415	12771.2545	5547.16699999998
649	2870.335	0	3156.061	10861.272	1853.628	2263.4315	4677.5295	4889.02050000001	5491.63949999998	2516.932	2242.36049999998	3641.96500000001	2595.40600000001	19888.162	852.970999999995	4109.27250000003	959.648999999997	236.231999999999	3036.02449999999	1791.55400000001	4460.97	3134.96700000001	6232.61400000002	3231.62399999998	11504.301	5497.7735	428.260000000002	1953.58850000001	1813.061	1384.95500000001	1386.1805	2006.31999999999	4697.27750000004	0	5451.97400000001	5715.49150000001	7855.131	4599.33449999997	4769.693	1566.21600000001
651	33102.0860000002	6333.79200000002	15803.1650000002	0	11150.6805000001	0	16742.2580000001	24396.5745000002	4458.72599999996	0	17125.0835000002	17511.8000000002	26749.5689999997	14775.288	26107.4050000001	19938.5845	7489.17149999993	24281.413	57581.0415000004	7075.04699999995	4901.38350000002	4677.92899999999	28727.8645	2510.72999999998	35108.7655	47278.7180000002	9157.62450000001	2621.82049999998	72911.7435000001	24249.8974999996	4652.20750000001	7572.54799999994	19874.431	30061.4954999998	9679.19399999996	42133.4975000001	51335.0095000001	42939.388	34382.5759999998	36644.4500000001
652	50142.8835	63222.2364999995	9125.157	28038.3570000001	56134.5975	3569.89499999997	6926.6249999999	3361.55999999994	11408.6695000001	12077.6680000001	15676.4359999999	10086.2409999999	6419.38399999995	16318.2	25674.0420000001	34889.0030000003	12515.4195	8599.15299999996	29324.9049999999	13847.1805000001	73913.3839999994	20730.1109999999	16671.0960000001	14165.427	11921.016	45193.1430000001	38976.8160000001	20061.9724999999	78095.8609999995	28068.9095	36443.1084999997	64890.0524999997	12018.8109999999	23049.5950000001	25132.6224999999	4380.01199999991	55433.5784999999	40482.2365	20005.2985	13542.065
653	211.559999999999	240.1245	194.089	437.567000000003	48408.8965000002	235.655999999999	1904.11849999999	0	669.027499999994	749.113499999999	0	7508.937	194.803	35973.2615	821.934000000004	1679.99699999999	4966.714	9563.4445	1620.2235	1231.867	0	238.928999999999	0	265.031999999999	0	4187.9175	13447.6585	528.624999999997	0	224.474499999999	193.553500000001	6424.00949999998	1504.748	453.835000000003	14558.1695	207.009999999999	25453.871	1464.283	219.827000000001	0
654	1837.85299999999	0	3500.1105	0	2049.01449999999	1378.13199999999	1575.37550000001	9439.96149999999	6553.79699999999	4755.0615	8408.47799999999	5374.05949999999	1601.32	33483.7755	741.237000000001	9548.8215	1383.924	0	2624.13199999999	1309.034	190.124000000001	5510.3065	3291.5805	4208.2715	16843.381	7903.556	834.476	4526.191	827.217999999999	1511.97250000001	1895.614	581.759499999997	8452.65500000001	0	2491.46750000001	7647.75	9413.06499999999	9178.9285	0	3057.639
656	6426.8175	10849.0804999999	10116.122	2431.74999999998	4104.49350000004	2736.28300000003	832.358000000005	2513.47249999999	0	0	3120.93150000004	1348.81200000001	2402.14800000001	21967.741	2481.49749999997	4381.97300000004	693.447999999992	1263.85150000001	1353.38550000002	6624.85349999992	4463.95900000002	2524.32449999995	0	771.262500000001	1624.68100000002	1225.50000000002	1990.43249999999	1078.13599999999	13180.3844999999	2453.72399999999	0	2836.38149999999	2727.568	4618.83549999999	1771.26250000003	2757.2705	6505.63050000001	4441.73900000001	3865.49650000002	1887.06450000002
657	3295.00800000001	16727.7690000001	25764.5395	5422.00450000004	7896.51599999994	1313.64000000003	1197.01249999998	2355.22750000001	0	1584.61600000001	2906.29049999996	1146.25000000002	0	15742.0035000001	2510.61799999999	5632.62449999998	1633.87400000001	1131.6	4135.13399999995	20249.3815	10001.1100000001	8599.78750000003	3554.14100000003	4977.71750000004	542.178000000006	4367.21249999998	6390.93050000004	0	11124.6225000001	2681.376	6707.56400000003	8680.10249999995	1637.219	4073.57150000001	6381.14450000005	1398.35250000001	6031.69200000001	3406.88099999998	2535.62399999999	2771.54900000004
659	2248.2215	275.639	284.924999999998	4275.9085	8157.6465	6678.97900000001	2089.7565	9982.89500000002	2284.803	645.625500000001	0	3276.20599999999	4180.17599999999	3959.63	4909.25399999999	791.990499999996	1227.13400000001	987.817000000002	2270.89000000001	0	0	3262.48499999999	11590.8865	2528.477	1216.5085	526.119	275.310000000002	760.495999999994	0	0	4693.81900000001	1600.9395	2631.26750000001	8906.554	5004.06499999998	1509.301	2572.599	8465.37099999996	6048.59600000001	3708.59750000001
661	32414.6270000002	61962.4845000001	55823.1580000002	27306.1209999999	45755.7060000003	2105.925	2739.63499999999	8266.64800000007	25726.7129999998	2648.73600000001	20489.1870000001	15441.5850000002	0	8078.56799999999	1837.22799999998	4536.02850000003	38775.8	5803.29999999992	16383.834	15616.6325	9280.09100000001	6261.33199999996	3018.62799999997	0	11234.8985	20607.445	12532.0094999999	15187.802	74443.7899999998	15741.2315000001	54561.6414999999	103059.9445	14619.778	30002.0299999996	11224.785	2769.74800000006	20725.9675	40655.2480000004	5162.71999999993	0
662	65238.1900000003	235.727999999998	0	204.062500000003	0	227.264999999996	0	0	220.162	0	252.650000000003	0	0	716.373000000003	134660.654499999	121388.096000002	166.259999999999	1354.185	2262.58800000001	0	0	83935.4584999998	92120.7994999997	0	151307.425500001	130788.065500001	131805.69	120190.1435	0	0	212.094999999999	205.947000000001	31355.9595000001	52032.1255000003	0	0	198.189	276.737500000001	51089.1625000001	43085.7114999999
663	401482.674999999	76130.4399999994	525564.208000004	202347.602500001	123943.112999999	78355.4800000007	109926.8985	193450.037	462356.030499999	154742.805	237579.832999999	76849.7119999999	64995.0080000032	161100.489000002	117553.921499998	91106.5985000006	181217.797499999	351572.176000001	398225.718000001	250075.776999999	273790.991500001	91617.1674999982	133814.189999998	301445.829	630205.316499999	222688.9135	175638.431	89970.1394999999	174906.430000001	435238.174000002	248823.188499999	156862.544500002	169431.3775	110773.8075	245832.294000002	383144.1725	318154.5405	197390.464	295403.734000001	169574.673500001
664	287170.578999998	72220.6799999994	73304.2904999983	194577.619000001	131958.8545	145644.120000002	191244.8565	67726.3859999967	81237.6500000019	99352.9540000012	297527.8455	68797.1375000006	66360.2500000033	118623.478	232867.908999999	329591.457999999	113843.191500001	122822.434	180218.278999998	316231.249999999	143030.502500001	74788.0955000002	186452.850999998	307498.345999999	66123.8479999987	261119.6195	103549.799999999	265091.153499999	122894.1625	138994.696499999	77118.9724999992	229381.594999999	273511.873	164031.894500001	287897.511999998	312311.228000002	187439.215999999	286138.808500001	283957.732000001	138295.7585
665	56328.2529999996	55793.7470000005	57401.3594999987	156760.425000001	90710.4684999993	57467.3525000003	28174.5459999995	643507.202	63612.6364999991	106084.23	59433.7930000001	66987.0594999999	384760.997000002	40119.5719999996	84353.1119999991	105337.4375	53320.7409999996	115643.3545	72086.6134999997	46421.1109999994	56408.7975000002	76203.069	62273.1904999999	33543.4799999993	906046.878	152050.288	42887.3370000003	55408.3030000008	28185.1405000005	88603.9584999986	73727.4249999994	136524.6425	74101.1745000006	42380.3224999992	105426.675000001	87106.3975000005	55961.8485000006	60625.3110000013	41887.7565000002	45912.3255000005
666	66884.1695000008	56772.1050000036	115289.410000001	126732.8425	74506.3535000012	436459.5625	54556.6294999999	600785.562000001	63612.6364999991	28368.8234999994	54833.4655	90476.5904999999	266146.116999997	99622.1474999999	114272.0595	29383.1139999994	53320.7409999996	69527.2174999999	72086.6134999997	88097.6169999993	52055.6305000003	114667.408	61961.0740000005	129792.917	642734.269	76300.9109999994	54116.7460000001	94092.4199999993	28185.1405000005	73799.6910000001	75444.8050000004	59387.044	42461.5664999998	95230.0465000006	117724.481499999	42958.8344999994	130025.959	74549.3310000001	42628.622500001	54803.37
667	48560.0005000003	105178.555000003	54208.7314999991	31795.5194999994	106314.191500001	637827.244500003	75900.9585000013	48725.3959999986	118953.687500001	122607.832	45702.613	28033.253	145969.5735	92479.1725000007	70178.8650000005	54478.0880000002	71821.8739999993	47454.8135000006	37419.5365000003	58101.2894999997	73112.0789999999	85758.4215	89720.8400000008	56974.9154999999	48734.5549999999	67349.316999999	30061.4539999997	34928.5365000001	31424.4915000004	79251.4769999998	67539.4015000003	68325.3364999992	68164.821	92912.8974999995	173763.099999999	0	103651.536500001	95674.3255	75029.4155000004	60808.2450000011
668	168308.144	627064.593000001	737532.996999997	165703.7215	119207.314	1104063.6825	96187.2005000007	1094068.2885	122648.837500001	187619.2695	58263.2175000008	125742.4055	2537844.94	171296.989	110940.480999999	261640.2825	141954.3535	80459.9960000001	38804.7609999989	191460.676999999	94897.803000001	191786.334	101106.23	103391.487	599495.867499997	79580.0645000003	113421.573	56912.7210000001	96412.9334999991	268250.4705	78524.0294999997	99247.6124999993	81960.1509999993	223157.852000001	189047.5165	131504.147	96977.1049999983	139075.726499999	154775.8745	187287.959499999
669	240290.077500001	658403.004000001	53911	79454.0514999989	159190.039	105966.632499998	128852.078	369006.6275	146946.138499998	40394.2334999991	50746.9654999994	52042.2489999992	371289.327500001	130133.894000001	95011.177999999	57923.2250000002	140991.0475	38812.1339999991	59541.3619999998	84071.3254999988	71120.2410000012	99971.1174999989	205873.952000001	64148.4535000005	473899.243000001	121649.828	227561.283999999	150677.612	110678.7995	91095.297999999	405999.740500001	118627.919500001	58155.6790000008	91749.0214999993	160808.751499999	130113.508499998	173998.6225	100733.926	78140.9945	77379.4199999994
670	53184.8900000004	469424.7395	473541.606000001	114391.9075	65066.4380000006	88442.1619999997	61330.1230000004	236992.928999999	111062.776500001	235240.6045	94192.3190000004	53966.3959999997	80314.4410000015	92993.8100000004	113773.735	128501.589	27577.1610000002	110470.051	122131.225999999	146969.793000001	55195.925	0	85639.1764999991	130061.404499999	355936.524499997	110862.7885	44888.2139999996	64372.2515000007	43128.5819999997	74804.1030000001	125859.3435	0	49014.9019999995	101219.989500001	142881.811499999	117860.964000001	88708.1924999996	139305.336499999	113000.796	59778.7845
671	13825.8135	4542.93399999996	98175.341	25255.4620000001	42292.6410000002	8226.79849999994	5026.27299999993	13258.3195	9994.24199999995	11063.1954999999	12641.3499999999	6829.87950000001	9689.88949999992	76166.2390000001	12340.9380000001	15733.7230000002	7595.97199999992	4156.27800000001	17943.4960000001	36793.4235	20310.262	24768.0390000001	20362.0340000001	21695.2995	11048.761	14944.3394999999	18277.8184999998	13709.6965	31941.5434999999	9301.26800000008	24955.897	20586.9200000001	6454.09800000005	12426.912	23183.3289999999	13393.7495	19444.9480000002	19705.4355000001	16509.181	19983.4345
672	221502.763999999	307289.402000002	39968.5649999996	235366.739	106886.022	41652.6465000015	35034.1360000001	363396.354000003	140334.122	69122.5664999999	146595.581500001	182663.481000001	37946.8080000001	198329.0215	50337.3994999999	117737.840500001	180533.514	177883.705999999	212081.967	84126.0919999993	139413.555500001	145698.8895	71948.2505	361872.7925	37768.1850000008	186550.653500001	76975.6044999998	67071.2155000002	78782.6940000006	105637.871	67274.7880000011	84414.9804999996	215946.134999999	62368.4389999997	119861.2225	81452.9874999998	68257.4675000007	66188.4935000009	207641.227	50327.6319999991
673	96153.2575000006	344782.888499998	230682.610000003	44390.8034999997	102044.533999999	269484.312000002	124009.757	365954.125499998	44603.3799999995	45640.2785000006	145875.7675	53050.1364999998	37611.6400000019	55901.5104999996	71620.2809999999	84681.7449999995	124902.809	58070.0415000005	57548.1029999997	181452.689999999	52245.9480000002	166474.602000001	141097.3295	130553.340500001	328664.306	46781.2390000012	84937.5770000004	110995.865	68691.2255000002	67872.6179999999	44098.2689999989	30476.8255	121357.5535	41735.7559999993	32309.4915000007	58086.5820000005	82195.8875000008	46361.8945000009	71673.616	72405.2234999999
674	127863.148	39282.0119999983	297487.146999999	213656.434	229576.808	38811.4199999997	90401.1084999993	36081.9880000003	107288.216999999	45287.7595000003	103999.744000001	65954.8775000011	511020.450499999	28623.9070000002	31124.2704999993	159144.7345	26429.487999999	30216.3524999994	91353.7040000002	62435.1830000006	41984.7834999997	106452.816500001	137707.055	115893.908999999	105406.899	47014.3919999994	72942.4269999998	58004.1520000002	109828.2695	58665.3405000001	44667.2034999995	88166.0995000004	105166.491499999	69986.7149999994	73083.9979999993	44973.0690000006	153488.3075	30938.9110000004	112065.205499999	60253.4424999996
675	78356.7725000004	105601.200999999	296687.168499999	93059.2620000009	94363.6985000008	34720.6299999999	47597.5709999993	243971.949000001	65012.0459999999	107116.887499999	122592.225500001	70844.057999999	215605.301	126935.072999999	121094.486999999	129548.366000001	114451.4925	149822.994	88991.3760000003	61850.9844999994	103887.5315	170674.338	79776.4635000017	82080.6849999998	463127.183000001	92071.4364999996	77096.8505000003	165489.525	123714.892999999	42754.3810000003	76908.9405000005	64188.7359999995	64430.9979999998	88962.0564999999	48962.3944999999	106325.7765	141249.6485	207370.3415	46540.2269999994	90410.9685000005
677	29502.333	209460.637499998	256365.842500001	78821.8285000002	41185.3810000008	208794.1475	28788.9854999999	22753.0855000004	33122.9259999997	68916.5745000002	40468.3884999995	57616.1174999997	23162.4880000011	23946.0885000001	50061.6604999997	30403.4500000001	19217.4945000004	30735.0105000003	42974.5575	21813.9110000004	37531.9020000003	80679.3529999998	32016.3189999992	64343.7244999994	107468.796	40956.1025000006	87533.2919999993	38844.2045000001	58992.8180000002	29066.7620000001	31542.2969999997	70637.4225000003	55012.9765000003	64933.9324999998	22567.1214999991	29536.3765000004	88061.3979999993	51372.7054999998	25245.6110000003	86507.8999999999
678	164127.6305	1781573.0445	3807797.455	376849.745	376723.539	1490356.409	56665.2799999993	99578.1225000018	102286.476999999	90109.414000001	247021.897999998	135609.096	848833.615999999	59531.5889999983	176354.54	416077.186	139005.959000001	210164.724	120351.377000003	365688.496499999	80483.561500002	354188.136500002	157396.597000001	64588.2825000006	98168.997999998	220206.745999999	171777.6295	255031.096	206106.989500002	257763.517500001	243869.053000001	94767.2915000019	302032.932	207464.5445	370363.083	115419.976499999	84806.3430000009	280702.632999999	59513.4725000006	148046.0845
679	241565.423	324069.505	783666.4385	201462.965500001	64396.1564999998	1293785.62	374955.230499999	148673.243999999	167666.173500001	147438.286999999	79820.9335000004	172709.165	1408944.5075	83421.4860000006	147034.635999999	86981.0325000013	105929.521999999	139721.318000002	325270.996500001	76936.0419999984	131672.162	206125.381999998	357734.660999999	397461.783999999	75210.1919999985	291014.222	254673.933500001	112028.91	141058.490500002	168347.192500002	208778.017500003	216396.615499999	226849.3015	167471.187500001	439914.004000002	224313.225000002	135248.646000001	340661.193500001	354915.941	173070.312
680	174315.9575	1138626.7995	604282.697500005	348237.195	57114.4199999985	690247.004000003	118234.584999998	70632.9599999978	87434.876000002	134902.1645	75036.3299999996	159783.26	697254.997999999	144935.2675	284766.334499999	237294.635999999	291256.226499999	101294.9075	162581.838	270625.515999998	92296.6019999991	292417.584999999	143004.110499998	354802.246499999	143219.473999999	165552.469499999	201310.133000002	103354.3885	297259.432000001	230652.1625	163416.091499998	140570.595500002	162352.898	270254.242499999	238745.305000001	126044.729999999	195405.587500001	194670.105500001	123100.838500001	234473.907499999
681	129776.793500001	73093.8840000002	149219.900000001	94276.7955000004	0	145421.536499996	92460.3224999997	521888.032000002	161697.455000001	134689.766	90260.3920000002	0	327043.595	97539.8640000005	72851.4989999992	0	66648.0374999999	68986.9274999992	49773.5629999994	105318.430999999	42968.5345000003	0	105960.038000001	113737.012500002	131806.2765	77526.9894999995	0	72081.9955000014	152196.692999999	125034.561499999	235992.044499998	148946.019999999	71699.1990000003	0	173648.362499998	128413.007	111572.064500001	78920.9065000002	67941.6234999987	96919.6655000005
682	88243.7774999997	617590.280000005	173147.0185	74275.5455000003	60277.6445000001	56811.3764999973	56957.4349999996	54265.3020000011	0	56810.1489999997	94575.9744999998	119009.3905	52890.1290000005	91942.8390000012	74327.5270000004	57157.7834999992	136176.733999999	76827.2940000003	57731.9854999981	137122.571	52807.6550000001	56709.9545000003	0	63117.4210000013	53270.4354999982	125725.303	79734.4199999993	135415.373999998	134233.068	91813.6254999999	99999.9315000016	99600.2884999998	98788.8484999999	35387.5739999993	65024.9169999986	70162.6724999997	55470.1055000011	156092.348	125556.7415	115066.1095
683	31745.2764999985	262849.681000001	489174.003000001	62112.1984999995	87650.9705000008	720631.621999999	112012.877	37663.4005000002	204502.439	61003.9464999995	159876.1735	85446.103000001	281593.844000001	113233.104500001	91748.3875000001	160166.9485	42758.4825000002	143425.796	30439.2860000009	84828.0264999999	107974.5515	59657.1555000008	46243.1035000003	47437.0884999995	37372.7839999993	78035.4269999995	87963.4414999994	29403.5224999994	92488.7609999994	74821.2260000003	47460.8019999997	102584.148000001	150077.841	29957.6345000003	133307.939	31337.4080000004	87563.5175000003	195005.012	110164.7435	151599.1745
684	118657.367	747380.78	40742.2070000018	110462.231500001	51380.9014999998	40597.7600000003	134273.975499999	306309.979	85651.1305	227835.255000001	131550.2095	99275.0020000001	35749.8889999994	73676.5224999999	46592.0554999997	49124.3615000001	85562.2675000001	110199.2175	113888.861999999	51826.9124999997	58664.1810000002	100824.974999999	52473.3499999998	75559.3084999996	35439.0090000003	133495.629	80275.1980000005	47189.4979999999	180188.945000001	75950.9020000001	66627.1859999993	205150.083	48160.4300000003	194679.824	168724.2125	91540.1550000011	74644.4684999996	133260.8925	118485.873999999	60551.4155000007
685	72495.7295000002	35056.4099999999	36579.3799999997	26674.7719999994	52968.0129999998	68637.1194999997	48399.8390000004	33100.7039999984	76931.1360000008	41220.2314999998	59727.7134999999	69528.0655	61625.8244999983	48951.6470000002	41810.8669999994	89462.0885000001	36541.0904999999	49460.307	52615.6940000003	75161.7235	60398.5219999994	41683.0485	102763.2215	118538.896499999	32796.1480000017	46595.7015000004	64142.6675	41715.6319999998	37180.8029999996	48493.3915000004	97945.8694999996	64103.3779999993	26063.9199999998	33595.3764999998	51464.7925000004	103127.555499999	46454.2745	69110.4485000003	61860.0425000001	49425.4425
687	149151.9535	29907.171500001	197213.063500001	38798.5820000008	129911.238	60330.3539999987	80017.6719999998	260943.301	55995.4719999997	89500.9124999995	59823.6215	54286.4635000006	157667.971999999	79355.1750000012	72097.4774999997	104811.3545	34713.2410000003	55929.8664999997	100283.505	118025.553000001	33514.6594999996	117859.966	175381.646499999	76349.7809999998	28225.9079999994	49356.7349999999	44056.9664999997	34168.7775000001	59386.7339999999	63407.4965	48102.7450000003	73477.9095000005	86160.7260000007	23577.3675000001	35322.2079999994	35376.3075000004	34509.9200000009	86850.4760000001	34941.6944999999	58768.101
688	35326.7505	59516.3299999997	60295.6105000009	31904.1304999999	37426.9489999993	169489.285499999	48287.5270000003	28219.2825000018	66039.4474999997	30966.5855000002	48518.6534999998	33353.5915	83090.3460000006	40690.5220000002	57908.2405000005	69390.1124999999	19733.1610000004	42235.4325000005	51592.3375000009	52611.2090000004	37244.2240000001	30775.6074999996	64801.7584999995	81955.9295000001	27595.0849999999	30589.5345000005	26075.4489999996	28541.1315000001	52302.7635000006	48029.7545000003	60694.8789999997	29890.5224999999	21570.5399999999	14690.7450000005	63845.3075000004	28604.2424999993	46295.2054999998	32671.0000000008	28975.1770000001	39789.21
689	9119.584	0	0	10556.2695	13014.545	310343.3705	19738.0765	43736.8374999999	17138.2245	8433.00699999999	2318.714	11141.9855	48854.6355	27095.004	26342.3505	4902.99750000001	7203.09349999998	1741.6965	12706.4385	188.427499999998	184.5855	20272.549	44796.476	53730.8905000001	91776.853	5140.72650000001	1274.7335	6701.72700000003	212.875	0	22470.888	3638.117	5158.83549999999	22610.342	22985.432	15711.7135	1838.3075	19245.336	20574.9425	15641.359
690	87496.1889999991	0	0	83589.8919999996	124743.411499999	78275.1584999998	84030.4270000001	8868.76900000001	20205.4800000014	137909.3855	3161.15150000004	45793.5184999994	11772.3060000002	168787.0005	32358.0670000001	13092.742	60132.9670000003	48456.8065000003	44015.4669999999	1452.32399999999	109557.109	123796.282	30608.1600000012	5216.75300000005	10090.0900000003	21961.1594999996	1286.55450000002	24832.2530000001	28865.8475000006	298.389000000003	34012.0964999998	43429.2394999991	3696.36799999999	545089.069500001	39345.3959999999	23495.7735	85331.6534999994	8026.54899999988	91994.9379999997	79304.5584999998
691	29755.3354999999	4586.14649999997	5290.964	0	0	0	0	0	0	0	0	0	0	20464.2660000002	0	0	0	0	0	9844.29750000005	5249.89200000007	52750.6284999999	48159.8959999999	0	6149.98999999998	12649.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692	193653.202999999	36429.5514999997	35243.3104999996	346767.021000001	69048.7220000004	9524.73899999985	298284.529999999	0	47460.9140000006	46928.3445000009	0	0	0	144623.826999998	25116.5664999997	126398.255	203368.111000001	20779.9250000008	88630.5035000003	47365.050999999	263841.941000001	72147.0509999997	131795.089000001	103619.951999998	30562.9635000002	44151.3995000008	152471.2085	66031.9125000001	310591.582	202174.057	114917.125999999	91873.8020000013	23821.9499999996	328530.496000001	19551.167999999	28377.9629999992	129408.698	188190.054999998	300511.514	103127.3
693	9886.12800000012	0	10296.032	42467.4369999998	55040.8829999997	0	20683.9725	10430.129	30692.5460000005	8330.27100000006	7736.63899999995	180.376000000001	107783.8195	2923.82450000001	9771.79050000018	286.650000000003	11068.0450000002	11550.382	15732.9250000001	26360.2079999999	27402.3509999999	0	26075.7129999999	15124.5975000001	26875.8050000001	25421.4514999999	0	0	28667.619	4158.29700000003	9407.9179999999	12169.1305000001	0	21075.121	0	0	33716.2055000001	43830.1119999999	5256.71100000003	16469.5375000001
696	194.089	0	372.7285	485.853	0	0	186.96	11683.031	13299.11	230.394	2298.637	292.009	0	1699.4725	1831.626	4921.107	0	0	0	44732.8755	32015.549	0	171.5175	0	2254.961	584.985	1614.6255	1558.9335	0	209.92	191.9385	0	214.7745	0	27442.6315	11166.7315	0	0	175.9615	0
