row ID	s1_BD6_01_51095.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
584	20141.3250000002	8846.22800000008	4984.46400000001	40537.1970000002	27292.4450000004	971.486999999994	10769.3950000002	15118.7544999998	11363.4029999999	4098.49499999989	28576.8800000004	6654.44049999989	1445.02949999997	9269.27099999986	10933.9400000002	8481.14999999995	23158.2809999998	105489.26	1114.57850000002	32652.3750000001	9765.48500000002	10764.0765000001	28012.0545	8262.66599999991	32565.1080000001	26301.2680000002	86350.7425000001	50167.901	59176.9164999998	62007.745	16734.9090000002	23093.9560000003	1103.96249999996	2205.42100000005	17704.6889999999	26400.5095000002	20809.9745000001	53610.8725000005	59538.5474999999	34430.7905000003
586	13540.6199999997	168684.023000001	34157.5029999996	45820.425	26124.0524999999	16228.0010000001	47547.9650000002	12721.1115000003	146601.483499999	19377.6514999998	47322.366	44953.4550000002	59147.5255	34471.9440000005	20415.5255000003	16218.7095	38390.3789999997	61521.6705	51104.2505000002	26852.192	59095.8385000008	27815.4269999999	32929.0355000001	22155.4410000003	26806.7155	55783.8565	16911.3479999999	47938.2725000001	57024.4449999996	105749.122999999	20660.4269999997	54537.2145000001	43612.6445	67262.7924999994	41312.4119999997	69509.4010000006	25800.677	18583.6379999999	38732.1749999999	109087.829
587	11320.8464999999	0	3845.89799999997	60434.9915000006	71248.0379999999	0	30096.9980000001	77535.7579999995	140470.034	5513.33450000001	21368.9184999998	11355.8529999999	1173.816	16291.2229999997	44272.9045000001	5740.68850000002	40466.9070000001	29592.8985000002	909.023999999959	30125.7685000001	9596.52399999996	15953.9364999999	3231.40649999991	10134.4764999998	49217.8060000001	6753.83550000009	26737.3269999998	17528.3280000001	35856.3910000003	55194.3195000004	34448.2035000001	25352.8774999998	2343.25050000001	3900.76249999991	7565.14300000013	5856.00549999996	11225.63	14553.3720000002	15579.1429999997	26001.7980000002
589	7960.05149999996	10996.744	13821.4275000002	204260.0185	9098.36199999992	1064.37500000004	9129.50300000003	7907.98399999982	11363.4029999999	8675.478	32995.8410000002	16801.839	3222.45000000001	11807.3024999999	48982.7040000001	7829.17400000008	25995.1230000002	67057.0870000001	1550.36749999996	10348.1764999999	6526.9199999999	10764.0765000001	8406.77949999992	22641.0020000001	9277.52500000018	6010.66400000008	24914.9509999999	12404.1664999998	30842.1805000002	24771.27	9062.57099999988	20996.6260000001	0	1781.56999999999	6871.32249999999	22034.4480000001	16369.11	34906.8064999995	62206.7594999999	19244.5615000002
590	11124.135	10996.744	11475.8970000001	186897.207999999	6132.08200000011	1155.495	16474.8255	18980.9595000002	15152.0449999999	4155.83600000012	32995.8410000002	11726.0064999999	1615.18499999991	10511.819	44290.254	5404.76100000002	7291.58699999992	32821.5824999998	1038.05999999997	22954.2510000001	22329.324	6295.23849999994	20713.1319999998	15389.13	14458.3354999998	13406.1675000001	19631.2109999998	32691.8170000002	27195.2984999998	35192.4190000003	11228.1550000002	13416.121	1433.89499999998	1816.51500000003	11113.4854999999	12089.0249999997	13833.2440000002	36523.242	39671.6134999998	3787.53750000013
594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254109.8805	262446.918000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	203712.787500001	48503.8244999975	241328.129	47618.0049999999	120520.958000001	255604.6175	128909.900000001	197252.602499999	406238.556500002	171348.387500001	64977.836	916734.4825	45917.6780000006	221482.761000001	213467.739000002	141567.748999999	249862.550500001	234257.454000002	52770.5319999999	166231.545999998	1016718.362	205014.723499999	60143.0070000005	106579.017999999	228488.478000002	0	244055.7695	136278.214	98973.4970000005	204250.857499999	220464.371500001	267322.205500001	271649.399999999	62493.8600000006	323291.357	120664.3425	42258.6780000014	0	60829.1209999999	111772.608
596	0	66638.2989999999	23811.1075	79255.2765000001	14786.234	38141.689	444778.659	11132.6715	0	57577.7075000001	75304.345	0	190.008000000001	50190.0624999999	9669.27899999999	34166.4545	0	21261.7224999999	193.461	0	400.820000000005	15630.8475	63270.0769999998	10282.577	73922.0044999997	47877.7535000002	80036.338	5526.26200000001	404.1675	0	0	17095.5325	84971.5835	106596.9305	46185.653	34738.8565	6506.1475	15419.917	140655.2735	32486.571
597	271.207999999999	41133.9365	14479.5659999999	113228.542	12097.105	36967.0085	775620.7405	20634.0145	0	44825.2969999999	20328.434	316.133999999999	398.692999999999	44296.6390000001	6833.61000000001	17423.121	0	17966.8625000001	304.575000000001	0	695.514000000003	21090.3865	43419.2949999999	26222.5995	39288.2540000001	10882.0335	51099.322	11616.501	0	204.750000000001	453.449	9490.85200000001	49564.2864999998	29247.6265000001	27014.413	25246.1285000001	17310.4220000001	46514.542	42553.6934999998	17101.946
598	2047.28400000004	0	0	0	6258.94749999996	9303.28749999999	2669.11650000006	0	34100.9885000001	1107.64649999997	0	5925.47249999987	3339.43499999992	2757.16999999995	0	2421.04499999993	2042.24899999997	3786.453	24429.5400000002	0	0	2279.97000000005	3585.57150000005	682.44800000002	0	2152.31799999999	5472.51599999994	0	1157.83999999999	0	0	1435.10799999999	0	4731.00300000004	5015.21700000013	67731.0724999993	4776.55200000002	0	3122.60099999992	72752.8915000001
600	241.200000000001	233.947999999999	0	0	0	0	0	261.840000000002	0	0	208965.7055	0	0	473.959999999998	256.695000000002	0	0	208.025999999999	0	0	0	247.111499999999	0	294.276000000001	175.159	298.298	0	0	0	433.870999999997	0	854.135999999999	0	0	0	0	0	0	0	0
601	752.394000000009	9085.42900000008	2746.31999999999	22737.5399999999	4741.35499999998	1675.88300000001	4770.611	7947.41149999995	3917.512	2693.30899999998	123127.816500001	108350.819	307.473999999998	220.229000000002	4499.4555	5146.16700000001	205.124999999998	167.637000000002	1017.96900000001	1725.23800000002	34660.3895000001	2988.25399999999	5556.19450000002	4940.71800000002	753.154499999994	261.316500000002	169.936000000002	332.818499999998	0	180.235000000001	14138.6595	9753.188	4508.552	8117.16500000001	5505.12249999999	9615.50049999998	335.687500000006	1111.3745	23493.3610000001	26060.619
602	0	30189.8390000001	37263.1625000001	182894.0335	38503.7765	20874.4595000001	512705.592999999	62521.9200000003	0	55449.6954999998	34648.7530000001	0	180.015	40638.3009999999	6085.15299999999	42609.3760000001	0	72274.4489999999	0	0	0	46501.6369999999	29905.7245	89915.0490000004	52803.1850000003	18410.1255000001	126579.979	97710.0735000001	0	0	0	9519.75749999995	51920.5834999999	29289.2065	67209.0214999997	48909.7689999995	55659.7159999997	154270.3645	38869.4285000001	91292.5984999998
603	0	3386.26000000003	17216.8439999998	439282.900499996	7839.23749999994	4784.999	3111449.45200001	6167.69750000005	186.39	44827.8679999997	11074.892	0	0	17990.174	3714.71999999994	9469.62500000007	233.948000000001	25914.1980000002	235.368000000001	0	457.308	17558.3585000001	53052.9384999999	34987.4920000001	82891.1534999997	6965.97500000003	168615.98	16058.979	185.207000000003	251.866999999998	173.787000000002	1085.9785	22161.3205000001	1651.93050000001	52544.0359999996	30014.3214999998	8860.81899999994	75701.0295000001	12777.0075	43459.0170000001
604	0	724.96950000001	972.972000000012	1347.24000000002	0	0	1802.33700000001	689.597999999997	0	0	56411.9919999996	48705.0250000001	0	0	41474.2725000003	44301.7620000004	0	0	1278.10650000002	0	9672.62200000006	0	2175.88000000001	1828.56599999998	2013.10199999999	966.736000000008	0	0	0	0	1238.45199999998	576.047999999999	896.533000000014	1282.29749999998	0	865.912500000014	0	0	1346.43599999999	0
605	2357.91749999997	8330.78100000004	4262.51749999996	3869.70900000003	0	0	10916.685	22201.0609999998	7635.90299999992	2276.876	50300.9625000003	102166.903	2125.545	1459.29349999998	18690.889	26580.7665	0	1316.88399999999	13583.171	4034.80500000003	50127.7144999999	6886.58700000003	8211.33500000002	12086.1005	2210.51999999996	1906.26100000003	6348.57099999994	10316.9535	1880.16400000002	2121.24350000002	6732.06300000003	6334.546	3789.07250000001	7163.15300000003	8298.44699999997	11434.0255	1614.74400000001	5058.76100000002	47536.6564999998	41888.832
606	53517.0545000002	92715.5154999992	26053.215	238578.982	29375.3215000002	34527.5070000002	407348.768000001	69548.5724999996	78304.68	59974.1314999999	56361.7945000001	56443.2155000003	57373.3054999996	52675.4240000004	43244.515	29147.5350000001	57160.7255000002	64951.4725000005	125158.131	40302.5825000002	1713.39700000002	49918.5870000002	65576.6020000002	75202.9835000005	62784.8040000003	35835.065	59737.3209999999	60258.2910000009	56315.2105000004	117229.1075	36607.035	25557.7390000001	63527.4824999999	72192.6450000004	48860.4744999997	50739.458	76175.4820000007	125466.519499999	53770.4664999999	65937.9080000003
607	4817.78999999991	25462.303	17481.1735	0	0	5852.57399999997	44544.3175000003	24259.293	17823.2055000001	45327.159	23399.3029999998	3956.11349999997	1725.98000000001	0	0	2407.72749999998	0	0	6602.288	9451.23000000002	209878.7125	19022.4479999998	3076.57199999997	0	25438.3830000002	34638.8290000001	0	0	0	0	8001.59300000003	19875.0555	74880.719	90446.1380000006	1821.87	1758.08000000001	1926.87599999998	0	0	0
608	16079.1480000001	8820.15599999993	24654.8115	26789.1055000001	21496.1445	27110.704	552740.050999996	7755.81349999991	22616.2239999999	12551.7394999998	11179.0109999998	9962.89900000003	11017.6600000001	9805.02400000026	5797.48849999996	10562.423	9439.38599999978	23509.1885	23216.6815000001	23586.9070000001	7855.47099999992	10988.7359999998	32248.9284999999	26814.1565000003	19210.2405	31749.0709999998	30885.904	38415.5330000002	13176.3099999999	15975.5024999999	26749.7650000001	25149.0284999999	14720.7919999998	48496.3244999998	26974.8599999999	22204.2495000002	26176.023	34947.0484999998	46678.7610000001	25427.3699999999
609	234.465000000006	0	1037.15999999999	113928.078999999	2289.52749999998	206.640000000001	119755.082500001	1747.28049999998	252.805	1597.15199999999	269.857500000003	257.461000000001	0	1561.309	984.830999999988	0	251.532000000001	6696.25950000005	0	657.241500000001	0	7166.85450000003	2517.17399999999	10898.545	5658.48599999998	404.998500000003	36336.4575000001	13448.6105	0	0	254.587499999997	269.857499999998	782.082000000004	284.925000000005	2764.82099999997	1636.64099999999	5419.60949999996	48062.7820000001	0	6711.93800000001
610	2607.53100000005	5335.07300000001	6965.66399999987	1525.73499999998	8864.12499999999	12986.7695000001	243759.978499999	10171.6890000001	1173.88900000001	23802.9085	32242.6090000001	2458.88650000001	17431.1545	45823.1345	0	1507.41999999998	10006.7135	20840.9905000002	13388.6109999999	6957.54049999987	8256.87249999996	32944.9934999999	26220.6330000002	0	33804.6234999994	27280.0139999997	10294.368	13347.124	308.037999999997	3348.53600000008	22611.9445000001	17886.5515000001	37722.5989999999	132232.215000002	49483.0199999999	61540.2590000005	5793.22100000008	18035.4400000001	44324.2940000009	17638.1074999997
611	0	0	0	0	0	0	318600.6915	0	0	0	0	28727.88	0	0	0	0	0	0	0	0	709263.969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71108.856	153779.881	0	0
612	0	0	0	28109.325	0	0	0	0	0	0	0	27821.4905000001	0	0	0	0	0	0	0	0	335177.8025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	0	19511.6750000001	28936.0754999998	133147.247999999	23879.8554999999	18892.2665	433454.162500001	20519.0900000001	0	47951.5374999998	31112.0255	385.841999999997	268.549999999996	37662.224	16604.2549999999	20745.8240000001	0	41336.5410000002	475.639500000003	809.075000000003	0	33056.1040000002	55761.5139999999	44194.0630000001	74637.5814999998	21569.4250000001	82359.3605000002	27840.7794999999	277.95	253.270000000003	0	7572.89999999998	38195.4905000001	23133.1065	44167.4349999997	38826.7169999999	21862.9299999999	58027.819	50058.7880000001	46041.2285
614	21095.119	40207.1884999999	20196.4194999998	29764.3295000001	5720.64999999999	6880.77500000001	28761.855	13276.4840000001	24018.8145	11707.5325	7471.79850000013	10498.7465	26661.131	34981.4950000003	9283.74049999988	12307.511	29309.6285000003	25987.4830000001	41278.0400000003	16514.4494999999	53677.0645000001	24101.2204999998	28900.2960000002	27945.6575000001	14032.2075000001	9539.04349999995	29454.7955000002	29797.2099999997	20179.7755	27412.1334999998	20689.534	10485.8355	25999.5685	25009.7804999999	11460.1600000001	13771.3075	18277.3920000001	44867.1610000005	20394.6155	17549.3085
615	19691.1899999999	32943.8835	10548.4785	23045.8284999999	6166.56149999996	12059.8275	158605.702500001	12109.9609999999	22631.9805	18612.811	15755.3869999998	18366.1775000001	20733.2365	28240.858	5926.66849999999	8894.24350000005	19694.5150000001	15303.6715000001	25177.3295000001	6989.64100000003	138069.415999999	17500.3984999999	20659.1375	20275.0020000001	12749.8805000001	9390.8855	26365.3345	28977.4475000002	24349.3820000001	46387.1085	16826.634	7619.7945	21463.1685000001	43960.0405000002	11178.461	14727.0055000001	21271.8075	39992.8165000001	40299.4859999999	13707.6514999999
616	8878.50300000005	3400.94700000001	4479.45249999999	48146.865	3150.69149999997	7293.31349999998	79314.3659999998	19219.6310000002	36788.5399999999	12194.456	2830.41449999999	15798.5889999999	10072.8269999999	13983.0895	11565.2965	10942.273	11577.9330000001	10699.9750000001	28587.9295000001	14367.106	45826.7014999999	21546.9639999999	16446.2945	38855.3825000001	14426.1579999999	3797.57900000001	15712.154	26405.4825000001	11692.747	12550.2359999999	13078.7980000001	4337.61900000001	10318.777	697.148999999998	18325.7040000001	2920.83999999996	23829.2614999999	28612.6364999999	3535.14599999999	23665.3495
617	52179.5149999998	28001.2745000003	5598.53999999995	13707.301	0	8472.72000000004	148492.232	24737.5855000001	25516.6740000002	18826.8379999999	9615.94	24290.8480000002	27727.4954999998	32633.6590000002	13591.4264999999	26368.1044999999	28410.034	31605.2209999999	89016.7774999996	37914.8875	363649.5805	16125.6359999999	16345.524	12128.7635	28336.9425	15570.3765000001	22161.3880000002	35071.4870000002	30751.1489999999	45471.8590000004	23709.2765000001	13193.684	22743.3935	18054.0925	5661.28000000002	11444.791	39413.5384999999	71724.6489999995	6495.357	20402.8829999999
618	13711.098	6171.89500000004	1026.39899999999	3100.52199999999	0	2742.80799999999	21761.8664999999	3671.27499999995	7156.66850000005	2279.408	10588.8615	57433.2529999997	4135.29999999995	1620.3215	0	0	14003.1240000001	2887.87349999997	25039.5240000002	14332.0005	1496772.12749999	41422.4229999999	3975.50400000004	3010.73000000003	33324.4515	15095.348	3577.43100000002	2757.40150000002	2719.531	2916.96399999999	4955	3543.065	6689.33700000011	16441.3895000001	4165.58600000005	5020.84299999999	523.479000000004	1684.09150000003	10276.8005	6784.24050000002
619	29806.1410000001	90578.5710000003	14270.7529999999	49756.8009999999	4274.84649999996	18711.408	159683.693	18746.379	61953.1574999998	25612.566	12646.5884999998	52143.6180000003	21837.226	28288.4514999997	10476.692	9305.06450000003	50638.2470000003	55780.9035000002	40529.3925000001	17592.1025	500451.381499999	22136.9440000001	31184.6659999998	36751.5735000002	33867.7625	19807.6080000001	33431.5044999998	33552.5664999999	56187.8744999999	87388.4934999998	22568.4680000002	10779.5805000001	32131.957	29085.4080000001	36373.569	46473.2305000003	31638.9370000001	58505.9965000004	46913.9934999999	43287.8609999998
620	261.873000000002	61136.9074999999	20968.2785	70387.9055000001	13222.1885	33038.0895	631663.181500001	7437.10250000001	315.555	51055.1140000001	69034.583	0	0	46186.8494999999	5650.8525	25251.9655	381.188000000001	19619.9904999999	223.040000000001	280.269	262.479999999999	15734.413	57349.0114999998	7059.7875	75306.1434999998	41481.9005000001	66551.9125000001	5437.93100000001	0	196.74	0	12750.178	70390.258	103687.015	33864.137	29672.7415	4832.98850000001	11685.461	138415.671	25224.786
621	19761.2985	18553.3045	6941.77300000004	50322.6275000005	13285.4654999999	13861.9140000001	98207.4074999999	14801.6205	15432.17	11138.8365	8473.89250000005	28428.8189999998	12046.8755	13227.103	14663.1734999999	11939.735	24195.071	16606.735	26756.8025	7384.95900000008	172717.987999999	12051.7644999999	11846.22	30900.5565000001	11053.153	6218.55450000007	36573.0725000004	44220.3175000002	13150.6424999999	13241.3865	16143.1865000001	9583.07250000003	12287.1304999999	12340.1625	16197.0050000001	27340.666	13442.3724999999	20539.9660000001	13112.626	10071.959
622	246.543999999999	22674.718	12941.5799999998	19304.7979999999	7060.40599999995	16723.8009999998	563290.803	4770.1855	0	23061.2415000001	28291.7680000004	210.7215	192.811999999999	21210.2260000001	5846.82850000001	14975.3095	0	8710.16150000002	178.541999999996	492.586500000003	0	7237.99200000002	34345.2409999998	4506.46199999999	48257.588	20144.1339999999	35540.7179999998	3310.971	299.937000000005	275.352	0	5146.19400000003	28716.1284999998	38485.4204999999	27221.5934999997	19635.0905000001	3832.00299999999	6687.63750000002	80344.8575000001	17223.705
623	0	0	0	1478.25000000001	0	0	0	290.050999999996	0	1550.10800000001	5469.45299999997	20177.1599999998	0	0	2306.02200000001	4467.20450000001	0	0	243.838500000003	7664.45299999995	31453.4230000001	171.569999999999	261.772499999998	0	0	0	2509.41800000001	0	0	0	0	0	0	0	0	177.485000000001	0	0	488.738999999997	169.935999999999
624	0	0	0	0	0	0	0	0	0	0	10446.5080000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12011.7149999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625	4889.39100000002	10494.9615000001	7729.57549999985	6711.99100000007	6922.27500000006	12522.2045000001	181023.626000001	12431.758	14206.6995000001	19110.473	13669.9209999997	15373.0205000001	11513.4834999999	26437.7554999998	19147.1489999996	13335.5680000001	15120.3329999998	16079.5670000002	16491.6260000002	9337.08250000014	33268.5775000002	18669.2249999999	13191.7144999999	11555.5155	27617.6210000001	28798.9724999996	14412.1490000001	23133.3890000002	11146.1289999999	21943.9275	26278.692	17125.7395	8413.57750000009	37520.7344999997	14263.3779999999	13730.5770000001	13713.5139999998	29239.8155000003	33356.1919999999	13258.7575000001
626	0	655.982999999999	0	318.062999999998	0	0	0	0	0	0	13421.8730000001	5187.55050000006	0	0	3017.20200000002	5782.24149999998	0	0	0	193.048000000001	3421.35150000003	183.680000000001	269.940000000001	0	185.263500000002	0	0	0	0	0	0	0	196.680000000003	355.012999999994	0	265.815000000005	0	0	0	0
628	246.543999999999	22674.718	12941.5799999998	24982.725	6240.08950000002	16723.8009999998	495184.5945	3514.98799999998	0	26088.7804999999	26024.0584999997	210.7215	268.549999999996	21841.0585000004	5060.65799999997	14975.3095	0	9052.69900000001	178.541999999996	492.586500000003	0	7237.99200000002	34345.2409999998	4506.46199999999	48257.588	19550.3399999999	35540.7179999998	3123.573	240.492000000001	275.352	0	5146.19400000003	28716.1284999998	36920.8440000001	27221.5934999997	15582.8820000001	3832.00299999999	6687.63750000002	62941.0435000004	16149.8694999998
630	0	12295.7144999999	0	4388.44700000001	2910.48400000001	8691.34349999996	0	7668.66349999996	0	8652.61199999999	13513.0435	0	0	8805.94150000002	0	6505.9295	0	9061.42600000001	0	5545.79799999998	0	8427.98749999996	4554.47799999999	5926.83850000001	0	6220.54299999998	0	6198.37449999999	0	17386.2105	0	3241.35099999999	0	11260.9665	8309.05100000003	0	345.617999999998	11769.2185	0	9768.381
631	0	1529.865	4441.92100000002	28256.1115	8935.921	2113.5905	97788.2875000001	10669.751	0	8134.14399999998	6859.5785	0	0	4900.83249999998	536.936	12084.744	0	10028.793	0	0	0	9054.12999999998	8149.92600000002	14866.9905	15402.699	1869.08750000001	29766.866	11509.025	0	0	0	1586.15049999999	15030.0885	7656.37999999999	18101.1989999999	14873.1945	8378.29049999998	21013.1705	10453.0665	18056.935
633	0	703.05	171.7275	4257.04099999999	784.714999999999	1858.11300000001	0	1035.3675	0	15760.7135	3835.497	0	0	20336.878	0	174.731000000001	0	10935.552	0	0	0	969.895999999999	996.355500000004	4378.3245	830.466000000003	1528.5065	0	12638.049	0	0	0	506.368499999997	276.822000000001	2046.9745	11088.6415	4090.02750000001	1606.5315	5904.0965	275.099999999998	12734.7305
634	0	12374.3755	0	0	871.704499999999	4899.729	172.095000000001	6738.67199999999	170.144000000001	6279.35999999999	15210.123	0	0	4397.1305	0	5229.666	0	4851.97649999998	0	3912.89500000001	0	8414.39749999999	2464.0175	6528.959	0	2664.07199999999	0	2980.05100000001	0	18232.5505	0	926.572999999994	0	12311.3275	8353.58399999999	0	173.415999999999	12485.921	0	10041.4735
635	4493.15399999998	10447.922	4081.63800000009	8375.70049999999	4012.34599999999	11590.362	105770.156	10615.7774999999	15548.6640000001	15093.0389999999	8756.51649999993	13809.5950000001	6702.99599999999	15534.9755	9939.59900000005	8598.78099999999	14366.5425	13660.4779999999	10697.4399999999	7637.52000000002	22703.5394999999	12895.3810000001	4962.63949999994	8820.71800000001	10855.3015000001	8982.96600000002	12974.0844999999	17107.9674999999	11361.557	21520.7225000001	13418.7215000001	7521.98650000005	4066.06299999996	20748.3360000002	11929.3415	13716.2245	9990.33650000001	28770.2704999997	20543.683	9172.90649999993
636	0	27558.437	0	396.558999999999	1949.6595	19017.3955	0	14275.1025	0	23336.862	14567.0745	0	0	27749.5945	0	9576.811	0	10294.007	0	11967.6625	0	0	3792.463	2201.7145	0	11444.2355	0	16536.2155	0	20681.9905	0	6900.949	0	54139.374	26520.4755	0	0	721.496999999999	0	7384.321
637	25312.6514999998	25808.7035000001	11886.4750000001	13069.8719999998	5025.34449999991	7438.85050000008	60229.0520000001	5174.53950000018	4006.56000000008	18651.481	34426.438	53177.0389999998	30083.5029999998	48083.1849999999	17988.6455000003	10339.3835	23853.3695000001	9319.28250000014	12549.0280000001	9435.88350000011	140666.865	29168.2964999999	17615.5895000002	4862.02149999997	43873.1375000001	9453.19349999983	15055.422	21873.2385	24691.8499999999	31476.2450000001	13732.2840000001	19550.7405	22148.0735	10741.443	16905.0989999999	17495.3040000002	31053.2465	8833.55350000007	12362.9190000003	15521.8905000002
638	0	0	0	0	0	0	10890.999	0	0	0	0	0	0	0	0	0	0	0	0	0	32097.2339999998	0	0	0	0	13388.6859999997	0	0	0	0	0	0	0	12588.958	0	0	0	0	0	0
639	0	7655.67149999999	0	3714.59099999999	1500.2975	5505.57450000001	0	3619.68600000002	0	5045.76549999999	6356.98299999999	0	0	1779.39049999998	0	2783.06099999999	0	5329.41350000001	0	3400.6585	0	4607.64100000001	274.008	2391.48	0	3138.3005	0	2554.86299999999	0	10470.195	0	694.662499999999	0	4820.04250000002	3989.99699999998	0	0	7059.224	0	5324.27749999999
640	0	19097.8089999999	0	0	0	0	2794.67700000002	5882.09500000007	22683.6165000001	15987.2525000002	5088.65000000001	12554.495	0	0	0	0	0	0	3193.78699999997	0	25332.4934999996	0	3298.54199999997	2976.94599999999	4239.05199999992	7674.30349999989	0	0	0	0	2251.45200000002	0	8765.80000000003	29402.6100000001	0	0	0	0	0	0
641	5070.203	34885.9700000001	3755.71300000004	8204.01399999997	0	5428.96799999989	74727.6545	2675.64499999996	27416.674	9878.42299999996	5272.80549999999	18519.5105000001	6862.33650000003	6364.14900000003	4160.69699999996	0	17131.6289999999	14830.505	12521.502	5017.63999999998	108249.322	6802.67650000003	7676.01850000002	6766.09349999995	13963.7929999999	6459.07949999997	10259.1704999999	10057.173	24249.7315000002	35284.267	8715.73000000001	8916.89100000007	9434.53350000005	23364.3555	10203.1559999999	11663.4810000001	4036.41399999997	16452.9690000001	22267.9154999999	11166.661
642	0	0	0	18773.235	6405.55	2150.03249999998	1654.04800000001	6533.16099999996	5551.924	6268.45049999994	5676.82799999999	7320.64749999992	0	0	0	650.683	0	0	0	0	131877.786999999	17706.7599999998	6607.73650000002	6180.32799999999	0	3231.011	0	0	0	0	64212.9670000002	38594.2140000001	10725.0640000001	14033.8350000004	2312.81749999998	0	0	0	3812.59600000001	2180.12150000002
645	942.695999999994	5211.14000000002	13077.3065	1654.6815	730.771000000004	7377.00900000001	269242.904	5385.96699999999	416.178999999999	19055.231	2645.87400000002	0	449.086	16066.404	3800.18599999999	6364.63699999999	361.680000000001	11684.7805	356.097	396.638000000003	708.595500000008	17257.8375	7211.43749999999	9467.53350000001	34169.1875	4122.797	21191.6865	2963.01500000001	684.944999999999	0	0	2506.844	6942.67100000001	1345.96699999999	10984.1905	20038.5775	8997.6815	16528.107	7880.06250000002	11639.471
646	0	0	0	0	0	0	82979.4965	0	0	0	0	0	0	0	0	0	0	0	0	0	473186.4075	21897.115	31164.8964999999	32589.0445000001	0	0	0	0	0	0	0	0	0	9221.67749999998	0	0	0	0	0	0
648	0	327.700000000002	8642.325	265.842	0	3897.07400000001	255626.7045	3731.44649999999	275.1	12728.675	2815.1715	0	0	7427.44849999999	1575.3705	6057.94600000001	0	8087.31399999998	0	0	0	8775.60999999998	1412.9285	3135.7035	27035.0534999999	1518.76749999999	15934.2335	2020.185	0	184.9245	0	2101.151	16791.282	4428.8325	7090.31999999998	11484.6815	17524.436	25847.9295	5483.176	11499.101
649	0	7609.78749999995	0	640.898000000004	758.625500000004	7495.85099999996	0	6857.35599999998	0	5123.3685	4137.41400000004	0	0	7075.43950000003	0	2820.128	0	3552.82	0	3090.98299999998	0	5108.813	1292.0945	1054.657	0	2615.563	0	3490.66199999999	0	6231.26249999999	0	1513.42599999999	0	10775.258	6692.76700000001	0	0	7909.99	0	5890.34149999998
651	28855.8130000001	90578.5710000003	14270.7529999999	48532.1859999999	4274.84649999996	18711.408	17122.7864999999	18746.379	59324.9089999998	21905.328	2898.75600000004	52143.6180000003	1982.07999999999	20570.0464999996	10476.692	9305.06450000003	50638.2470000003	7287.25199999999	40529.3925000001	17592.1025	61700.0740000002	22884.9565	31184.6659999998	32242.7325000002	31313.2625	19807.6080000001	33431.5044999998	3069.37500000002	56187.8744999999	83381.0614999998	22568.4680000002	10779.5805000001	32131.957	2374.38200000002	2982.42800000001	42606.9490000002	31638.9370000001	58505.9965000004	46913.9934999999	33582.2934999999
652	52179.5149999998	28001.2745000003	11635.6034999999	12670.0770000001	0	8472.72000000004	12852.5569999999	24737.5855000001	25516.6740000002	18826.8379999999	9615.94	24290.8480000002	27727.4954999998	32633.6590000002	13591.4264999999	26368.1044999999	28410.034	31605.2209999999	90565.1224999997	37914.8875	30564.2025000001	24260.23	16345.524	12128.7635	28336.9425	15570.3765000001	28760.7520000001	35071.4870000002	30751.1489999999	45471.8590000004	23709.2765000001	13193.684	22743.3935	18054.0925	5661.28000000002	11444.791	39413.5384999999	71724.6489999995	6495.357	20402.8829999999
