CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
57	360	35	1.0	-0.000	137	0.38458964738048035	Pre-P:Post-P	1.0	360	57
57	546	35	0.9669	1.003	138	0.2998207905945857	Pre-P:Post-P	1.0	546	57
58	276	52	0.7602	0.000	139	0.11244784261137852	Pre-HV:Post-HV	-1.0	58	276
58	430	52	0.7925	0.000	140	0.2612689617801267	Pre-P:Post-P	-1.0	58	430
58	566	52	0.7232	-0.000	141	0.1245441289260518	Pre-HV:Post-HV	1.0	566	58
58	667	52	0.7654	-0.000	142	0.22424876340300529	Pre-P:Post-P	-1.0	58	667
58	669	52	0.8235	-0.000	143	0.2603034523686998	Pre-P:Post-P	-1.0	58	669
58	68	52	0.8088	0.000	144	0.342847227615986	Post-P:BD	1.0	68	58
58	739	52	0.8111	-0.000	145	0.06322274625372624	Pre-P:Post-P	-1.0	58	739
59	265	13	0.8589	0.000	146	0.502967312938057	Post-HV:Pre-P	-1.0	59	265
59	407	13	0.8752	-0.000	147	0.07573396060957638	Post-P:BD	-1.0	59	407
59	408	13	0.8597	0.000	148	0.28518178573301367	Post-P:BD	-1.0	59	408
59	556	13	0.887	2.015	149	2.196804904245534	Post-P:BD	-1.0	59	556
59	558	13	0.9054	2.015	150	0.15981175316345295	Pre-HV:Post-HV	1.0	558	59
59	664	13	0.8752	-0.000	151	0.14806576106177924	Pre-HV:Post-HV	-1.0	59	664
60	427	11	0.8598	0.000	152	0.409787483183328	Pre-HV:Post-HV	-1.0	60	427
60	428	11	0.8506	0.000	153	0.3251685916795378	Post-P:BD	1.0	428	60
60	431	11	0.869	-0.000	154	0.3136474593351923	Post-HV:Pre-P	-1.0	60	431
60	433	11	0.8604	-15.995	155	0.24842436897572698	Post-HV:Pre-P	-1.0	60	433
60	565	11	0.8495	-0.000	156	0.3196116076533712	Post-HV:Pre-P	-1.0	60	565
60	595	11	0.8244	-15.995	157	0.314760283627853	Post-HV:Pre-P	-1.0	60	595
60	64	11	0.8244	-15.995	158	0.3441554425016004	Post-HV:Pre-P	-1.0	60	64
60	69	11	0.8663	-0.000	159	0.24852175226376944	Pre-P:Post-P	1.0	69	60
60	702	11	0.8323	-0.000	160	0.16731717721904762	Post-P:BD	1.0	702	60
60	726	11	0.8495	-0.000	161	0.19099440598371856	Post-P:BD	1.0	726	60
60	775	11	0.888	-0.000	162	0.17491855452216235	Pre-HV:Post-HV	1.0	775	60
62	188	25	0.8577	0.000	163	0.442348918694789	Post-P:BD	1.0	188	62
62	254	25	0.8822	0.000	164	0.1310948152458828	Post-HV:Pre-P	1.0	254	62
62	398	25	0.863	0.000	165	0.3245732440778161	Post-HV:Pre-P	-1.0	62	398
62	399	25	0.9184	0.000	166	0.19777101809734887	Post-HV:Pre-P	-1.0	62	399
62	400	25	0.8797	-0.000	167	0.23131682600155054	Post-HV:Pre-P	-1.0	62	400
62	401	25	0.929	-0.000	168	0.22267770619991029	Pre-HV:Post-HV	1.0	401	62
62	679	25	0.8915	-0.000	169	0.056620474920797595	Pre-P:Post-P	-1.0	62	679
62	699	25	0.9184	0.000	170	0.2824045891599804	Pre-HV:Post-HV	1.0	699	62
62	777	25	0.9075	0.000	171	0.10788230660266333	Pre-HV:Post-HV	1.0	777	62
63	183	101	0.6576	21.006	172	0.639419977513087	Post-P:BD	-1.0	63	183
64	432	11	0.8342	-0.000	173	0.3631964887861404	Post-HV:Pre-P	1.0	432	64
64	433	11	0.8045	-0.000	174	0.1944851465074221	Post-P:BD	1.0	433	64
64	595	11	1.0	0.000	175	0.2957118002778983	Pre-HV:Post-HV	-1.0	64	595
64	773	11	0.8385	-0.000	176	0.170488600609011	Pre-HV:Post-HV	-1.0	64	773
64	83	11	0.8414	0.000	177	0.2906886080375583	Post-P:BD	1.0	83	64
66	134	65	0.8564	0.000	178	0.47901276060511544	Post-HV:Pre-P	1.0	134	66
66	251	65	0.9171	0.000	179	0.17756384470434605	Post-HV:Pre-P	-1.0	66	251
67	101	6	0.8455	-58.042	180	0.14360882270006353	Pre-HV:Post-HV	1.0	101	67
67	434	6	0.8519	-0.000	181	0.1585668930323002	Pre-P:Post-P	1.0	434	67
67	435	6	0.9222	-0.000	182	0.2400406905561253	Post-P:BD	-1.0	67	435
67	436	6	0.8293	-0.000	183	0.24802197505788087	Post-P:BD	1.0	436	67
67	437	6	0.8993	-0.000	184	0.1103635960380804	Pre-HV:Post-HV	1.0	437	67
67	448	6	0.8542	-58.042	185	0.20488536082796646	Post-HV:Pre-P	-1.0	67	448
67	569	6	0.8993	-0.000	186	0.11861341741251326	Post-HV:Pre-P	-1.0	67	569
67	684	6	0.8265	-58.042	187	0.08991631770206394	Pre-HV:Post-HV	-1.0	67	684
67	70	6	1.0	0.000	188	0.3030712722024439	Post-HV:Pre-P	-1.0	67	70
67	75	6	0.8836	0.000	189	0.11313117590645146	Pre-HV:Post-HV	1.0	75	67
68	276	52	0.761	0.000	190	0.36987244616205833	Post-P:BD	-1.0	68	276
68	430	52	0.8286	0.000	191	0.27231978416431735	Post-P:BD	-1.0	68	430
68	566	52	0.7685	-0.000	192	0.27206054894647524	Post-P:BD	-1.0	68	566
68	667	52	0.838	-0.000	193	0.24725379833812658	Post-P:BD	-1.0	68	667
68	669	52	0.8467	-0.000	194	0.1890687386314209	Post-P:BD	-1.0	68	669
68	739	52	0.8666	-0.000	195	0.3765853195780836	Post-P:BD	-1.0	68	739
69	287	11	0.7982	0.000	196	0.23847944600580886	Pre-P:Post-P	-1.0	69	287
69	427	11	0.8565	0.000	197	0.40732337349108794	Pre-HV:Post-HV	-1.0	69	427
69	428	11	0.8379	0.000	198	0.31049355919996924	Post-P:BD	1.0	428	69
69	431	11	0.8796	-0.000	199	0.09602842137353312	Post-HV:Pre-P	-1.0	69	431
69	565	11	0.8797	-0.000	200	0.16650688538657185	Pre-HV:Post-HV	1.0	565	69
69	702	11	0.8407	-0.000	201	0.3447397369461868	Pre-P:Post-P	-1.0	69	702
69	726	11	0.8797	-0.000	202	0.2793524933045438	Pre-P:Post-P	-1.0	69	726
69	775	11	0.8894	-0.000	203	0.37000169212546	Pre-P:Post-P	-1.0	69	775
70	101	6	0.8455	-58.042	204	0.2094212232623447	Post-HV:Pre-P	1.0	101	70
70	434	6	0.8519	-0.000	205	0.21601573622302245	Post-HV:Pre-P	1.0	434	70
70	435	6	0.9222	-0.000	206	0.40758455002797356	Post-HV:Pre-P	1.0	435	70
70	436	6	0.8293	-0.000	207	0.3111966156872475	Pre-P:Post-P	-1.0	70	436
70	437	6	0.8993	-0.000	208	0.3036876628368303	Post-HV:Pre-P	1.0	437	70
70	448	6	0.8542	-58.042	209	0.16851858169602382	Pre-HV:Post-HV	1.0	448	70
70	569	6	0.8993	-0.000	210	0.18445785478993068	Post-HV:Pre-P	1.0	569	70
70	684	6	0.8265	-58.042	211	0.2412478112987794	Post-HV:Pre-P	1.0	684	70
70	75	6	0.8836	0.000	212	0.2129610537040572	Post-HV:Pre-P	1.0	75	70
71	189	2	0.9356	0.000	213	0.5539142179189082	Post-P:BD	1.0	189	71
71	288	2	1.0	-0.000	214	0.2888072273212841	Pre-P:Post-P	-1.0	71	288
71	344	2	0.9464	0.000	215	0.30206762999414843	Post-P:BD	1.0	344	71
71	409	2	0.9524	-0.000	216	0.3996140708391316	Post-P:BD	1.0	409	71
71	410	2	0.9157	-0.000	217	0.3581069763803525	Post-P:BD	1.0	410	71
71	411	2	0.9121	0.000	218	0.7161518431218726	Post-HV:Pre-P	1.0	411	71
71	420	2	0.9117	-58.042	219	0.48952729956526975	Post-P:BD	1.0	420	71
71	682	2	0.9117	-58.042	220	0.22381738358043382	Pre-P:Post-P	-1.0	71	682
71	74	2	0.9209	-58.041	221	0.42444788552675267	Post-P:BD	1.0	74	71
